discipline,Competitor,DOB,Mark,WIND,Nat,Venue,Meeting,Date,year,Pos,tier,group,competitionId,source
women_10000m,Tsigie GEBRESELAMA,30 SEP 2000,32:40.16,,ETH,"Ethiopian Sport Academy, Addis Ababa (ETH)",Ethiopian Championships,24 MAR 2026,2026,1.0,B,National Championships,7234052,worldwide
women_10000m,Netsanet DESTA,26 OCT 2000,35:02.63,,ETH,"Ethiopian Sport Academy, Addis Ababa (ETH)",Ethiopian Championships,24 MAR 2026,2026,11.0,B,National Championships,7234052,worldwide
women_10000m,Claire GREEN,12 MAY 1996,32:57.88,,USA,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",The TEN,28 MAR 2026,2026,4.0,B,Continental Tour,7233290,worldwide
women_10000m,Allie KIEFFER,16 SEP 1987,33:20.11,,USA,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",The TEN,28 MAR 2026,2026,5.0,B,Continental Tour,7233290,worldwide
women_10000m,Edna CHEPKEMOI,2002,33:32.54,,KEN,"Cougar Athletic Stadium, Azusa, CA (USA)",Bryan Clay Invitational,16 APR 2026,2026,16.0,D,Continental Tour,7237976,worldwide
women_10000m,Gladys TEJEDA,30 SEP 1985,33:51.36,,PER,"Estadio Atlético de la VIDENA, Lima (PER)",Peruvian Championships,01 MAY 2026,2026,2.0,B,National Championships,7234749,worldwide
women_10000m,XiuZhen MA,05 JUL 2000,33:24.32,,CHN,"Sports Center, Jiaxing (CHN)",National Athletics Grand Prix 2,09 MAY 2026,2026,3.0,D,Continental Tour,7239310,worldwide
women_10000m,Jiali WANG,12 MAY 2001,34:53.01,,CHN,"Sports Center, Jiaxing (CHN)",National Athletics Grand Prix 2,09 MAY 2026,2026,8.0,D,Continental Tour,7239310,worldwide
women_10000m,Nozomi TANAKA,04 SEP 1999,31:41.22,,JPN,"Yanmar Stadium Nagai, Osaka (JPN)",13th Kinami Michitaka Memorial Athletics Meet,10 MAY 2026,2026,1.0,C,Continental Tour,7239320,worldwide
women_10000m,Wakana KABASAWA,24 MAR 1999,32:08.39,,JPN,"Yanmar Stadium Nagai, Osaka (JPN)",13th Kinami Michitaka Memorial Athletics Meet,10 MAY 2026,2026,2.0,C,Continental Tour,7239320,worldwide
women_10000m,Risa YAMAZAKI,29 AUG 2002,32:12.64,,JPN,"Yanmar Stadium Nagai, Osaka (JPN)",13th Kinami Michitaka Memorial Athletics Meet,10 MAY 2026,2026,3.0,C,Continental Tour,7239320,worldwide
women_10000m,Rina SHIMIZU,05 OCT 1999,32:32.27,,JPN,"Yanmar Stadium Nagai, Osaka (JPN)",13th Kinami Michitaka Memorial Athletics Meet,10 MAY 2026,2026,4.0,C,Continental Tour,7239320,worldwide
women_10000m,Kazuna KANETOMO,19 AUG 2001,32:34.06,,JPN,"Yanmar Stadium Nagai, Osaka (JPN)",13th Kinami Michitaka Memorial Athletics Meet,10 MAY 2026,2026,5.0,C,Continental Tour,7239320,worldwide
women_10000m,Anna SUZUKI,23 MAR 2002,32:43.33,,JPN,"Yanmar Stadium Nagai, Osaka (JPN)",13th Kinami Michitaka Memorial Athletics Meet,10 MAY 2026,2026,6.0,C,Continental Tour,7239320,worldwide
women_10000m,Shiho TACHIZAKO,26 DEC 2003,32:57.52,,JPN,"Yanmar Stadium Nagai, Osaka (JPN)",13th Kinami Michitaka Memorial Athletics Meet,10 MAY 2026,2026,7.0,C,Continental Tour,7239320,worldwide
women_10000m,Kurumi YODA,29 MAY 2002,32:58.40,,JPN,"Yanmar Stadium Nagai, Osaka (JPN)",13th Kinami Michitaka Memorial Athletics Meet,10 MAY 2026,2026,8.0,C,Continental Tour,7239320,worldwide
women_10000m,Seira FUWA,25 MAR 2003,32:59.68,,JPN,"Yanmar Stadium Nagai, Osaka (JPN)",13th Kinami Michitaka Memorial Athletics Meet,10 MAY 2026,2026,9.0,C,Continental Tour,7239320,worldwide
women_10000m,Maki IZUMIDA,22 JAN 1996,33:06.78,,JPN,"Yanmar Stadium Nagai, Osaka (JPN)",13th Kinami Michitaka Memorial Athletics Meet,10 MAY 2026,2026,10.0,C,Continental Tour,7239320,worldwide
women_10000m,Agnes Mwikali MUTUKU,15 DEC 2002,DNF,,KEN,"Yanmar Stadium Nagai, Osaka (JPN)",13th Kinami Michitaka Memorial Athletics Meet,10 MAY 2026,2026,,C,Continental Tour,7239320,worldwide
women_10000m,Esther CHEBET,09 OCT 1997,32:23.44,,UGA,"University of Ghana Sports Stadium, Accra (GHA)",African Athletics Championships,15 MAY 2026,2026,4.0,GL,Area Champs,7238651,worldwide
women_10000m,Samiya HASSAN NOUR,05 DEC 1999,32:50.90,,DJI,"University of Ghana Sports Stadium, Accra (GHA)",African Athletics Championships,15 MAY 2026,2026,6.0,GL,Area Champs,7238651,worldwide
women_10000m,Rebecca CHELANGAT,01 JAN 2002,32:55.59,,UGA,"University of Ghana Sports Stadium, Accra (GHA)",African Athletics Championships,15 MAY 2026,2026,7.0,GL,Area Champs,7238651,worldwide
women_10000m,Rahel DANIEL,16 NOV 2001,32:56.39,,ERI,"University of Ghana Sports Stadium, Accra (GHA)",African Athletics Championships,15 MAY 2026,2026,8.0,GL,Area Champs,7238651,worldwide
women_10000m,Maruša MIŠMAŠ ZRIMŠEK,24 OCT 1994,31:57.85,,SLO,"Herrenwaldhalle, Stadtallendorf (GER)",The Lightning 10.000,06 JUN 2026,2026,2.0,D,Continental Tour,7235093,worldwide
women_10000m,Alicia BERZOSA,10 SEP 2000,32:20.80,,ESP,"Herrenwaldhalle, Stadtallendorf (GER)",The Lightning 10.000,06 JUN 2026,2026,3.0,D,Continental Tour,7235093,worldwide
women_10000m,Eva DIETERICH,29 MAR 1999,32:23.61,,GER,"Herrenwaldhalle, Stadtallendorf (GER)",The Lightning 10.000,06 JUN 2026,2026,5.0,D,Continental Tour,7235093,worldwide
women_10000m,Joselyn Daniely BREA,12 AUG 1994,33:25.97,,VEN,"Herrenwaldhalle, Stadtallendorf (GER)",The Lightning 10.000,06 JUN 2026,2026,10.0,D,Continental Tour,7235093,worldwide
women_10000m,Luiza GEGA,05 NOV 1988,35:52.34,,ALB,"Arena, Elbasan (ALB)",Albanian Championships,11 JUN 2026,2026,1.0,B,National Championships,7239155,worldwide
women_10000m,Diane VAN ES,22 MAR 1999,31:39.28,,NED,"Sportcomplex De Leidse Hout, Leiden (NED)",Gouden Spike,13 JUN 2026,2026,1.0,D,Continental Tour,7234809,worldwide
women_10000m,Federica DEL BUONO,12 DEC 1994,31:46.35,,ITA,"Sportcomplex De Leidse Hout, Leiden (NED)",Gouden Spike,13 JUN 2026,2026,3.0,D,Continental Tour,7234809,worldwide
women_10000m,Jessica MARTIN,01 OCT 1992,33:21.24,,GBR,"Sportcomplex De Leidse Hout, Leiden (NED)",Gouden Spike,13 JUN 2026,2026,7.0,D,Continental Tour,7234809,worldwide
women_10000m,Eva DIETERICH,29 MAR 1999,DNF,,GER,"Sportcomplex De Leidse Hout, Leiden (NED)",Gouden Spike,13 JUN 2026,2026,,D,Continental Tour,7234809,worldwide
