discipline,Competitor,DOB,Mark,WIND,Nat,Venue,Meeting,Date,year,Pos,tier,group,competitionId,source
women_400h,Sarah CARLI,05 SEP 1994,55.36,,AUS,"WA Athletics Stadium, Perth (AUS)",Perth Track Classic,14 FEB 2026,2026,1.0,C,Continental Tour,7232367,worldwide
women_400h,Alanah YUKICH,27 JAN 1998,56.25,,AUS,"WA Athletics Stadium, Perth (AUS)",Perth Track Classic,14 FEB 2026,2026,2.0,C,Continental Tour,7232367,worldwide
women_400h,Marli WILKINSON,29 JUN 2000,56.64,,AUS,"WA Athletics Stadium, Perth (AUS)",Perth Track Classic,14 FEB 2026,2026,3.0,C,Continental Tour,7232367,worldwide
women_400h,Ayesha IBRAHIM,16 JAN 1998,58.46,,JPN,"WA Athletics Stadium, Perth (AUS)",Perth Track Classic,14 FEB 2026,2026,4.0,C,Continental Tour,7232367,worldwide
women_400h,Marli WILKINSON,29 JUN 2000,56.85,,AUS,"Domain Athletic Centre, Hobart (AUS)",Hobart Track Classic,28 FEB 2026,2026,1.0,C,Continental Tour,7232365,worldwide
women_400h,Alanah YUKICH,27 JAN 1998,57.2,,AUS,"Domain Athletic Centre, Hobart (AUS)",Hobart Track Classic,28 FEB 2026,2026,2.0,C,Continental Tour,7232365,worldwide
women_400h,Sarah CARLI,05 SEP 1994,56.08,,AUS,"Lakeside Stadium, Melbourne (AUS)",Maurie Plant Meet,28 MAR 2026,2026,1.0,A,Continental Tour,7232016,worldwide
women_400h,Alanah YUKICH,27 JAN 1998,56.74,,AUS,"Lakeside Stadium, Melbourne (AUS)",Maurie Plant Meet,28 MAR 2026,2026,2.0,A,Continental Tour,7232016,worldwide
women_400h,Marli WILKINSON,29 JUN 2000,57.96,,AUS,"Lakeside Stadium, Melbourne (AUS)",Maurie Plant Meet,28 MAR 2026,2026,3.0,A,Continental Tour,7232016,worldwide
women_400h,Akala GARRETT,10 MAY 2005,54.22,,USA,"Percy Beard Track, Gainesville, FL (USA)",Pepsi Florida Relays,04 APR 2026,2026,1.0,D,Continental Tour,7235940,worldwide
women_400h,Sanaa HEBRON,26 JUL 2004,55.57,,USA,"Percy Beard Track, Gainesville, FL (USA)",Pepsi Florida Relays,04 APR 2026,2026,2.0,D,Continental Tour,7235940,worldwide
women_400h,Grace CLAXTON,19 AUG 1993,56.07,,PUR,"Percy Beard Track, Gainesville, FL (USA)",Pepsi Florida Relays,04 APR 2026,2026,3.0,D,Continental Tour,7235940,worldwide
women_400h,Brooke OVERHOLT,02 APR 2000,56.69,,CAN,"Percy Beard Track, Gainesville, FL (USA)",Pepsi Florida Relays,04 APR 2026,2026,4.0,D,Continental Tour,7235940,worldwide
women_400h,Leah PHILLIPS,14 AUG 2002,57.0,,USA,"Percy Beard Track, Gainesville, FL (USA)",Pepsi Florida Relays,04 APR 2026,2026,5.0,D,Continental Tour,7235940,worldwide
women_400h,Antonia SANCHEZ,31 OCT 2003,58.16,,MEX,"Percy Beard Track, Gainesville, FL (USA)",Pepsi Florida Relays,04 APR 2026,2026,7.0,D,Continental Tour,7235940,worldwide
women_400h,Sarah CARLI,05 SEP 1994,55.21,,AUS,"Olympic Park, Sydney (AUS)",Australian Championships,12 APR 2026,2026,1.0,B,National Championships,7232772,worldwide
women_400h,Alanah YUKICH,27 JAN 1998,55.71,,AUS,"Olympic Park, Sydney (AUS)",Australian Championships,12 APR 2026,2026,2.0,B,National Championships,7232772,worldwide
women_400h,Marli WILKINSON,29 JUN 2000,57.25,,AUS,"Olympic Park, Sydney (AUS)",Australian Championships,12 APR 2026,2026,3.0,B,National Championships,7232772,worldwide
women_400h,Rogail JOSEPH,22 APR 2000,55.94,,RSA,"Coetzenburg Stadium, Stellenbosch (RSA)",South African Championships,17 APR 2026,2026,1.0,B,National Championships,7237289,worldwide
women_400h,Hannah VAN NIEKERK,28 JAN 2005,56.64,,RSA,"Coetzenburg Stadium, Stellenbosch (RSA)",South African Championships,17 APR 2026,2026,2.0,B,National Championships,7237289,worldwide
women_400h,Tumi RAMOKGOPA,27 AUG 2007,57.49,,RSA,"Coetzenburg Stadium, Stellenbosch (RSA)",South African Championships,17 APR 2026,2026,3.0,B,National Championships,7237289,worldwide
women_400h,Bianca STUBLER,01 JUN 1999,55.76,,USA,"Addis Ababa Stadium, Addis Ababa (ETH)",Addis Ababa Grand Prix,18 APR 2026,2026,1.0,C,Continental Tour,7239468,worldwide
women_400h,Ashley MILLER,17 FEB 1998,56.30,,ZIM,"Addis Ababa Stadium, Addis Ababa (ETH)",Addis Ababa Grand Prix,18 APR 2026,2026,2.0,C,Continental Tour,7239468,worldwide
