discipline,Competitor,DOB,Mark,WIND,Nat,Venue,Meeting,Date,year,Pos,tier,group,competitionId,source
women_200m,Ella CONNOLLY,13 JUL 2000,23.48,,AUS,"WA Athletics Stadium, Perth (AUS)",Perth Track Classic,14 FEB 2026,2026,3.0,C,Continental Tour,7232367,worldwide
women_200m,Rosie ELLIOTT,06 NOV 1997,24.17,,NZL,"Nga Puna Wai Sports Hub, Christchurch (NZL)",International Track Meet,21 FEB 2026,2026,5.0,C,Continental Tour,7230815,worldwide
women_200m,Mia GROSS,18 APR 2001,23.77,,AUS,"Domain Athletic Centre, Hobart (AUS)",Hobart Track Classic,28 FEB 2026,2026,3.0,C,Continental Tour,7232365,worldwide
women_200m,Kerrica HILL,06 MAR 2005,22.8,,JAM,"National Stadium, Kingston (JAM)",Velocity Fest #18,21 MAR 2026,2026,1.0,D,Continental Tour,7237812,worldwide
women_200m,Sada WILLIAMS,01 DEC 1997,23.05,,BAR,"National Stadium, Kingston (JAM)",Velocity Fest #18,21 MAR 2026,2026,2.0,D,Continental Tour,7237812,worldwide
women_200m,Tina CLAYTON,17 AUG 2004,23.11,,JAM,"National Stadium, Kingston (JAM)",Velocity Fest #18,21 MAR 2026,2026,3.0,D,Continental Tour,7237812,worldwide
women_200m,Jodean WILLIAMS,11 NOV 1993,23.12,,JAM,"National Stadium, Kingston (JAM)",Velocity Fest #18,21 MAR 2026,2026,4.0,D,Continental Tour,7237812,worldwide
women_200m,Tia CLAYTON,17 AUG 2004,23.33,,JAM,"National Stadium, Kingston (JAM)",Velocity Fest #18,21 MAR 2026,2026,5.0,D,Continental Tour,7237812,worldwide
women_200m,Mia GROSS,18 APR 2001,23.71,,AUS,"Lakeside Stadium, Melbourne (AUS)",Maurie Plant Meet,28 MAR 2026,2026,2.0,A,Continental Tour,7232016,worldwide
women_200m,Abigeirufuka IDO,15 JUN 2001,23.85,,JPN,"Lakeside Stadium, Melbourne (AUS)",Maurie Plant Meet,28 MAR 2026,2026,3.0,A,Continental Tour,7232016,worldwide
women_200m,Kristie EDWARDS,24 FEB 2000,23.87,,AUS,"Lakeside Stadium, Melbourne (AUS)",Maurie Plant Meet,28 MAR 2026,2026,4.0,A,Continental Tour,7232016,worldwide
women_200m,Karimah DAVIS,23 NOV 1998,24.03,,USA,"Lakeside Stadium, Melbourne (AUS)",Maurie Plant Meet,28 MAR 2026,2026,5.0,A,Continental Tour,7232016,worldwide
women_200m,Jessica MILAT,01 JAN 2005,37.28,,AUS,"Lakeside Stadium, Melbourne (AUS)",Maurie Plant Meet,28 MAR 2026,2026,8.0,A,Continental Tour,7232016,worldwide
women_200m,Kya EPPS,,23.23,,USA,"Mike A. Myers Stadium, Austin, TX (USA)",Clyde Littlefield Texas Relays presented by Truist,04 APR 2026,2026,1.0,D,Continental Tour,7237530,worldwide
women_200m,Kelly UFODIAMA,09 JUN 2006,22.53,,USA,"Percy Beard Track, Gainesville, FL (USA)",Pepsi Florida Relays,04 APR 2026,2026,1.0,D,Continental Tour,7235940,worldwide
women_200m,Cynteria JAMES,07 SEP 2005,22.95,,USA,"Percy Beard Track, Gainesville, FL (USA)",Pepsi Florida Relays,04 APR 2026,2026,2.0,D,Continental Tour,7235940,worldwide
women_200m,Chioma NWACHUKWU,26 JUN 2008,22.96,,NGR,"Percy Beard Track, Gainesville, FL (USA)",Pepsi Florida Relays,04 APR 2026,2026,3.0,D,Continental Tour,7235940,worldwide
women_200m,Alexis BROWN,16 JUL 2004,23.03,,USA,"Percy Beard Track, Gainesville, FL (USA)",Pepsi Florida Relays,04 APR 2026,2026,4.0,D,Continental Tour,7235940,worldwide
