discipline,Competitor,DOB,Mark,WIND,Nat,Venue,Meeting,Date,year,Pos,tier,group,competitionId,source
men_100m,Christopher IUS,10 FEB 2000,10.18,,AUS,"WA Athletics Stadium, Perth (AUS)",Perth Track Classic,14 FEB 2026,2026,3.0,C,Continental Tour,7232367,worldwide
men_100m,Shay VEITCH,07 DEC 2000,10.4,,NZL,"Nga Puna Wai Sports Hub, Christchurch (NZL)",International Track Meet,21 FEB 2026,2026,4.0,C,Continental Tour,7230815,worldwide
men_100m,Jack HALE,22 MAY 1998,10.58,,AUS,"Domain Athletic Centre, Hobart (AUS)",Hobart Track Classic,28 FEB 2026,2026,4.0,C,Continental Tour,7232365,worldwide
men_100m,Shay VEITCH,07 DEC 2000,10.56,,NZL,"Douglas Track & Field, Auckland (NZL)",New Zealand Track & Field Championships,07 MAR 2026,2026,2.0,B,National Championships,7235518,worldwide
men_100m,Ryota SUZUKI,25 JUN 1999,10.36,,JPN,"SA Athletic Stadium, Adelaide (AUS)",Adelaide Invitational,14 MAR 2026,2026,2.0,C,Continental Tour,7232366,worldwide
men_100m,Odaine MCPHERSON,14 FEB 1999,10.1,,JAM,"National Stadium, Kingston (JAM)",Velocity Fest #18,21 MAR 2026,2026,1.0,D,Continental Tour,7237812,worldwide
men_100m,Lachlan KENNEDY,04 NOV 2003,10.03,,AUS,"Lakeside Stadium, Melbourne (AUS)",Maurie Plant Meet,28 MAR 2026,2026,1.0,A,Continental Tour,7232016,worldwide
men_100m,Rohan BROWNING,31 DEC 1997,10.25,,AUS,"Lakeside Stadium, Melbourne (AUS)",Maurie Plant Meet,28 MAR 2026,2026,2.0,A,Continental Tour,7232016,worldwide
men_100m,Calab LAW,31 DEC 2003,10.39,,AUS,"Lakeside Stadium, Melbourne (AUS)",Maurie Plant Meet,28 MAR 2026,2026,6.0,A,Continental Tour,7232016,worldwide
men_100m,Jack HALE,22 MAY 1998,10.61,,AUS,"Lakeside Stadium, Melbourne (AUS)",Maurie Plant Meet,28 MAR 2026,2026,7.0,A,Continental Tour,7232016,worldwide
