discipline,Competitor,DOB,Mark,WIND,Nat,Venue,Meeting,Date,year,Pos,tier,group,competitionId,source
men_5000m,Ermias GIRMA,20 JAN 2005,14:16.60,,ETH,"Ethiopian Sport Academy, Addis Ababa (ETH)",Ethiopian Championships,29 MAR 2026,2026,9.0,B,National Championships,7234052,worldwide
men_5000m,Samuel FIREWU,03 MAY 2004,14:19.14,,ETH,"Ethiopian Sport Academy, Addis Ababa (ETH)",Ethiopian Championships,29 MAR 2026,2026,11.0,B,National Championships,7234052,worldwide
men_5000m,Justus SOGET,22 OCT 1999,13:59.41,,KEN,"Mike A. Myers Stadium, Austin, TX (USA)",Clyde Littlefield Texas Relays presented by Truist,02 APR 2026,2026,2.0,D,Continental Tour,7237530,worldwide
men_5000m,Habtom SAMUEL,30 NOV 2003,13:03.47,,ERI,"Cougar Athletic Stadium, Azusa, CA (USA)",Bryan Clay Invitational,17 APR 2026,2026,1.0,D,Continental Tour,7237976,worldwide
men_5000m,Denis KIPNGETICH,07 JAN 2003,13:13.43,,KEN,"Cougar Athletic Stadium, Azusa, CA (USA)",Bryan Clay Invitational,17 APR 2026,2026,2.0,D,Continental Tour,7237976,worldwide
men_5000m,Samuel PRAKEL,29 OCT 1994,13:17.90,,USA,"Cougar Athletic Stadium, Azusa, CA (USA)",Bryan Clay Invitational,17 APR 2026,2026,5.0,D,Continental Tour,7237976,worldwide
men_5000m,Anthony ROTICH,20 OCT 1990,13:22.11,,USA,"Cougar Athletic Stadium, Azusa, CA (USA)",Bryan Clay Invitational,17 APR 2026,2026,7.0,D,Continental Tour,7237976,worldwide
men_5000m,Benard KETER,25 MAY 1992,13:26.24,,USA,"Cougar Athletic Stadium, Azusa, CA (USA)",Bryan Clay Invitational,17 APR 2026,2026,9.0,D,Continental Tour,7237976,worldwide
men_5000m,Titouan LE GRIX,16 JUN 2002,13:36.32,,FRA,"Cougar Athletic Stadium, Azusa, CA (USA)",Bryan Clay Invitational,17 APR 2026,2026,19.0,D,Continental Tour,7237976,worldwide
men_5000m,Cameron MYERS,09 JUN 2006,13:11.66,,AUS,"Olympic Park, Sydney (AUS)",Australian Championships,11 APR 2026,2026,1.0,B,National Championships,7232772,worldwide
men_5000m,Morgan MCDONALD,23 APR 1996,13:12.43,,AUS,"Olympic Park, Sydney (AUS)",Australian Championships,11 APR 2026,2026,3.0,B,National Championships,7232772,worldwide
men_5000m,James HANSEN,27 NOV 1993,13:53.55,,AUS,"Olympic Park, Sydney (AUS)",Australian Championships,11 APR 2026,2026,6.0,B,National Championships,7232772,worldwide
men_5000m,Callum DAVIES,18 JUL 1999,DNF,,AUS,"Olympic Park, Sydney (AUS)",Australian Championships,11 APR 2026,2026,,B,National Championships,7232772,worldwide
