discipline,Competitor,DOB,Mark,WIND,Nat,Venue,Meeting,Date,year,Pos,tier,group,competitionId,source
men_10000m,Tadese WORKU,20 JAN 2002,28:40.14,,ETH,"Ethiopian Sport Academy, Addis Ababa (ETH)",Ethiopian Championships,25 MAR 2026,2026,2.0,B,National Championships,7234052,worldwide
men_10000m,Gemechu DIDA,12 SEP 1999,28:42.23,,ETH,"Ethiopian Sport Academy, Addis Ababa (ETH)",Ethiopian Championships,25 MAR 2026,2026,3.0,B,National Championships,7234052,worldwide
men_10000m,Yismaw DILLU,11 SEP 2005,29:01.79,,ETH,"Ethiopian Sport Academy, Addis Ababa (ETH)",Ethiopian Championships,25 MAR 2026,2026,8.0,B,National Championships,7234052,worldwide
men_10000m,Simon SUNDSTRÖM,04 FEB 1998,28:03.90,,SWE,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",The TEN,28 MAR 2026,2026,2.0,B,Continental Tour,7233290,worldwide
men_10000m,Leo MAGNUSSON,04 FEB 1998,28:30.16,,SWE,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",The TEN,28 MAR 2026,2026,7.0,B,Continental Tour,7233290,worldwide
men_10000m,Ernest CHERUIYOT,01 MAY 2005,27:41.59,,KEN,"Cougar Athletic Stadium, Azusa, CA (USA)",Bryan Clay Invitational,16 APR 2026,2026,2.0,D,Continental Tour,7237976,worldwide
men_10000m,Dennis KIPRUTO,1999,28:02.83,,KEN,"Cougar Athletic Stadium, Azusa, CA (USA)",Bryan Clay Invitational,16 APR 2026,2026,3.0,D,Continental Tour,7237976,worldwide
men_10000m,Dismas Lokira KORIR,07 MAY 1998,28:05.60,,KEN,"Cougar Athletic Stadium, Azusa, CA (USA)",Bryan Clay Invitational,16 APR 2026,2026,4.0,D,Continental Tour,7237976,worldwide
men_10000m,Youssouf HISS BACHIR,01 JAN 1987,DNF,,DJI,"Stade Gouled, Djibouti (DJI)",Meeting International de Djibouti,17 APR 2026,2026,,C,Continental Tour,7236787,worldwide
men_10000m,Yismaw DILLU,11 SEP 2005,29:01.79,,ETH,"Addis Ababa Stadium, Addis Ababa (ETH)",Addis Ababa Grand Prix,18 APR 2026,2026,1.0,C,Continental Tour,7239468,worldwide
men_10000m,Charles Katul LOKIR,06 OCT 2000,29:07.84,,KEN,"Nyayo National Stadium, Nairobi (KEN)",Kip Keino Classic,24 APR 2026,2026,7.0,A,Continental Tour,7233226,worldwide
men_10000m,Weldon LANGAT,24 FEB 1998,29:09.37,,KEN,"Nyayo National Stadium, Nairobi (KEN)",Kip Keino Classic,24 APR 2026,2026,8.0,A,Continental Tour,7233226,worldwide
men_10000m,Paul Kipngetich TANUI,22 DEC 1990,29:09.42,,KEN,"Nyayo National Stadium, Nairobi (KEN)",Kip Keino Classic,24 APR 2026,2026,9.0,A,Continental Tour,7233226,worldwide
men_10000m,Luis OSTOS,09 AUG 1992,29:34.38,,PER,"Estadio Atlético de la VIDENA, Lima (PER)",Peruvian Championships,01 MAY 2026,2026,9.0,B,National Championships,7234749,worldwide
men_10000m,Qi WANG,23 APR 2002,29:58.13,,CHN,"Sports Center, Jiaxing (CHN)",National Athletics Grand Prix 2,09 MAY 2026,2026,8.0,D,Continental Tour,7239310,worldwide
men_10000m,Mebuki SUZUKI,03 JUN 2001,27:20.11,,JPN,"Yanmar Stadium Nagai, Osaka (JPN)",13th Kinami Michitaka Memorial Athletics Meet,10 MAY 2026,2026,1.0,C,Continental Tour,7239320,worldwide
men_10000m,Yuma NISHIZAWA,19 SEP 2000,27:56.13,,JPN,"Yanmar Stadium Nagai, Osaka (JPN)",13th Kinami Michitaka Memorial Athletics Meet,10 MAY 2026,2026,3.0,C,Continental Tour,7239320,worldwide
men_10000m,Ayumu KOBAYASHI,15 AUG 1998,27:59.64,,JPN,"Yanmar Stadium Nagai, Osaka (JPN)",13th Kinami Michitaka Memorial Athletics Meet,10 MAY 2026,2026,4.0,C,Continental Tour,7239320,worldwide
men_10000m,Takuya HANYU,08 NOV 1997,28:07.55,,JPN,"Yanmar Stadium Nagai, Osaka (JPN)",13th Kinami Michitaka Memorial Athletics Meet,10 MAY 2026,2026,6.0,C,Continental Tour,7239320,worldwide
men_10000m,Tatsuya IYODA,18 JUL 2000,28:22.40,,JPN,"Yanmar Stadium Nagai, Osaka (JPN)",13th Kinami Michitaka Memorial Athletics Meet,10 MAY 2026,2026,7.0,C,Continental Tour,7239320,worldwide
men_10000m,Yamato YOSHII,14 FEB 2002,28:39.22,,JPN,"Yanmar Stadium Nagai, Osaka (JPN)",13th Kinami Michitaka Memorial Athletics Meet,10 MAY 2026,2026,9.0,C,Continental Tour,7239320,worldwide
men_10000m,Kotaro SHINOHARA,03 SEP 2002,28:58.58,,JPN,"Yanmar Stadium Nagai, Osaka (JPN)",13th Kinami Michitaka Memorial Athletics Meet,10 MAY 2026,2026,12.0,C,Continental Tour,7239320,worldwide
men_10000m,Emmanuel Moi MARU,04 JAN 2001,DNF,,KEN,"Yanmar Stadium Nagai, Osaka (JPN)",13th Kinami Michitaka Memorial Athletics Meet,10 MAY 2026,2026,,C,Continental Tour,7239320,worldwide
men_10000m,Dan KIBET,10 FEB 2004,28:34.97,,UGA,"University of Ghana Sports Stadium, Accra (GHA)",African Athletics Championships,13 MAY 2026,2026,4.0,GL,Area Champs,7238651,worldwide
men_10000m,Saymon AMANUEL,27 MAY 2007,28:41.92,,ERI,"University of Ghana Sports Stadium, Accra (GHA)",African Athletics Championships,13 MAY 2026,2026,6.0,GL,Area Champs,7238651,worldwide
men_10000m,Tadese WORKU,20 JAN 2002,28:46.88,,ETH,"University of Ghana Sports Stadium, Accra (GHA)",African Athletics Championships,13 MAY 2026,2026,7.0,GL,Area Champs,7238651,worldwide
men_10000m,Dawit SEARE,29 DEC 2004,28:57.83,,ERI,"University of Ghana Sports Stadium, Accra (GHA)",African Athletics Championships,13 MAY 2026,2026,8.0,GL,Area Champs,7238651,worldwide
men_10000m,William AMPONSAH,11 DEC 1999,29:02.52,,GHA,"University of Ghana Sports Stadium, Accra (GHA)",African Athletics Championships,13 MAY 2026,2026,10.0,GL,Area Champs,7238651,worldwide
men_10000m,Matthew Kipkoech KIPRUTO,24 AUG 2005,29:16.00,,KEN,"University of Ghana Sports Stadium, Accra (GHA)",African Athletics Championships,13 MAY 2026,2026,11.0,GL,Area Champs,7238651,worldwide
men_10000m,Gemechu DIDA,12 SEP 1999,DNF,,ETH,"University of Ghana Sports Stadium, Accra (GHA)",African Athletics Championships,13 MAY 2026,2026,,GL,Area Champs,7238651,worldwide
men_10000m,Dawit FIKADU,29 DEC 1995,30:41.11,,BRN,"Suhaim bin Hamad Stadium, Doha (QAT)",GCC Games,15 MAY 2026,2026,2.0,D,Area Regional Champs,7238929,worldwide
men_10000m,Thomas FAFARD,06 DEC 1998,28:53.16,,CAN,"Alumni Stadium, Guelph (CAN)",Royal City Inferno Track and Field Festival,03 JUN 2026,2026,1.0,C,Continental Tour,7236631,worldwide
men_10000m,Célestin NDIKUMANA,22 FEB 2002,28:02.66,,BDI,"Sportcomplex De Leidse Hout, Leiden (NED)",Gouden Spike,13 JUN 2026,2026,1.0,D,Continental Tour,7234809,worldwide
men_10000m,Matthew Kipkoech KIPRUTO,24 AUG 2005,28:21.89,,KEN,"Sportcomplex De Leidse Hout, Leiden (NED)",Gouden Spike,13 JUN 2026,2026,2.0,D,Continental Tour,7234809,worldwide
