discipline,Competitor,DOB,Mark,WIND,Nat,Venue,Meeting,Date,year,Pos,tier,group,competitionId,source
women_5000m,Gela HAMBESE,25 SEP 2002,16:13.65,,ETH,"Ethiopian Sport Academy, Addis Ababa (ETH)",Ethiopian Championships,29 MAR 2026,2026,2.0,B,National Championships,7234052,worldwide
women_5000m,Jane HEDENGREN,23 SEP 2006,14:50.50,,USA,"Cougar Athletic Stadium, Azusa, CA (USA)",Bryan Clay Invitational,17 APR 2026,2026,1.0,D,Continental Tour,7237976,worldwide
women_5000m,Lexy HALLADAY,23 JUL 2001,14:58.83,,USA,"Cougar Athletic Stadium, Azusa, CA (USA)",Bryan Clay Invitational,17 APR 2026,2026,2.0,D,Continental Tour,7237976,worldwide
women_5000m,Pamela KOSGEI,05 JUL 2004,15:03.09,,KEN,"Cougar Athletic Stadium, Azusa, CA (USA)",Bryan Clay Invitational,17 APR 2026,2026,3.0,D,Continental Tour,7237976,worldwide
women_5000m,Riley CHAMBERLAIN,21 JUL 2004,15:03.81,,USA,"Cougar Athletic Stadium, Azusa, CA (USA)",Bryan Clay Invitational,17 APR 2026,2026,4.0,D,Continental Tour,7237976,worldwide
women_5000m,Gabrielle JENNINGS,15 SEP 1998,15:13.50,,USA,"Cougar Athletic Stadium, Azusa, CA (USA)",Bryan Clay Invitational,17 APR 2026,2026,6.0,D,Continental Tour,7237976,worldwide
women_5000m,Courtney WAYMENT,04 AUG 1998,15:22.18,,USA,"Cougar Athletic Stadium, Azusa, CA (USA)",Bryan Clay Invitational,17 APR 2026,2026,10.0,D,Continental Tour,7237976,worldwide
women_5000m,Kaylee MITCHELL,22 OCT 1999,15:42.92,,USA,"Cougar Athletic Stadium, Azusa, CA (USA)",Bryan Clay Invitational,17 APR 2026,2026,19.0,D,Continental Tour,7237976,worldwide
women_5000m,Logan JOLLY,07 JUL 1998,16:01.65,,USA,"Cougar Athletic Stadium, Azusa, CA (USA)",Bryan Clay Invitational,17 APR 2026,2026,22.0,D,Continental Tour,7237976,worldwide
women_5000m,Jessica HULL,22 OCT 1996,15:13.21,,AUS,"Olympic Park, Sydney (AUS)",Australian Championships,12 APR 2026,2026,1.0,B,National Championships,7232772,worldwide
women_5000m,Linden HALL,20 JUN 1991,15:15.33,,AUS,"Olympic Park, Sydney (AUS)",Australian Championships,12 APR 2026,2026,2.0,B,National Championships,7232772,worldwide
women_5000m,Maudie SKYRING,09 APR 1997,15:18.27,,AUS,"Olympic Park, Sydney (AUS)",Australian Championships,12 APR 2026,2026,3.0,B,National Championships,7232772,worldwide
women_5000m,Rose DAVIES,21 DEC 1999,15:20.81,,AUS,"Olympic Park, Sydney (AUS)",Australian Championships,12 APR 2026,2026,4.0,B,National Championships,7232772,worldwide
women_5000m,Lauren RYAN,15 MAR 1998,15:32.76,,AUS,"Olympic Park, Sydney (AUS)",Australian Championships,12 APR 2026,2026,5.0,B,National Championships,7232772,worldwide
women_5000m,Georgia GRIFFITH,05 DEC 1996,15:35.02,,AUS,"Olympic Park, Sydney (AUS)",Australian Championships,12 APR 2026,2026,6.0,B,National Championships,7232772,worldwide
women_5000m,Natalie RULE,08 AUG 1996,16:00.74,,AUS,"Olympic Park, Sydney (AUS)",Australian Championships,12 APR 2026,2026,8.0,B,National Championships,7232772,worldwide
women_5000m,Samiya HASSAN NOUR,05 DEC 1999,15:43.12,,DJI,"Stade Gouled, Djibouti (DJI)",Meeting International de Djibouti,17 APR 2026,2026,1.0,C,Continental Tour,7236787,worldwide
women_5000m,Mebriht MEKONEN,12 FEB 2005,DNF,,ETH,"Stade Gouled, Djibouti (DJI)",Meeting International de Djibouti,17 APR 2026,2026,,C,Continental Tour,7236787,worldwide
women_5000m,Tigest Getent MEKONEN,07 JUL 1997,DNF,,BRN,"Stade Gouled, Djibouti (DJI)",Meeting International de Djibouti,17 APR 2026,2026,,C,Continental Tour,7236787,worldwide
women_5000m,Robe DIDA,29 DEC 2006,15:45.21,,ETH,"Addis Ababa Stadium, Addis Ababa (ETH)",Addis Ababa Grand Prix,18 APR 2026,2026,3.0,C,Continental Tour,7239468,worldwide
women_5000m,Diana CHEPKEMOI,25 JAN 2005,16:19.96,,KEN,"Addis Ababa Stadium, Addis Ababa (ETH)",Addis Ababa Grand Prix,18 APR 2026,2026,7.0,C,Continental Tour,7239468,worldwide
women_5000m,Micaela LEVAGGI,12 AUG 1998,16:02.10,,ARG,"CeNARD, Buenos Aires (ARG)",Challenger Continental Tour Hugo M. La Nasa,19 APR 2026,2026,1.0,D,Continental Tour,7239581,worldwide
women_5000m,Sharon CHEPKEMOI,23 NOV 2006,DNF,,KEN,"Nyayo National Stadium, Nairobi (KEN)",Kip Keino Classic,24 APR 2026,2026,,A,Continental Tour,7233226,worldwide
women_5000m,Lucy NDUTA,16 DEC 2005,15:14.10,,KEN,"Municipal Stadium, Hiroshima (JPN)",60th Oda Mikio Memorial,29 APR 2026,2026,1.0,C,Continental Tour,7238866,worldwide
women_5000m,Tabithanjeri KAMAU,03 JUL 2000,15:21.91,,KEN,"Municipal Stadium, Hiroshima (JPN)",60th Oda Mikio Memorial,29 APR 2026,2026,3.0,C,Continental Tour,7238866,worldwide
women_5000m,Caroline KARIBA,22 APR 2004,15:22.99,,KEN,"Municipal Stadium, Hiroshima (JPN)",60th Oda Mikio Memorial,29 APR 2026,2026,5.0,C,Continental Tour,7238866,worldwide
women_5000m,Momoka KAWAGUCHI,28 JUN 1998,15:26.21,,JPN,"Municipal Stadium, Hiroshima (JPN)",60th Oda Mikio Memorial,29 APR 2026,2026,7.0,C,Continental Tour,7238866,worldwide
women_5000m,Mikuni YADA,29 OCT 1999,15:26.44,,JPN,"Municipal Stadium, Hiroshima (JPN)",60th Oda Mikio Memorial,29 APR 2026,2026,8.0,C,Continental Tour,7238866,worldwide
women_5000m,Yumi YOSHIKAWA,31 OCT 1990,15:48.75,,JPN,"Municipal Stadium, Hiroshima (JPN)",60th Oda Mikio Memorial,29 APR 2026,2026,17.0,C,Continental Tour,7238866,worldwide
women_5000m,Francine NIYOMUKUNZI,01 AUG 1999,15:54.46,,BDI,"Centro di Atletica, Busto Arsizio (ITA)",ESET WMD-Night,03 MAY 2026,2026,1.0,D,Continental Tour,7234844,worldwide
women_5000m,Samiya HASSAN NOUR,05 DEC 1999,15:47.05,,DJI,"University of Ghana Sports Stadium, Accra (GHA)",African Athletics Championships,12 MAY 2026,2026,2.0,GL,Area Champs,7238651,worldwide
