discipline,Competitor,DOB,Mark,WIND,Nat,Venue,Meeting,Date,year,Pos,tier,group,competitionId,source
men_400h,Ashley MOLONEY,13 MAR 2000,52.7,,AUS,"Domain Athletic Centre, Hobart (AUS)",Hobart Track Classic,28 FEB 2026,2026,3.0,C,Continental Tour,7232365,worldwide
men_400h,James HANSEN,27 OCT 2005,56.21,,NZL,"Douglas Track & Field, Auckland (NZL)",New Zealand Track & Field Championships,05 MAR 2026,2026,3.0,B,National Championships,7235518,worldwide
men_400h,Syota FUCHIGAMI,10 OCT 2005,50.12,,JPN,"SA Athletic Stadium, Adelaide (AUS)",Adelaide Invitational,14 MAR 2026,2026,2.0,C,Continental Tour,7232366,worldwide
men_400h,Shunta INOUE,04 JUL 2002,50.57,,JPN,"SA Athletic Stadium, Adelaide (AUS)",Adelaide Invitational,14 MAR 2026,2026,4.0,C,Continental Tour,7232366,worldwide
men_400h,Ashley MOLONEY,13 MAR 2000,51.61,,AUS,"SA Athletic Stadium, Adelaide (AUS)",Adelaide Invitational,14 MAR 2026,2026,7.0,C,Continental Tour,7232366,worldwide
men_400h,Assinie WILSON,10 APR 2002,48.29,,JAM,"National Stadium, Kingston (JAM)",Velocity Fest #18,21 MAR 2026,2026,1.0,D,Continental Tour,7237812,worldwide
men_400h,Dennick LUKE,28 JAN 2001,48.37,,DMA,"National Stadium, Kingston (JAM)",Velocity Fest #18,21 MAR 2026,2026,2.0,D,Continental Tour,7237812,worldwide
men_400h,Malik JAMES-KING,28 JUN 1999,49.15,,JAM,"National Stadium, Kingston (JAM)",Velocity Fest #18,21 MAR 2026,2026,3.0,D,Continental Tour,7237812,worldwide
men_400h,Rayon CAMPBELL,05 JUN 2003,52.66,,JAM,"National Stadium, Kingston (JAM)",Velocity Fest #18,21 MAR 2026,2026,7.0,D,Continental Tour,7237812,worldwide
men_400h,Marc Anthony IBRAHIM,05 DEC 2002,49.84,,LBN,"Percy Beard Track, Gainesville, FL (USA)",Pepsi Florida Relays,04 APR 2026,2026,1.0,D,Continental Tour,7235940,worldwide
men_400h,Xzaviah TAYLOR,,50.37,,USA,"Percy Beard Track, Gainesville, FL (USA)",Pepsi Florida Relays,04 APR 2026,2026,3.0,D,Continental Tour,7235940,worldwide
