Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
1,8.38,-0.8,SREESHANKAR,27 MAR 1999,IND,1,,"Kalinga Stadium, Bhubaneshwar (IND)",28 JUN 2026,1225,men_LJ,2026,https://worldathletics.org/athletes/athlete=14734673
2,8.33,-1.3,Chenlong YUAN,04 JAN 2002,CHN,1,,Nanjing (CHN),09 MAY 2026,1217,men_LJ,2026,https://worldathletics.org/athletes/athlete=14884026
3,8.30,+1.4,Shahnavaz KHAN,02 FEB 2008,IND,2,,"Kalinga Stadium, Bhubaneshwar (IND)",28 JUN 2026,1203,men_LJ,2026,https://worldathletics.org/athletes/india/shahnavaz-khan-15139285
4,8.29,+0.7,Anvar ANVAROV,22 OCT 2000,UZB,1,,"Sports Park Mladost, Zagreb (CRO)",26 JUN 2026,1201,men_LJ,2026,https://worldathletics.org/athletes/athlete=14934300
5,8.26,0.0,Mingkun ZHANG,20 OCT 2000,CHN,2,,Nanjing (CHN),09 MAY 2026,1194,men_LJ,2026,https://worldathletics.org/athletes/athlete=14884079
6,8.22,+1.9,Yuki HASHIOKA,23 JAN 1999,JPN,1,,"National Stadium, Tokyo (JPN)",17 MAY 2026,1186,men_LJ,2026,https://worldathletics.org/athletes/athlete=14719623
6,8.22,+1.4,David PATTURAJ SOLOMON,17 MAR 2002,IND,1,,"LNCPE, Trivandrum (IND)",14 JUN 2026,1186,men_LJ,2026,https://worldathletics.org/athletes/athlete=14918515
8,8.21,,Lokesh SATHYANATHAN,21 DEC 1999,IND,1f1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",13 MAR 2026,1184,men_LJ,2026,https://worldathletics.org/athletes/athlete=14734782
9,8.14,-1.3,Yuhao SHI,26 SEP 1998,CHN,3,,Nanjing (CHN),09 MAY 2026,1175,men_LJ,2026,https://worldathletics.org/athletes/athlete=14714402
10,8.12,+0.7,R.C. Jithin ARJUNAN,11 DEC 2007,IND,3,,"LNCPE, Trivandrum (IND)",14 JUN 2026,1164,men_LJ,2026,https://worldathletics.org/athletes/india/rc-jithin-arjunan-15116524
11,8.07,,Maisong WANG,28 MAY 2005,CHN,1f1,,"Xipu Training Base Indoor Athletics Stadium, Chengdu (CHN) (i)",11 MAR 2026,1153,men_LJ,2026,https://worldathletics.org/athletes/pr-of-china/maisong-wang-15138383
12,8.06,+0.1,Chengzhuo ZHENG,20 FEB 2001,CHN,1,,"Sports Center, Bengbu (CHN)",30 MAY 2026,1151,men_LJ,2026,https://worldathletics.org/athletes/athlete=14844205
13,8.05,+0.9,Yongtao HONG,09 FEB 2004,CHN,1,,"Taizhou Yuhuan Olympic Sports Center Stadium, Taizhou (CHN)",24 MAY 2026,1149,men_LJ,2026,https://worldathletics.org/athletes/pr-of-china/yongtao-hong-15117395
14,8.02,+1.6,Natsuki YAMAKAWA,24 JUL 1995,JPN,1,,"Prefectural Stadium, Fukui (JPN)",14 AUG 2026,1142,men_LJ,2026,https://worldathletics.org/athletes/athlete=14635039
15,8.01,-0.3,Mohd. Atta SAZID,10 FEB 2006,IND,1,,"Jawaharlal Nehru Stadium, New Delhi (IND)",10 SEP 2026,1141,men_LJ,2026,https://worldathletics.org/athletes/india/mohd-atta-sazid-15035119
16,8.00,,Zhuofan XU,28 MAR 2006,CHN,2f1,,"Shanxi Athletics Administrative Center, Xi'an (CHN) (i)",08 MAR 2026,1138,men_LJ,2026,https://worldathletics.org/athletes/pr-of-china/zhuofan-xu-15096794
17,7.98,+0.3,Asahi TAKAHASHI,23 SEP 2004,JPN,1,,"Okura Sports Park Athletics Field, Tokyo (JPN)",08 AUG 2026,1133,men_LJ,2026,https://worldathletics.org/athletes/japan/asahi-takahashi-15047921
18,7.97,,Zhao LI,11 DEC 2002,CHN,3f1,,"Shanxi Athletics Administrative Center, Xi'an (CHN) (i)",08 MAR 2026,1131,men_LJ,2026,https://worldathletics.org/athletes/pr-of-china/zhao-li-15117354
18,7.97,+1.0,Binming DONG,12 FEB 2007,CHN,1,,"Taizhou Yuhuan Olympic Sports Center Stadium, Taizhou (CHN)",23 MAY 2026,1131,men_LJ,2026,https://worldathletics.org/athletes/pr-of-china/binming-dong-15127339
18,7.97,+1.8,Koki FUJIHARA,31 MAY 2002,JPN,2,,"Prefectural Stadium, Fukui (JPN)",14 AUG 2026,1131,men_LJ,2026,https://worldathletics.org/athletes/athlete=14854936
21,7.96,+0.4,Riku ITO,16 JAN 2001,JPN,3,,"National Stadium, Tokyo (JPN)",17 MAY 2026,1129,men_LJ,2026,https://worldathletics.org/athletes/athlete=14855118
21,7.96,+0.1,Peiqi GAO,19 AUG 2004,CHN,2,,"Sports Center, Bengbu (CHN)",30 MAY 2026,1129,men_LJ,2026,https://worldathletics.org/athletes/pr-of-china/peiqi-gao-15072924
23,7.94,+0.1,Hibiki TSUHA,21 JAN 1998,JPN,2,,"Yanmar Stadium Nagai, Osaka (JPN)",10 MAY 2026,1125,men_LJ,2026,https://worldathletics.org/athletes/athlete=14714426
23,7.94,+1.4,Rongjian YE,12 SEP 2004,CHN,2,,"Taizhou Yuhuan Olympic Sports Center Stadium, Taizhou (CHN)",24 MAY 2026,1125,men_LJ,2026,https://worldathletics.org/athletes/pr-of-china/rongjian-ye-15303494
25,7.93,-0.1,Shengming ZHANG,23 MAR 2006,CHN,6,,Nanjing (CHN),09 MAY 2026,1123,men_LJ,2026,https://worldathletics.org/athletes/pr-of-china/shengming-zhang-15052040
26,7.92,+2.0,Takuma SEKINE,11 NOV 2004,JPN,1,,"Lemon Gas Stadium, Hiratsuka (JPN)",24 APR 2026,1120,men_LJ,2026,https://worldathletics.org/athletes/japan/takuma-sekine-14959780
27,7.91,+1.4,Gai KITAGAWA,21 JUL 2003,JPN,1f1,,"Nihon University Stadium, Tokyo (JPN)",18 APR 2026,1118,men_LJ,2026,https://worldathletics.org/athletes/athlete=14921537
