Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
1,49.27,,Salwa Eid NASER,23 MAY 1998,BRN,2,,"Centro Gabre Gabric, Brescia (ITA)",30 AUG 2026,1235,women_400m,2026,https://worldathletics.org/athletes/athlete=14643442
2,50.28,,Kemi ADEKOYA,16 JAN 1993,BRN,1,,"Addis Ababa Stadium, Addis Ababa (ETH)",18 APR 2026,1194,women_400m,2026,https://worldathletics.org/athletes/athlete=14419510
3,51.19,,Jonbibi HUKMOVA,01 SEP 2005,UZB,1,,"Sport Development Center Stadium, Ordos (CHN)",11 JUL 2026,1158,women_400m,2026,https://worldathletics.org/athletes/uzbekistan/jonbibi-hukmova-15150425
4,51.96,,Vithya RAMRAJ,20 SEP 1998,IND,1,,"Kalinga Stadium, Bhubaneshwar (IND)",22 AUG 2026,1128,women_400m,2026,https://worldathletics.org/athletes/athlete=14776046
5,51.97,,Zahra ZAREI,10 OCT 1996,IRI,1,,"Ghandomi Stadium, Bandar-e Torkman (IRI)",16 JUN 2026,1128,women_400m,2026,https://worldathletics.org/athletes/islamic-republic-of-iran/zahra-zarei-15110913
6,52.10,,Naomi JOHNSON,09 NOV 2004,PHI,1h1,,"Sport Development Center Stadium, Ordos (CHN)",10 JUL 2026,1123,women_400m,2026,https://worldathletics.org/athletes/athlete=14858889
7,52.11,,Jiadie MO,06 JAN 2000,CHN,1h3,,"Kuishan Sports Center, Rizhao (CHN)",26 JUN 2026,1122,women_400m,2026,https://worldathletics.org/athletes/athlete=14744957
8,52.15,,Mariam KAREEM,25 JAN 2008,UAE,1,,"Sultan Qaboos Sports Complex, Muscat (OMA)",05 SEP 2026,1121,women_400m,2026,https://worldathletics.org/athletes/united-arab-emirates/mariam-kareem-15122282
9,52.24,,Nanako MATSUMOTO,03 SEP 1996,JPN,1f3,,"Yanmar Stadium Nagai, Osaka (JPN)",10 MAY 2026,1117,women_400m,2026,https://worldathletics.org/athletes/athlete=14547918
10,52.51,,Aishwarya Kailash MISHRA,16 AUG 1997,IND,1,,"Jawaharlal Nehru Stadium, New Delhi (IND)",10 SEP 2026,1107,women_400m,2026,https://worldathletics.org/athletes/athlete=14882468
11,52.57,,PRACHI,20 DEC 1996,IND,2,,"Kalinga Stadium, Bhubaneshwar (IND)",22 AUG 2026,1104,women_400m,2026,https://worldathletics.org/athletes/athlete=14821639
12,52.68,,Chinenye Josephine ONUORAH,04 OCT 2002,THA,1f1,,"George J. Sherman Family Sports Complex, Storrs, CT (USA)",16 MAY 2026,1100,women_400m,2026,https://worldathletics.org/athletes/athlete=14884899
13,52.72,,Aminat KAMARUDEEN,29 AUG 2007,UAE,1,,"Kai Tak Youth Sports Ground, Hong Kong (HKG)",29 MAY 2026,1099,women_400m,2026,https://worldathletics.org/athletes/united-arab-emirates/aminat-kamarudeen-15152920
14,52.73,,Shereen Samson VALLABOUY,10 JUL 1998,MAS,1,,"Banqiao Stadium, New Taipei City (TPE)",06 JUN 2026,1098,women_400m,2026,https://worldathletics.org/athletes/athlete=14651484
15,52.74,,Li ZHOU,12 FEB 2003,CHN,1,,"Kuishan Sports Center, Rizhao (CHN)",27 JUN 2026,1098,women_400m,2026,https://worldathletics.org/athletes/pr-of-china/li-zhou-15051990
16,52.76,,Poovamma Raju MACHETTIRA,05 JUN 1990,IND,3,,"Jawaharlal Nehru Stadium, New Delhi (IND)",10 SEP 2026,1097,women_400m,2026,https://worldathletics.org/athletes/athlete=14282957
17,52.81,,Pahal KIRAN,05 AUG 2000,IND,4,,"Kalinga Stadium, Bhubaneshwar (IND)",22 AUG 2026,1095,women_400m,2026,https://worldathletics.org/athletes/athlete=14995337
18,52.86,,M.A.N. Harshani FERNANDO,15 MAR 2000,SRI,1,,"Diyagama Stadium, Diyagama (SRI)",28 FEB 2026,1093,women_400m,2026,https://worldathletics.org/athletes/sri-lanka/man-harshani-fernando-14966408
19,52.93,,Yutong JIANG,28 APR 2005,CHN,1,,"Sports Center, Quzhou (CHN)",15 AUG 2026,1091,women_400m,2026,https://worldathletics.org/athletes/pr-of-china/yutong-jiang-15115137
20,52.94,,Ansa BABU,09 APR 1998,IND,1h5,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",22 MAY 2026,1090,women_400m,2026,https://worldathletics.org/athletes/athlete=14717119
21,53.05,,Mariya SHUVALOVA,22 DEC 2006,KAZ,3h1,,"Sport Development Center Stadium, Ordos (CHN)",10 JUL 2026,1086,women_400m,2026,https://worldathletics.org/athletes/kazakhstan/mariya-shuvalova-15019869
21,53.05,,Yutong LIU,10 APR 2002,CHN,1sf2,,"Sports Center, Quzhou (CHN)",14 AUG 2026,1086,women_400m,2026,https://worldathletics.org/athletes/athlete=14884987
23,53.10,,Rashdeep KAUR,01 FEB 2002,IND,1f4,,"Jawaharlal Nehru Stadium, New Delhi (IND)",11 APR 2026,1084,women_400m,2026,https://worldathletics.org/athletes/india/rashdeep-kaur-14993440
