Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
1,6.68,+0.4,Shiqi XIONG,09 MAR 2004,CHN,2,,"Lohrheidestadion, Wattenscheid, Bochum (GER)",22 JUL 2025,1147,women_LJ,2025,https://worldathletics.org/athletes/pr-of-china/shiqi-xiong-15024650
2,6.64,+1.1,Shaili SINGH,07 JAN 2004,IND,1,,"Maharaja's College Grounds, Kochi (IND)",24 APR 2025,1138,women_LJ,2025,https://worldathletics.org/athletes/athlete=14862020
3,6.58,+1.7,Zhishuang LI,26 MAY 2003,CHN,1,,"Sports Center, Quzhou (CHN)",03 AUG 2025,1125,women_LJ,2025,https://worldathletics.org/athletes/pr-of-china/zhishuang-li-15117682
4,6.54,+1.7,Ancy SOJAN EDAPPILLY,01 MAR 2001,IND,2,,"Dubai Police Club Stadium, Dubai (UAE)",11 MAY 2025,1117,women_LJ,2025,https://worldathletics.org/athletes/athlete=14791355
4,6.54,+0.7,Mengyi TAN,05 SEP 2002,CHN,1,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",19 NOV 2025,1117,women_LJ,2025,https://worldathletics.org/athletes/athlete=14857849
4,6.54,+0.5,Yingying HUANG,18 AUG 2004,CHN,2,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",19 NOV 2025,1117,women_LJ,2025,https://worldathletics.org/athletes/pr-of-china/yingying-huang-14980007
7,6.53,+2.0,Reyhaneh MOBINI ARANI,20 NOV 2000,IRI,1,,"Shahid Beheshti Stadium, Busehr (IRI)",12 FEB 2025,1114,women_LJ,2025,https://worldathletics.org/athletes/athlete=14760113
7,6.53,-0.5,Tran THI LOAN,01 MAY 2000,VIE,1,,"Supachalasai National Stadium, Bangkok (THA)",16 DEC 2025,1117,women_LJ,2025,https://worldathletics.org/athletes/athlete=14751083
9,6.51,,Yi ZHU,14 JUL 2003,CHN,1f1,,"Shanxi Athletics Administrative Center, Xi'an (CHN) (i)",14 FEB 2025,1110,women_LJ,2025,https://worldathletics.org/athletes/pr-of-china/yi-zhu-14942486
9,6.51,+2.0,Yang YANG,23 AUG 2001,CHN,1,,"Sports Center, Jiaxing (CHN)",28 APR 2025,1110,women_LJ,2025,https://worldathletics.org/athletes/athlete=14795854
11,6.48,,Sijia GUO,14 FEB 1999,CHN,1f1,,"Xipu Training Base Indoor Athletics Stadium, Chengdu (CHN) (i)",10 FEB 2025,1103,women_LJ,2025,https://worldathletics.org/athletes/athlete=14885335
11,6.48,,Donghua JIN,09 FEB 1999,CHN,2f1,,"Shanxi Athletics Administrative Center, Xi'an (CHN) (i)",14 FEB 2025,1103,women_LJ,2025,https://worldathletics.org/athletes/pr-of-china/donghua-jin-14744732
11,6.48,+0.8,Ayaka KORA,22 MAR 2001,JPN,1,,"National Stadium, Tokyo (JPN)",05 JUL 2025,1103,women_LJ,2025,https://worldathletics.org/athletes/athlete=14803146
14,6.47,-0.7,Sumire HATA,04 MAY 1996,JPN,1,,"Yanmar Stadium Nagai, Osaka (JPN)",11 MAY 2025,1105,women_LJ,2025,https://worldathletics.org/athletes/athlete=14753584
14,6.47,+0.5,Miu KIMURA,25 AUG 2000,JPN,2,,"National Stadium, Tokyo (JPN)",05 JUL 2025,1101,women_LJ,2025,https://worldathletics.org/athletes/athlete=14855818
16,6.45,+0.8,Moumita MONDAL,09 DEC 2001,IND,3,,"Maharaja's College Grounds, Kochi (IND)",24 APR 2025,1097,women_LJ,2025,https://worldathletics.org/athletes/athlete=14859349
17,6.43,+1.3,Huicong SHEN,20 JAN 2005,CHN,1f2,,"Sports Center, Bengbu (CHN)",15 JUN 2025,1092,women_LJ,2025,https://worldathletics.org/athletes/pr-of-china/huicong-shen-15024811
18,6.42,+1.7,Lingfang TIAN,26 JAN 2002,CHN,3,,"Sports Center, Jiaxing (CHN)",28 APR 2025,1090,women_LJ,2025,https://worldathletics.org/athletes/athlete=14885338
18,6.42,+1.8,Moyong LIANG,12 APR 2009,CHN,1f1,,"Sports Center, Bengbu (CHN)",15 JUN 2025,1090,women_LJ,2025,https://worldathletics.org/athletes/pr-of-china/moyong-liang-15185261
18,6.42,+1.4,Sharifa DAVRONOVA,27 SEP 2006,UZB,1,,"AFU Athletics Stadium, Tashkent (UZB)",21 JUN 2025,1090,women_LJ,2025,https://worldathletics.org/athletes/athlete=14956284
21,6.40,+1.8,Yuhi NARISAWA,16 JUN 2007,JPN,1,,"Prefectural Stadium, Hiroshima (JPN)",27 JUL 2025,1086,women_LJ,2025,https://worldathletics.org/athletes/japan/yuhi-narisawa-14959118
22,6.39,+0.6,Liwen CHEN,03 JAN 1998,CHN,3,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",19 NOV 2025,1084,women_LJ,2025,https://worldathletics.org/athletes/athlete=14684361
23,6.37,,Ziyu XIAO,23 AUG 2002,CHN,1,,"Shandong Sports Training Center, Jinan (CHN) (i)",08 MAR 2025,1079,women_LJ,2025,https://worldathletics.org/athletes/pr-of-china/ziyu-xiao-14974794
23,6.37,-0.9,Ion KONDO,17 APR 2006,JPN,2,,"Prefectural Stadium, Okayama (JPN)",07 JUN 2025,1084,women_LJ,2025,https://worldathletics.org/athletes/athlete=14955864
23,6.37,-0.2,Akiha KOBARI,19 DEC 2006,JPN,3,,"Prefectural Stadium, Okayama (JPN)",07 JUN 2025,1080,women_LJ,2025,https://worldathletics.org/athletes/japan/akiha-kobari-14949895
23,6.37,+1.5,Madushani HERATH,04 MAY 2005,SRI,,,"National Athletics Centre, Pathum Thani (THA)",22 JUN 2025,1079,women_LJ,2025,https://worldathletics.org/athletes/sri-lanka/madushani-herath-15157596
27,6.36,+1.3,Tiffany YUE,17 MAR 1998,HKG,1,,"Wan Chai Sports Ground, Hong Kong (HKG)",10 MAY 2025,1077,women_LJ,2025,https://worldathletics.org/athletes/hong-kong-china/tiffany-yue-14651401
27,6.36,+0.1,Shuiqing CHEN,12 APR 2000,CHN,6,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",19 NOV 2025,1077,women_LJ,2025,https://worldathletics.org/athletes/athlete=14795856
29,6.35,+1.9,Shi SHI,23 MAR 2001,CHN,5,,"Sports Center, Jiaxing (CHN)",28 APR 2025,1075,women_LJ,2025,https://worldathletics.org/athletes/pr-of-china/shi-shi-14811670
30,6.34,+0.2,Luying GONG,22 FEB 2000,CHN,2,,Chongqing (CHN),15 MAY 2025,1073,women_LJ,2025,https://worldathletics.org/athletes/athlete=14744693
31,6.33,+1.6,Mizuki OTSU,30 SEP 2003,JPN,1,,"Lemon Gas Stadium, Hiratsuka (JPN)",25 APR 2025,1071,women_LJ,2025,https://worldathletics.org/athletes/athlete=14901115
32,6.32,+1.2,Pavana NAGARAJ,07 NOV 2005,IND,1,,"Hilmer Lodge Stadium, Walnut, CA (USA)",18 APR 2025,1068,women_LJ,2025,https://worldathletics.org/athletes/india/pavana-nagaraj-14971146
32,6.32,+1.5,Jeong-mi YU,02 APR 1994,KOR,1,,"Miryang Sports Complexs, Miryang (KOR)",20 MAY 2025,1068,women_LJ,2025,https://worldathletics.org/athletes/athlete=14852431
34,6.31,+0.2,Jialing WU,22 MAR 2006,CHN,2f2,,"Sports Center, Bengbu (CHN)",15 JUN 2025,1066,women_LJ,2025,https://worldathletics.org/athletes/pr-of-china/jialing-wu-15024809
34,6.31,-0.4,Bhagavathi BHAVANI,19 DEC 1998,IND,1,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",28 JUN 2025,1068,women_LJ,2025,https://worldathletics.org/athletes/athlete=14821676
36,6.30,+0.1,Mubssina MOHAMMED,22 FEB 2006,IND,1,,"Kalinga Stadium, Bhubaneshwar (IND)",11 OCT 2025,1064,women_LJ,2025,https://worldathletics.org/athletes/india/mubssina-mohammed-14973451
37,6.29,+0.8,Ha Thi Thuy HANG,23 FEB 2006,VIE,2,,"Supachalasai National Stadium, Bangkok (THA)",16 DEC 2025,1062,women_LJ,2025,https://worldathletics.org/athletes/vietnam/ha-thi-thuy-hang-15049249
38,6.28,,Jingru XIAO,25 JAN 2002,CHN,1f2,,"Shanxi Athletics Administrative Center, Xi'an (CHN) (i)",14 FEB 2025,1060,women_LJ,2025,https://worldathletics.org/athletes/athlete=14885331
38,6.28,,Yan ZHANG,21 NOV 1997,CHN,1,,"Shandong Sports Training Center, Jinan (CHN) (i)",18 FEB 2025,1060,women_LJ,2025,https://worldathletics.org/athletes/athlete=14905743
40,6.27,-0.2,Xinyu HUANG,29 DEC 2008,CHN,1q2,,"Olympic Sports Center, Huangshi (CHN)",29 JUN 2025,1058,women_LJ,2025,https://worldathletics.org/athletes/pr-of-china/xinyu-huang-15046723
40,6.27,+0.9,Maria Natalia LONDA,29 OCT 1990,INA,3,,"Supachalasai National Stadium, Bangkok (THA)",16 DEC 2025,1057,women_LJ,2025,https://worldathletics.org/athletes/athlete=14282715
42,6.26,+0.4,Kusuma RAVADA,15 SEP 2001,IND,5,,"Maharaja's College Grounds, Kochi (IND)",24 APR 2025,1055,women_LJ,2025,https://worldathletics.org/athletes/athlete=14734801
43,6.25,+0.8,Anastassiya RYPAKOVA,21 SEP 2004,KAZ,1,,"Olympic Training Base, Almaty (KAZ)",10 JUL 2025,1053,women_LJ,2025,https://worldathletics.org/athletes/athlete=14927297
43,6.25,+1.5,Junjun ZHANG,11 AUG 2001,CHN,8,,"Sports Center, Quzhou (CHN)",03 AUG 2025,1053,women_LJ,2025,https://worldathletics.org/athletes/athlete=14884066
45,6.24,0.0,Sandra BABU,03 JUL 2001,IND,2,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",28 JUN 2025,1051,women_LJ,2025,https://worldathletics.org/athletes/athlete=14791127
46,6.23,+1.2,Yuka NAKAO,14 JUN 2003,JPN,1,,"Fukuoka University Stadium, Fukuoka (JPN)",22 MAR 2025,1049,women_LJ,2025,https://worldathletics.org/athletes/japan/yuka-nakao-14950921
46,6.23,+0.3,Shion HASHIMOTO,10 OCT 2006,JPN,4,,"Prefectural Stadium, Okayama (JPN)",07 JUN 2025,1049,women_LJ,2025,https://worldathletics.org/athletes/japan/shion-hashimoto-14962965
46,6.23,+2.0,Wai Yin JIA,26 NOV 2006,HKG,1,,Taizhou (CHN),23 JUN 2025,1049,women_LJ,2025,https://worldathletics.org/athletes/hong-kong-china/wai-yin-jia-15038923
46,6.23,+0.4,Maya TAKEUCHI,09 OCT 1998,JPN,4,,"National Stadium, Tokyo (JPN)",05 JUL 2025,1049,women_LJ,2025,https://worldathletics.org/athletes/athlete=14671577
50,6.21,,Yi LI,26 NOV 2005,CHN,2f2,,"Shanxi Athletics Administrative Center, Xi'an (CHN) (i)",14 FEB 2025,1044,women_LJ,2025,https://worldathletics.org/athletes/pr-of-china/yi-li-15052012
51,6.20,-0.9,H.R. Dhananjana SITHMINI,20 JUL 2005,SRI,1,,"Mahinda Rajapaksha Stadium, Diyagama (SRI)",18 AUG 2025,1047,women_LJ,2025,https://worldathletics.org/athletes/sri-lanka/hr-dhananjana-sithmini-14993246
51,6.20,0.0,Hikaru AKEBOSHI,25 DEC 1998,JPN,1,,"Chukyo University Athletics Field, Toyota (JPN)",11 OCT 2025,1042,women_LJ,2025,https://worldathletics.org/athletes/athlete=14728199
53,6.18,+1.4,Elaheh RAHIMIFAR,04 OCT 1999,IRI,2,,"Shahid Beheshti Stadium, Busehr (IRI)",12 FEB 2025,1038,women_LJ,2025,https://worldathletics.org/athletes/islamic-republic-of-iran/elaheh-rahimifar-14953782
53,6.18,-0.6,Jiayi ZHANG,05 JUL 2008,CHN,2,,Cixi City (CHN),12 APR 2025,1041,women_LJ,2025,https://worldathletics.org/athletes/pr-of-china/jiayi-zhang-15138389
55,6.17,+1.4,Qinyi GU,26 JAN 2002,CHN,12,,"Sports Center, Jiaxing (CHN)",28 APR 2025,1036,women_LJ,2025,https://worldathletics.org/athletes/pr-of-china/qinyi-gu-14974422
55,6.17,+1.7,Nagisa YAMAMOTO,25 AUG 1998,JPN,2,,"Ishin Me-Life Stadium, Yamaguchi (JPN)",27 SEP 2025,1036,women_LJ,2025,https://worldathletics.org/athletes/athlete=14719721
57,6.16,+1.9,Tia Louise ROZARIO,14 OCT 2000,SGP,,,"National Athletics Centre, Pathum Thani (THA)",22 JUN 2025,1033,women_LJ,2025,https://worldathletics.org/athletes/athlete=14751082
57,6.16,-0.5,Tingyuqi WANG,16 DEC 2006,CHN,3,,"Sports Center, Yulin (CHN)",13 JUL 2025,1036,women_LJ,2025,https://worldathletics.org/athletes/pr-of-china/tingyuqi-wang-15206606
57,6.16,0.0,Sherin ABDUL GAFOOR,24 FEB 2000,IND,3,,"Jawaharlal Nehru Stadium, Chennai (IND)",23 AUG 2025,1033,women_LJ,2025,https://worldathletics.org/athletes/athlete=14841063
60,6.15,0.0,Lianying LIAO,03 FEB 2006,CHN,1,,"Shuangliu Sports Centre, Chengdu (CHN)",03 MAY 2025,1031,women_LJ,2025,https://worldathletics.org/athletes/pr-of-china/lianying-liao-15031054
60,6.15,+1.6,Shih-Han HUANG,18 OCT 2005,TPE,2,,Yunlin (TPE),21 OCT 2025,1031,women_LJ,2025,https://worldathletics.org/athletes/chinese-taipei/shih-han-huang-15047407
62,6.13,+0.5,Abinaya SRI,30 OCT 2004,IND,2,,"Shri Sai Training Center Kengeri NSSC, Bengaluru (IND)",28 MAR 2025,1027,women_LJ,2025,https://worldathletics.org/athletes/athlete=14926771
62,6.13,+1.2,Nandini AGASARA,07 AUG 2003,IND,1ce,,"Gumi Civic Stadium, Gumi (KOR)",30 MAY 2025,1027,women_LJ,2025,https://worldathletics.org/athletes/athlete=14917721
