Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
1,67.29,,Abuduaini TUERGONG,16 JUN 1997,CHN,1,,"Jahnstadion, Neubrandenburg (GER)",11 JUN 2025,1195,men_DT,2025,https://worldathletics.org/athletes/athlete=14638595
2,64.48,,Masateru YUGAMI,14 APR 1993,JPN,3,,"Millican Field at Throw Town, Ramona, OK (USA)",26 APR 2025,1143,men_DT,2025,https://worldathletics.org/athletes/athlete=14649141
3,63.34,,Nanjun WU,25 SEP 2000,CHN,1,,"Kuishan Sports Center, Rizhao (CHN)",27 SEP 2025,1122,men_DT,2025,https://worldathletics.org/athletes/athlete=14889073
4,61.76,,Yuji TSUTSUMI,22 DEC 1989,JPN,1,,"Nga Puna Wai Sports Hub, Christchurch (NZL)",22 FEB 2025,1093,men_DT,2025,https://worldathletics.org/athletes/athlete=14329692
5,61.07,,Jiadong XING,26 MAY 2001,CHN,2,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",20 NOV 2025,1080,men_DT,2025,https://worldathletics.org/athletes/athlete=14857800
6,61.05,,Jiacheng ZHU,27 MAR 2000,CHN,3,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",20 NOV 2025,1080,men_DT,2025,https://worldathletics.org/athletes/athlete=14889063
7,60.68,,Koshiro FUJIWARA,01 AUG 2001,JPN,1er,,"Kyushu Kyoritsu University Stadium, Kitakyushu (JPN)",01 NOV 2025,1073,men_DT,2025,https://worldathletics.org/athletes/athlete=14855255
8,60.34,,Shichen SUN,23 JUL 1997,CHN,5,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",20 NOV 2025,1067,men_DT,2025,https://worldathletics.org/athletes/athlete=14638593
9,60.23,,Muhammad Irfan SHAMSUDDIN,16 AUG 1995,MAS,1,,"Supachalasai National Stadium, Bangkok (THA)",16 DEC 2025,1065,men_DT,2025,https://worldathletics.org/athletes/athlete=14553217
10,59.90,,Zhixin LI,22 AUG 2005,CHN,3,,"Sports Center, Quzhou (CHN)",04 AUG 2025,1059,men_DT,2025,https://worldathletics.org/athletes/pr-of-china/zhixin-li-15166574
11,59.75,,Essa Mohamed AL ZENKAWI,17 OCT 1992,KUW,1,,"Suhaim bin Hamad Stadium, Doha (QAT)",08 APR 2025,1056,men_DT,2025,https://worldathletics.org/athletes/athlete=14416526
12,59.11,,Shinichi YUKINAGA,10 APR 1997,JPN,1,,"National Stadium, Tokyo (JPN)",04 JUL 2025,1044,men_DT,2025,https://worldathletics.org/athletes/athlete=14671487
13,58.96,,Tzu-Yun LI,24 NOV 1994,TPE,1,,"Taipei Municipal Stadium, Taipei City (TPE)",28 MAR 2025,1041,men_DT,2025,https://worldathletics.org/athletes/athlete=14752935
14,58.93,,Zehao JIANG,22 NOV 2006,CHN,1,,"Zhaoqing Sports Center, Zhaoqing (CHN)",12 APR 2025,1041,men_DT,2025,https://worldathletics.org/athletes/pr-of-china/zehao-jiang-15096776
15,58.79,,Behnam SHIRI,21 MAR 1993,IRI,1,,"Shahid Beheshti Stadium, Busehr (IRI)",12 FEB 2025,1038,men_DT,2025,https://worldathletics.org/athletes/athlete=14483742
16,58.72,,Yuhan WANG,15 MAY 1999,CHN,4f1,,"Sichuan Xipu Training Base, Chengdu (CHN)",02 APR 2025,1037,men_DT,2025,https://worldathletics.org/athletes/athlete=14714505
17,58.70,,Yevgeniy LABUTOV,17 NOV 1984,KAZ,1,,"Olympic Training Base, Almaty (KAZ)",28 JUN 2025,1036,men_DT,2025,https://worldathletics.org/athletes/athlete=14207214
18,58.67,,Moaaz Mohamed IBRAHIM,08 FEB 1999,QAT,3,,"Miloud HEDEFI Athletics Stadium, Oran (ALG)",01 MAY 2025,1036,men_DT,2025,https://worldathletics.org/athletes/athlete=14752921
19,58.13,,Nirbhay SINGH,20 NOV 1996,IND,1,,"Maharaja's College Grounds, Kochi (IND)",22 APR 2025,1026,men_DT,2025,https://worldathletics.org/athletes/india/nirbhay-singh-14598251
20,58.07,,Zidong WEI,18 FEB 1995,CHN,6,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",20 NOV 2025,1025,men_DT,2025,https://worldathletics.org/athletes/athlete=14482054
21,58.00,,Hossein RASOULI,22 DEC 1999,IRI,2,,"Sardar Jangal Stadium, Rasht (IRI)",09 MAY 2025,1024,men_DT,2025,https://worldathletics.org/athletes/athlete=14816173
22,57.85,,Hiroki KITAHARA,20 NOV 2002,JPN,1,,"Athletics Stadium, Nagaoka (JPN)",19 JUL 2025,1021,men_DT,2025,https://worldathletics.org/athletes/athlete=14860423
23,57.82,,Shitu MA,14 JAN 1994,CHN,7,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",20 NOV 2025,1020,men_DT,2025,https://worldathletics.org/athletes/athlete=14430121
24,57.19,,Mustafa AL SAAMAH,29 NOV 1995,IRQ,5,,"Mokpo Stadium, Mokpo (KOR)",21 AUG 2025,1009,men_DT,2025,https://worldathletics.org/athletes/athlete=14498470
25,57.15,,Kosei YAMASHITA,22 NOV 2000,JPN,4,,"Athletic Stadium, Hikone (JPN)",06 OCT 2025,1008,men_DT,2025,https://worldathletics.org/athletes/athlete=14817736
26,56.67,,Masumi NAKAMACHI,18 JAN 2002,JPN,5,,"National Stadium, Tokyo (JPN)",04 JUL 2025,999,men_DT,2025,https://worldathletics.org/athletes/athlete=14855264
27,56.48,,Dunyozod SAVFULLAYEV,15 JUN 2004,UZB,1,,"AFU Athletics Stadium, Tashkent (UZB)",17 SEP 2025,996,men_DT,2025,https://worldathletics.org/athletes/athlete=15001525
28,56.33,,Kirpal SINGH BATTH,19 MAY 1992,IND,1,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",28 SEP 2025,993,men_DT,2025,https://worldathletics.org/athletes/athlete=14370266
28,56.33,,Junshan YANG,09 AUG 1992,CHN,8,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",20 NOV 2025,993,men_DT,2025,https://worldathletics.org/athletes/athlete=14502016
28,56.33,,Zhiqin ZHANG,07 MAY 2002,CHN,8,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",20 NOV 2025,993,men_DT,2025,https://worldathletics.org/athletes/pr-of-china/zhiqin-zhang-14975949
31,56.32,,Liurunxin CAO,09 OCT 2003,CHN,10,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",20 NOV 2025,993,men_DT,2025,https://worldathletics.org/athletes/pr-of-china/liurunxin-cao-14976893
32,56.19,,Abdullah Mohammad AL ZANKAWI,12 MAR 2002,KUW,5,,Riyadh (KSA),20 NOV 2025,990,men_DT,2025,https://worldathletics.org/athletes/kuwait/abdullah-mohammad-al-zankawi-14989219
33,56.11,,Yevgeniy MILOVATSKIY,23 MAR 1994,KAZ,3,,"Meteor, Zhukovskiy (RUS)",22 JUN 2025,989,men_DT,2025,https://worldathletics.org/athletes/athlete=14421727
34,56.01,,Ilhyun KIM,09 MAR 1994,KOR,9,,"Gumi Civic Stadium, Gumi (KOR)",30 MAY 2025,987,men_DT,2025,https://worldathletics.org/athletes/athlete=14603907
35,55.91,,Sadegh SAMIMISHALAMZARI,30 DEC 2002,IRI,4,,"Imam Reza Stadium, Mashhad (IRI)",26 APR 2025,985,men_DT,2025,https://worldathletics.org/athletes/athlete=14878452
36,55.54,,Bo CUI,13 JUL 1998,CHN,11,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",20 NOV 2025,978,men_DT,2025,https://worldathletics.org/athletes/athlete=14889069
37,55.32,,Lingqi MENG,30 JUL 2000,CHN,9f1,,"Sichuan Xipu Training Base, Chengdu (CHN)",02 APR 2025,974,men_DT,2025,https://worldathletics.org/athletes/athlete=14889076
38,55.11,,. ABHIMANYU,18 DEC 2001,IND,2,,"Maharaja's College Grounds, Kochi (IND)",22 APR 2025,971,men_DT,2025,https://worldathletics.org/athletes/india/abhimanyu-15114580
39,55.04,,Dong-hyuk KIM,16 OCT 1995,KOR,1,,"Busan Asiad Stadium, Busan (KOR)",20 OCT 2025,969,men_DT,2025,https://worldathletics.org/athletes/athlete=14758259
40,54.89,,Raj DHARAM,26 JAN 1991,IND,3,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",28 SEP 2025,967,men_DT,2025,https://worldathletics.org/athletes/athlete=14447588
41,54.87,,Guoliang SHAN,06 JUN 1994,CHN,7,,Chongqing (CHN),15 MAY 2025,966,men_DT,2025,https://worldathletics.org/athletes/athlete=14889074
42,54.86,,Nagendra ANNAPPA,18 NOV 2002,IND,4,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",28 SEP 2025,966,men_DT,2025,https://worldathletics.org/athletes/athlete=14791337
43,54.56,,Yao-Hui WANG,05 JUN 1986,TPE,2,,"Taipei Municipal Stadium, Taipei City (TPE)",20 SEP 2025,961,men_DT,2025,https://worldathletics.org/athletes/athlete=14228929
44,54.52,,Meng JIAO,25 SEP 2003,CHN,8,,"Kuishan Sports Center, Rizhao (CHN)",27 SEP 2025,960,men_DT,2025,https://worldathletics.org/athletes/pr-of-china/meng-jiao-14975951
45,54.51,,Hossein ROUZEGAR,23 JUN 1995,IRI,5,,"Imam Reza Stadium, Mashhad (IRI)",26 APR 2025,960,men_DT,2025,https://worldathletics.org/athletes/athlete=14860195
46,54.49,,Rashid SODIKOV,13 AUG 2001,UZB,3,,"AFU Athletics Stadium, Tashkent (UZB)",21 JUN 2025,959,men_DT,2025,https://worldathletics.org/athletes/athlete=14817743
