Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
1,1:43.45,,Ko OCHIAI,17 AUG 2006,JPN,1f2,,"Okura Sports Park Athletics Field, Tokyo (JPN)",30 MAY 2026,1221,men_800m,2026,https://worldathletics.org/athletes/japan/ko-ochiai-15005773
2,1:44.32,,Allon Tatsunami CLAY,25 MAR 2002,JPN,2,,"Foote Field, Edmonton (CAN)",12 JUL 2026,1194,men_800m,2026,https://worldathletics.org/athletes/athlete=14851854
3,1:44.94,,Yugo SHIKATA,25 NOV 1998,JPN,2f2,,"Okura Sports Park Athletics Field, Tokyo (JPN)",30 MAY 2026,1175,men_800m,2026,https://worldathletics.org/athletes/athlete=14856603
4,1:44.99,,Hatim AIT OULGHAZI,23 FEB 2006,QAT,1f1,,"Schulsportanlage Gymnasium, Neustadt an der Waldnaab (GER)",07 AUG 2026,1174,men_800m,2026,https://worldathletics.org/athletes/qatar/hatim-ait-oulghazi-14953833
5,1:45.01,,Hiroki MINAMOTO,24 NOV 1999,JPN,3f2,,"Okura Sports Park Athletics Field, Tokyo (JPN)",30 MAY 2026,1173,men_800m,2026,https://worldathletics.org/athletes/athlete=14857999
6,1:45.31,,Nanaki MANNO,25 DEC 2005,JPN,4f2,,"Okura Sports Park Athletics Field, Tokyo (JPN)",30 MAY 2026,1164,men_800m,2026,https://worldathletics.org/athletes/japan/nanaki-manno-15027305
7,1:45.32,,Sho TANABE,30 SEP 2005,JPN,5f2,,"Okura Sports Park Athletics Field, Tokyo (JPN)",30 MAY 2026,1164,men_800m,2026,https://worldathletics.org/athletes/japan/sho-tanabe-15055036
8,1:45.51,,Sota OKAMURA,18 FEB 2005,JPN,6f2,,"Okura Sports Park Athletics Field, Tokyo (JPN)",30 MAY 2026,1158,men_800m,2026,https://worldathletics.org/athletes/japan/sota-okamura-14999883
9,1:45.62,,Xiaoheng XI,08 DEC 1999,CHN,10,,"China Textile City Sports Centre, Shaoxing/Keqiao (CHN)",16 MAY 2026,1155,men_800m,2026,https://worldathletics.org/athletes/athlete=14750659
10,1:45.64,,Junya MATSUMOTO,28 SEP 2000,JPN,2f3,,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",03 MAY 2026,1154,men_800m,2026,https://worldathletics.org/athletes/athlete=14854774
10,1:45.64,,Ibrahim Abass M CHUOT,05 JUL 2004,QAT,2f1,,"Schulsportanlage Gymnasium, Neustadt an der Waldnaab (GER)",07 AUG 2026,1154,men_800m,2026,https://worldathletics.org/athletes/athlete=14886009
