Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
1,53.67,,Kemi ADEKOYA,16 JAN 1993,BRN,3,,"Suhaim bin Hamad Stadium, Doha (QAT)",19 JUN 2026,1215,women_400h,2026,https://worldathletics.org/athletes/athlete=14419510
2,55.29,,Yingying KONG,22 MAR 2003,CHN,1,,"Changshou Sports Center, Chongqing (CHN)",19 MAY 2026,1164,women_400h,2026,https://worldathletics.org/athletes/athlete=14884045
3,55.59,,Jiadie MO,06 JAN 2000,CHN,2,,"Changshou Sports Center, Chongqing (CHN)",19 MAY 2026,1154,women_400h,2026,https://worldathletics.org/athletes/athlete=14744957
4,55.69,,Adelina ZEMS,25 DEC 1998,KAZ,1,,"Kazhymukan Munaitpasov Stadium, Shimkent (KAZ)",30 JUN 2026,1151,women_400h,2026,https://worldathletics.org/athletes/athlete=14714397
5,55.92,,Honoka AOKI,24 SEP 2001,JPN,1f3,,"Municipal Mizuho Stadium, Nagoya (JPN)",12 JUN 2026,1144,women_400h,2026,https://worldathletics.org/athletes/athlete=14855506
6,56.07,,Vithya RAMRAJ,20 SEP 1998,IND,1,,"Kalinga Stadium, Bhubaneshwar (IND)",27 JUN 2026,1139,women_400h,2026,https://worldathletics.org/athletes/athlete=14776046
7,56.22,,Satsuki UMEHARA,22 MAY 1994,JPN,2f3,,"Municipal Mizuho Stadium, Nagoya (JPN)",12 JUN 2026,1135,women_400h,2026,https://worldathletics.org/athletes/athlete=14444482
8,56.27,,Mariam KAREEM,25 JAN 2008,UAE,4,,"Hayward Field, Eugene, OR (USA)",09 AUG 2026,1133,women_400h,2026,https://worldathletics.org/athletes/united-arab-emirates/mariam-kareem-15122282
9,56.54,,Anu RAGHAVAN,20 APR 1993,IND,2,,"Kalinga Stadium, Bhubaneshwar (IND)",27 JUN 2026,1125,women_400h,2026,https://worldathletics.org/athletes/athlete=14436789
10,56.75,,Rene SHINTO,05 APR 2003,JPN,1f2,,"Okura Sports Park Athletics Field, Tokyo (JPN)",08 AUG 2026,1119,women_400h,2026,https://worldathletics.org/athletes/japan/rene-shinto-14982815
11,56.83,,Lauren HOFFMAN,30 MAR 1999,PHI,1f1,,"Dick Vert Stadium, High Point, NC (USA)",17 MAY 2026,1116,women_400h,2026,https://worldathletics.org/athletes/athlete=14649944
12,56.93,,Moe MATSUOKA,02 MAR 2003,JPN,3f3,,"Municipal Mizuho Stadium, Nagoya (JPN)",12 JUN 2026,1113,women_400h,2026,https://worldathletics.org/athletes/athlete=14895835
