Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
1,1.93,,POOJA,21 FEB 2007,IND,1,,"Kai Tak Youth Sports Ground, Hong Kong (HKG)",29 MAY 2026,1150,women_HJ,2026,https://worldathletics.org/athletes/india/pooja-15053572
2,1.92,,Jiawen LU,19 AUG 2002,CHN,1,,"Sports Center, Jiaxing (CHN)",10 MAY 2026,1140,women_HJ,2026,https://worldathletics.org/athletes/athlete=14805472
3,1.90,,Ruoxuan JIN,08 JAN 2005,CHN,2,,"Sports Center, Jiaxing (CHN)",10 MAY 2026,1121,women_HJ,2026,https://worldathletics.org/athletes/pr-of-china/ruoxuan-jin-15138392
4,1.89,,Barnokhon SAYFULLAYEVA,05 FEB 2005,UZB,1,,"AFU Athletics Stadium, Tashkent (UZB)",25 JUN 2026,1111,women_HJ,2026,https://worldathletics.org/athletes/athlete=14924216
5,1.88,,Jingyi LIU,27 OCT 1994,CHN,1,,"Olympic Sports Center, Chongqing (CHN)",14 MAY 2026,1101,women_HJ,2026,https://worldathletics.org/athletes/athlete=14462011
5,1.88,,Kristina OVCHINNIKOVA,21 MAR 2001,KAZ,3,,"FBK Stadium, Hengelo (NED)",21 JUN 2026,1101,women_HJ,2026,https://worldathletics.org/athletes/athlete=14824486
5,1.88,,Valeriya GORBATOVA,07 SEP 2004,UZB,1,,"AFU Athletics Stadium, Tashkent (UZB)",23 AUG 2026,1101,women_HJ,2026,https://worldathletics.org/athletes/athlete=14915946
8,1.87,,Nadezhda DUBOVITSKAYA,12 MAR 1998,KAZ,2,,"Tuanbo Sports Center, Tianjin (CHN) (i)",08 FEB 2026,1091,women_HJ,2026,https://worldathletics.org/athletes/athlete=14646807
8,1.87,,Linpeng HU,29 DEC 1995,CHN,1,,"Shanxi Athletics Administrative Center, Xi'an (CHN) (i)",08 MAR 2026,1091,women_HJ,2026,https://worldathletics.org/athletes/athlete=14525165
10,1.86,,Yuzuki ISHIOKA,01 AUG 1997,JPN,1,,"Nihon University Stadium, Tokyo (JPN)",19 APR 2026,1082,women_HJ,2026,https://worldathletics.org/athletes/athlete=14671352
10,1.86,,Nagisa TAKAHASHI,15 JAN 2000,JPN,1,,"Municipal Mizuho Stadium, Nagoya (JPN)",13 JUN 2026,1082,women_HJ,2026,https://worldathletics.org/athletes/athlete=14803138
12,1.85,,Yelizaveta MATVEYEVA,09 DEC 2001,KAZ,2,,"Tsirio Stadium, Limassol (CYP)",29 MAY 2026,1072,women_HJ,2026,https://worldathletics.org/athletes/athlete=14817826
13,1.84,,Yuqi SHAO,13 MAY 2002,CHN,5,,"Tuanbo Sports Center, Tianjin (CHN) (i)",08 FEB 2026,1062,women_HJ,2026,https://worldathletics.org/athletes/athlete=14849119
13,1.84,,Faina MEIRMANOVA,12 JUN 2006,KAZ,5,,"Athletic Center Olga Rypakova, Ust-Kamenogorsk (KAZ) (i)",14 FEB 2026,1062,women_HJ,2026,https://worldathletics.org/athletes/kazakhstan/faina-meirmanova-14971616
13,1.84,,Yuanwen ZHANG,28 MAY 2008,CHN,2,,"Shanxi Athletics Administrative Center, Xi'an (CHN) (i)",08 MAR 2026,1062,women_HJ,2026,https://worldathletics.org/athletes/pr-of-china/yuanwen-zhang-15172311
13,1.84,,Lu LIU,12 MAR 2005,CHN,3,,"Sports Center, Jiaxing (CHN)",10 MAY 2026,1062,women_HJ,2026,https://worldathletics.org/athletes/pr-of-china/lu-liu-14974788
13,1.84,,Safina SADULLAYEVA,04 MAR 1998,UZB,3,,"AFU Athletics Stadium, Tashkent (UZB)",23 AUG 2026,1062,women_HJ,2026,https://worldathletics.org/athletes/athlete=14672228
13,1.84,,Natsuki YANO,02 AUG 2004,JPN,1,,"International Stadium, Yokohama (JPN)",05 SEP 2026,1062,women_HJ,2026,https://worldathletics.org/athletes/japan/natsuki-yano-14997937
19,1.83,,Chiau-Yin JHANG,23 NOV 2001,TPE,1,,"Banqiao Stadium, New Taipei City (TPE)",07 JUN 2026,1052,women_HJ,2026,https://worldathletics.org/athletes/athlete=14857377
19,1.83,,Shieriai TSUDA,09 SEP 1996,JPN,2,,"Municipal Mizuho Stadium, Nagoya (JPN)",13 JUN 2026,1052,women_HJ,2026,https://worldathletics.org/athletes/athlete=14528949
19,1.83,,Aleksandra SHARKAYEVA,01 DEC 1998,UZB,3,,"AFU Athletics Stadium, Tashkent (UZB)",25 JUN 2026,1052,women_HJ,2026,https://worldathletics.org/athletes/athlete=14671160
22,1.82,,Xingyu HU,12 MAR 2005,CHN,1ce,,"Taizhou Yuhuan Olympic Sports Center Stadium, Taizhou (CHN)",24 MAY 2026,1043,women_HJ,2026,https://worldathletics.org/athletes/pr-of-china/xingyu-hu-15031058
22,1.82,,Khyati MATHUR,02 SEP 2003,IND,1,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",25 MAY 2026,1043,women_HJ,2026,https://worldathletics.org/athletes/athlete=14938873
24,1.81,,Huihui DUAN,25 AUG 2002,CHN,1,,"Hubei Olympic Sports Center, Wuhan (CHN)",11 APR 2026,1033,women_HJ,2026,https://worldathletics.org/athletes/athlete=14886212
24,1.81,,Yiman DU,28 SEP 2008,CHN,1,,"Sports Center, Yulin (CHN)",18 JUL 2026,1033,women_HJ,2026,https://worldathletics.org/athletes/pr-of-china/yiman-du-15206608
24,1.81,,Yanqi CHEN,01 NOV 2006,CHN,1ce,,"Sports Center, Quzhou (CHN)",12 AUG 2026,1033,women_HJ,2026,https://worldathletics.org/athletes/pr-of-china/yanqi-chen-15041144
24,1.81,,Reet RATHOR,10 JUN 2006,IND,2,,"Jawaharlal Nehru Stadium, New Delhi (IND)",10 SEP 2026,1033,women_HJ,2026,https://worldathletics.org/athletes/india/reet-rathor-15078512
28,1.80,,Meiqi CHEN,04 JAN 2007,CHN,2,,"Xipu Training Base Indoor Athletics Stadium, Chengdu (CHN) (i)",12 MAR 2026,1023,women_HJ,2026,https://worldathletics.org/athletes/pr-of-china/meiqi-chen-15071431
28,1.80,,Sang LIU,23 DEC 1996,CHN,3,,"Xipu Training Base Indoor Athletics Stadium, Chengdu (CHN) (i)",12 MAR 2026,1023,women_HJ,2026,https://worldathletics.org/athletes/pr-of-china/sang-liu-14578522
28,1.80,,Wai Yan CHUNG,10 NOV 1998,HKG,3,,"Changshou Sports Center, Chongqing (CHN)",18 MAY 2026,1023,women_HJ,2026,https://worldathletics.org/athletes/athlete=14831029
28,1.80,,. MANSHI,03 SEP 2002,IND,2,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",25 MAY 2026,1023,women_HJ,2026,https://worldathletics.org/athletes/india/manshi-14970932
28,1.80,,S.B. SUPRIYA,11 MAR 2001,IND,2,,"Kalinga Stadium, Bhubaneshwar (IND)",28 JUN 2026,1023,women_HJ,2026,https://worldathletics.org/athletes/athlete=14818363
28,1.80,,Xinjing ZHOU,05 JAN 2009,CHN,1,,"Olympic Sports Center, Huangshi (CHN)",05 JUL 2026,1023,women_HJ,2026,https://worldathletics.org/athletes/pr-of-china/xinjing-zhou-15339733
34,1.79,,. KHUSHI,26 NOV 2002,IND,1ce,,"Kalinga Stadium, Bhubaneshwar (IND) (i)",02 MAY 2026,1013,women_HJ,2026,https://worldathletics.org/athletes/athlete=14884160
34,1.79,,. POOJA,09 MAR 2003,IND,1ce,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",24 MAY 2026,1013,women_HJ,2026,https://worldathletics.org/athletes/athlete=14921137
34,1.79,,Ugiloi NORBAEVA,30 JAN 2004,UZB,1ce,,"AFU Athletics Stadium, Tashkent (UZB)",25 JUN 2026,1013,women_HJ,2026,https://worldathletics.org/athletes/uzbekistan/ugiloi-norbaeva-15032289
34,1.79,,Sun-yeong JANG,05 APR 1998,KOR,1,,"Iksan Sports Complex, Iksan (KOR)",07 JUL 2026,1013,women_HJ,2026,https://worldathletics.org/athletes/athlete=14603408
34,1.79,,Yuki MORISAKI,04 NOV 2005,JPN,2,,"Okura Sports Park Athletics Field, Tokyo (JPN)",08 AUG 2026,1013,women_HJ,2026,https://worldathletics.org/athletes/japan/yuki-morisaki-14947909
39,1.78,,Abinaya Sudhakara SHETTY,16 JUN 1999,IND,1,,"Stadium Hanamkonda, Warangal (IND)",18 AUG 2026,1004,women_HJ,2026,https://worldathletics.org/athletes/athlete=14818588
39,1.78,,Ching Lam CHEUNG,08 MAY 2000,HKG,2,,Guangzhou (CHN),22 AUG 2026,1004,women_HJ,2026,https://worldathletics.org/athletes/athlete=14746863
39,1.78,,Ruiqi ZHANG,04 OCT 2001,CHN,2,,Guangzhou (CHN),22 AUG 2026,1004,women_HJ,2026,https://worldathletics.org/athletes/athlete=14849122
39,1.78,,Sakura MAENISHI,13 MAR 2006,JPN,2,,"International Stadium, Yokohama (JPN)",05 SEP 2026,1004,women_HJ,2026,https://worldathletics.org/athletes/japan/sakura-maenishi-14995477
43,1.77,,Ching-Ching LI,06 MAR 1997,TPE,1,,"National Stadium, Kaohsiung (TPE)",03 MAR 2026,994,women_HJ,2026,https://worldathletics.org/athletes/athlete=14591680
43,1.77,,Miyuki TETSUMARU,25 FEB 1997,JPN,1,,"Prefectural Yamanokuchi Athletics Stadium, Miyakonojo (JPN)",20 MAR 2026,994,women_HJ,2026,https://worldathletics.org/athletes/athlete=14856953
43,1.77,,Chuting YANG,23 SEP 2011,CHN,2,,"Hubei Olympic Sports Center, Wuhan (CHN)",11 APR 2026,994,women_HJ,2026,https://worldathletics.org/athletes/pr-of-china/chuting-yang-15303502
43,1.77,,Kiko ISHIGURO,08 NOV 2001,JPN,,,"Nagaragawa Stadium, Gifu (JPN)",10 MAY 2026,994,women_HJ,2026,https://worldathletics.org/athletes/athlete=14855768
47,1.76,,Alina CHISTYAKOVA,30 APR 2005,KAZ,1ce,,"Tuanbo Sports Center, Tianjin (CHN) (i)",06 FEB 2026,984,women_HJ,2026,https://worldathletics.org/athletes/athlete=14934440
47,1.76,,I.A.I. Minoli FERNANDO,26 FEB 2004,SRI,1,,"Diyagama Stadium, Diyagama (SRI)",27 FEB 2026,984,women_HJ,2026,https://worldathletics.org/athletes/sri-lanka/iai-minoli-fernando-14993236
47,1.76,,Yuxin WANG,08 FEB 2006,CHN,3ce,,"Shanxi Athletics Administrative Center, Xi'an (CHN) (i)",07 MAR 2026,984,women_HJ,2026,https://worldathletics.org/athletes/pr-of-china/yuxin-wang-15024661
47,1.76,,Pallavi S. PATIL,12 SEP 2002,IND,1,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",04 APR 2026,984,women_HJ,2026,https://worldathletics.org/athletes/india/pallavi-s-patil-15038502
47,1.76,,Seung-min LEE,11 SEP 2003,KOR,1,,"Mokpo Sports Complex, Mokpo (KOR)",03 MAY 2026,984,women_HJ,2026,https://worldathletics.org/athletes/athlete=14843873
47,1.76,,Yorika WATAGAWA,16 APR 1999,JPN,4,,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",03 MAY 2026,984,women_HJ,2026,https://worldathletics.org/athletes/athlete=14856954
47,1.76,,Kohane NODA,06 SEP 2006,JPN,1,,"Yanmar Stadium Nagai, Osaka (JPN)",21 JUN 2026,984,women_HJ,2026,https://worldathletics.org/athletes/japan/kohane-noda-15046312
47,1.76,,Nako ESUMI,08 MAY 2006,JPN,2,,"Yanmar Stadium Nagai, Osaka (JPN)",21 JUN 2026,984,women_HJ,2026,https://worldathletics.org/athletes/japan/nako-esumi-15102408
47,1.76,,Arisa SATO,13 MAY 2004,JPN,3,,"Yanmar Stadium Nagai, Osaka (JPN)",21 JUN 2026,984,women_HJ,2026,https://worldathletics.org/athletes/japan/arisa-sato-14961648
47,1.76,,Rui KONG,15 MAY 2001,CHN,1ce,,"Kuishan Sports Center, Rizhao (CHN)",26 JUN 2026,984,women_HJ,2026,https://worldathletics.org/athletes/athlete=14885148
47,1.76,,Yuanqi LAO,31 JAN 2007,CHN,2ce,,"Kuishan Sports Center, Rizhao (CHN)",26 JUN 2026,984,women_HJ,2026,https://worldathletics.org/athletes/pr-of-china/yuanqi-lao-15208568
47,1.76,,Hang-yul KIM,30 JAN 2001,KOR,2,,"Iksan Sports Complex, Iksan (KOR)",07 JUL 2026,984,women_HJ,2026,https://worldathletics.org/athletes/athlete=14843869
47,1.76,,Runa KAMODA,05 OCT 2008,JPN,1,,"Athletic Stadium, Hikone (JPN)",02 AUG 2026,984,women_HJ,2026,https://worldathletics.org/athletes/japan/runa-kamoda-15114207
60,1.75,,Thi Kim Anh BUI,05 AUG 2006,VIE,10,,"Tuanbo Sports Center, Tianjin (CHN) (i)",08 FEB 2026,974,women_HJ,2026,https://worldathletics.org/athletes/vietnam/thi-kim-anh-bui-14980972
