Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
1,22.78,-0.1,Veronica Shanti PEREIRA,20 SEP 1996,SGP,1f1,,"Sultan Qaboos Sports Complex, Muscat (OMA)",05 SEP 2026,1157,women_200m,2026,https://worldathletics.org/athletes/athlete=14472153
2,22.81,+0.5,Abigeirufuka IDO,15 JUN 2001,JPN,1,,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",09 AUG 2026,1154,women_200m,2026,https://worldathletics.org/athletes/athlete=14817771
3,22.84,+0.3,Yujie CHEN,29 DEC 2008,CHN,7,,"China Textile City Sports Centre, Shaoxing/Keqiao (CHN)",16 MAY 2026,1151,women_200m,2026,https://worldathletics.org/athletes/pr-of-china/yujie-chen-15138450
4,23.14,-0.3,Bhadra HARITA,06 JUN 2003,IND,1,,"Kalinga Stadium, Bhubaneshwar (IND)",25 JUN 2026,1121,women_200m,2026,https://worldathletics.org/athletes/athlete=14873478
5,23.18,-0.2,Jessica LAURANCE,21 DEC 2003,PHI,1f1,,"Barden Ridge Athletics Track, Sydney (AUS)",07 FEB 2026,1117,women_200m,2026,https://worldathletics.org/athletes/athlete=14765816
6,23.24,+0.8,Junying ZHU,09 SEP 2004,CHN,1,,"Sports Center, Yulin (CHN)",19 JUL 2026,1110,women_200m,2026,https://worldathletics.org/athletes/pr-of-china/junying-zhu-15084997
7,23.31,+1.2,Salwa Eid NASER,23 MAY 1998,BRN,1f2,,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",26 AUG 2026,1103,women_200m,2026,https://worldathletics.org/athletes/athlete=14643442
8,23.33,-0.1,Aminat KAMARUDEEN,29 AUG 2007,UAE,3f1,,"Sultan Qaboos Sports Complex, Muscat (OMA)",05 SEP 2026,1101,women_200m,2026,https://worldathletics.org/athletes/united-arab-emirates/aminat-kamarudeen-15152920
9,23.36,-1.6,Raihanah GAROUBAH,23 JUN 2007,BRN,1,,"Stadion Radés, Radés (TUN)",30 APR 2026,1107,women_200m,2026,https://worldathletics.org/athletes/bahrain/raihanah-garoubah-15185137
9,23.36,+0.2,Edidiong ODIONG,13 MAR 1997,BRN,3f1,,"Ratinan Stadion, Tampere (FIN)",12 JUL 2026,1098,women_200m,2026,https://worldathletics.org/athletes/athlete=14541241
11,23.40,-0.3,Unnathi Aiyappa BOLLANDA,05 JUN 2005,IND,2,,"Kalinga Stadium, Bhubaneshwar (IND)",25 JUN 2026,1096,women_200m,2026,https://worldathletics.org/athletes/athlete=14971180
11,23.40,+0.8,Guoyi LIU,19 APR 2004,CHN,2,,"Sports Center, Yulin (CHN)",19 JUL 2026,1095,women_200m,2026,https://worldathletics.org/athletes/pr-of-china/guoyi-liu-14976966
13,23.41,+1.6,Aiko IKI,27 NOV 2000,JPN,1,,"Takebishi Stadium, Kyoto (JPN)",23 MAY 2026,1094,women_200m,2026,https://worldathletics.org/athletes/athlete=14767044
14,23.42,+0.1,Yu HUANG,26 OCT 2002,CHN,1,,"Sports Center, Quzhou (CHN)",15 AUG 2026,1093,women_200m,2026,https://worldathletics.org/athletes/pr-of-china/yu-huang-15240095
15,23.47,+0.3,Zion CORRALES-NELSON,11 OCT 1998,PHI,1f1,,"Notre Dame HS, Sherman Oaks, CA (USA)",21 MAY 2026,1088,women_200m,2026,https://worldathletics.org/athletes/athlete=14581580
