Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
1,19.79,,Lijiao GONG,24 JAN 1989,CHN,1,,"Sports Center, Quzhou (CHN)",03 AUG 2025,1194,women_SP,2025,https://worldathletics.org/athletes/athlete=14266426
2,19.47,,Linru ZHANG,23 SEP 1999,CHN,2,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",16 NOV 2025,1174,women_SP,2025,https://worldathletics.org/athletes/athlete=14745178
3,19.33,,Yue MA,02 MAY 1999,CHN,3,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",16 NOV 2025,1166,women_SP,2025,https://worldathletics.org/athletes/athlete=14918129
4,18.95,,Jiayuan SONG,15 SEP 1997,CHN,1q1,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",15 NOV 2025,1142,women_SP,2025,https://worldathletics.org/athletes/athlete=14668306
5,18.14,,Yue SUN,19 JUN 2001,CHN,1,,"Shandong Sports Training Center, Jinan (CHN) (i)",08 MAR 2025,1091,women_SP,2025,https://worldathletics.org/athletes/athlete=14748828
6,18.08,,Ching-Yuan CHIANG,31 DEC 2006,TPE,1,,Yunlin (TPE),22 OCT 2025,1087,women_SP,2025,https://worldathletics.org/athletes/chinese-taipei/ching-yuan-chiang-15020007
7,17.70,,Yue JIANG,06 OCT 1998,CHN,6,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",16 NOV 2025,1064,women_SP,2025,https://worldathletics.org/athletes/athlete=14647962
8,17.69,,Wenqi YE,26 JUN 2001,CHN,6,,"National Stadium, Beijing (CHN)",07 SEP 2025,1063,women_SP,2025,https://worldathletics.org/athletes/pr-of-china/wenqi-ye-14976896
9,17.57,,Zhuhui DING,11 APR 2006,CHN,7,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",16 NOV 2025,1056,women_SP,2025,https://worldathletics.org/athletes/pr-of-china/zhuhui-ding-15096762
10,17.51,,Mengdi ZHANG,22 FEB 2003,CHN,8,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",16 NOV 2025,1052,women_SP,2025,https://worldathletics.org/athletes/athlete=14884088
11,17.47,,Malika NASRIDDINOVA,12 FEB 2004,UZB,2,,"AFU Athletics Stadium, Tashkent (UZB)",21 JUN 2025,1049,women_SP,2025,https://worldathletics.org/athletes/athlete=14972681
12,17.15,,Xiangyu MENG,16 AUG 2002,CHN,9,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",16 NOV 2025,1029,women_SP,2025,https://worldathletics.org/athletes/athlete=14885372
13,17.13,,Xinrui DU,12 AUG 2002,CHN,3,,"Kuishan Sports Center, Rizhao (CHN)",28 SEP 2025,1028,women_SP,2025,https://worldathletics.org/athletes/athlete=14885377
14,17.00,,Ziyi CHEN,24 AUG 2001,CHN,10,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",16 NOV 2025,1020,women_SP,2025,https://worldathletics.org/athletes/athlete=14753979
15,16.86,,Yu sun JEONG,19 DEC 1997,KOR,1,,"Yecheon Stadium, Yecheon (KOR)",05 SEP 2025,1011,women_SP,2025,https://worldathletics.org/athletes/athlete=14594949
16,16.67,,Xinyi TIAN,09 AUG 2006,CHN,5,,"Shandong Sports Training Center, Jinan (CHN) (i)",08 MAR 2025,1000,women_SP,2025,https://worldathletics.org/athletes/pr-of-china/xinyi-tian-15032226
17,16.55,,Shuya BAO,01 JUL 2000,CHN,7q1,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",15 NOV 2025,992,women_SP,2025,https://worldathletics.org/athletes/athlete=14811680
18,16.52,,. YOGITA,01 NOV 2000,IND,1,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",28 SEP 2025,990,women_SP,2025,https://worldathletics.org/athletes/athlete=14791357
19,16.51,,Yuxiao HE,24 NOV 2007,CHN,1,,Baotou (CHN),25 AUG 2025,990,women_SP,2025,https://worldathletics.org/athletes/pr-of-china/yuxiao-he-15072912
20,16.42,,Lingmeng WAN,13 JUL 2004,CHN,7q2,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",15 NOV 2025,984,women_SP,2025,https://worldathletics.org/athletes/pr-of-china/lingmeng-wan-15043978
21,16.41,,Yirui GAO,01 FEB 2004,CHN,2,,"Sichuan Xipu Training Base, Chengdu (CHN)",01 APR 2025,983,women_SP,2025,https://worldathletics.org/athletes/pr-of-china/yirui-gao-15038984
22,16.37,,Soojung LEE,15 FEB 1993,KOR,2,,"Busan Asiad Stadium, Busan (KOR)",19 OCT 2025,981,women_SP,2025,https://worldathletics.org/athletes/athlete=14422370
23,16.36,,Nani Sahirah MARYATA,20 MAY 2001,MAS,1,,"Supachalasai National Stadium, Bangkok (THA)",12 DEC 2025,980,women_SP,2025,https://worldathletics.org/athletes/athlete=14788483
24,16.30,,Ci-En WU,29 JUL 2001,TPE,1,,"Taipei Municipal Stadium, Taipei City (TPE)",28 MAR 2025,976,women_SP,2025,https://worldathletics.org/athletes/athlete=14866217
25,16.27,,Poorna RAORANE,26 DEC 2000,IND,1,,"Jawaharlal Nehru Stadium, Chennai (IND)",15 APR 2025,975,women_SP,2025,https://worldathletics.org/athletes/athlete=14763223
26,16.18,,. SHIKSHA,12 DEC 2002,IND,1,,"Reliance,, Mumbai (IND)",21 MAR 2025,969,women_SP,2025,https://worldathletics.org/athletes/athlete=14873524
27,16.13,,Bing HE,31 MAY 1998,CHN,8q1,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",15 NOV 2025,966,women_SP,2025,https://worldathletics.org/athletes/athlete=14668307
28,16.10,,. VIDHI,27 DEC 2004,IND,1,,"Maharaja's College Grounds, Kochi (IND)",23 APR 2025,964,women_SP,2025,https://worldathletics.org/athletes/athlete=14926749
29,16.06,,Srishti VIG,15 JUL 1995,IND,2,,"Maharaja's College Grounds, Kochi (IND)",23 APR 2025,962,women_SP,2025,https://worldathletics.org/athletes/athlete=14833642
30,16.05,,Tianmeng ZHANG,27 APR 2005,CHN,2,,"Shanxi Athletics Administrative Center, Xi'an (CHN)",30 MAY 2025,961,women_SP,2025,https://worldathletics.org/athletes/pr-of-china/tianmeng-zhang-15072910
31,16.04,,Noora Salem JASIM,27 NOV 1996,BRN,2,,"Zeytinköy Atletizm Pisti, Antalya (TUR)",27 APR 2025,960,women_SP,2025,https://worldathletics.org/athletes/athlete=14594947
31,16.04,,Areerat INTADID,10 MAR 1996,THA,2,,"Supachalasai National Stadium, Bangkok (THA)",12 DEC 2025,960,women_SP,2025,https://worldathletics.org/athletes/athlete=14604764
33,16.03,,Krishna JAYASANKAR,10 NOV 2002,IND,3,,"Convention Center, Albuquerque, NM (USA) (i)",01 MAR 2025,960,women_SP,2025,https://worldathletics.org/athletes/athlete=14921114
34,15.92,,Kim Thi HUYEN,28 APR 2003,VIE,3,,"Supachalasai National Stadium, Bangkok (THA)",12 DEC 2025,953,women_SP,2025,https://worldathletics.org/athletes/vietnam/kim-thi-huyen-14966647
35,15.87,,Zhuying LU,12 JAN 2004,CHN,3,,"Shanxi Athletics Administrative Center, Xi'an (CHN)",30 MAY 2025,950,women_SP,2025,https://worldathletics.org/athletes/pr-of-china/zhuying-lu-14977736
36,15.86,,Xi ZHEN,24 JAN 2003,CHN,8,,"Sports Training Center, Nanjing (CHN) (i)",23 FEB 2025,949,women_SP,2025,https://worldathletics.org/athletes/athlete=14889098
37,15.81,,Bingxin WANG,10 DEC 2002,CHN,7,,"Shandong Sports Training Center, Jinan (CHN) (i)",19 FEB 2025,946,women_SP,2025,https://worldathletics.org/athletes/athlete=14885371
38,15.76,,Yang WANG,07 OCT 2002,CHN,7,,"Xipu Training Base Indoor Athletics Stadium, Chengdu (CHN) (i)",11 FEB 2025,943,women_SP,2025,https://worldathletics.org/athletes/athlete=14885158
38,15.76,,Chiharu SAKA,21 NOV 2006,JPN,1,,"National Stadium, Tokyo (JPN)",06 JUL 2025,943,women_SP,2025,https://worldathletics.org/athletes/japan/chiharu-saka-14998622
40,15.75,,Kachnar CHAUDHARY,17 MAY 1999,IND,1,,"Jawaharlal Nehru Stadium, Chennai (IND)",21 AUG 2025,942,women_SP,2025,https://worldathletics.org/athletes/athlete=14734748
41,15.71,,Haruka OSAKO,05 FEB 2001,JPN,1,,"Lemon Gas Stadium, Hiratsuka (JPN)",09 AUG 2025,940,women_SP,2025,https://worldathletics.org/athletes/athlete=14815125
42,15.69,,Ruoya FAN,25 MAR 2001,CHN,9q2,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",15 NOV 2025,939,women_SP,2025,https://worldathletics.org/athletes/athlete=14782083
43,15.62,,Kotomi OKUYAMA,23 JUL 2004,JPN,1,,"Lemon Gas Stadium, Hiratsuka (JPN)",25 APR 2025,934,women_SP,2025,https://worldathletics.org/athletes/athlete=14904937
43,15.62,,Yutong WANG,27 NOV 2006,CHN,2,,Taizhou (CHN),23 JUN 2025,934,women_SP,2025,https://worldathletics.org/athletes/pr-of-china/yutong-wang-15032229
45,15.47,,Kexin DUAN,08 FEB 2006,CHN,4,,Taizhou (CHN),23 JUN 2025,925,women_SP,2025,https://worldathletics.org/athletes/pr-of-china/kexin-duan-15031115
46,15.46,,Jiaxin LI,18 JAN 2007,CHN,10,,"Shanxi Athletics Administrative Center, Xi'an (CHN) (i)",15 FEB 2025,924,women_SP,2025,https://worldathletics.org/athletes/pr-of-china/jiaxin-li-15172291
47,15.43,,Niko MURASE,13 JAN 2005,JPN,2,,"Takebishi Stadium, Kyoto (JPN)",14 SEP 2025,922,women_SP,2025,https://worldathletics.org/athletes/japan/niko-murase-14950015
48,15.42,,Qinxuan JIANG,31 MAR 2006,CHN,6,,"Sports Center, Yulin (CHN)",13 JUL 2025,922,women_SP,2025,https://worldathletics.org/athletes/pr-of-china/qinxuan-jiang-15137231
49,15.39,,Honoka OYAMA,17 JAN 1999,JPN,2,,"Lemon Gas Stadium, Hiratsuka (JPN)",09 AUG 2025,920,women_SP,2025,https://worldathletics.org/athletes/athlete=14758032
50,15.37,,Chih-Wei TSENG,27 NOV 2001,TPE,2,,"Banqiao Stadium, New Taipei City (TPE)",14 MAR 2025,919,women_SP,2025,https://worldathletics.org/athletes/athlete=14791207
51,15.35,,Yuxuan WAN,30 AUG 2008,CHN,11,,"Shanxi Athletics Administrative Center, Xi'an (CHN) (i)",15 FEB 2025,917,women_SP,2025,https://worldathletics.org/athletes/pr-of-china/yuxuan-wan-15137230
51,15.35,,Fuyuko OYAMADA,09 JAN 2001,JPN,1,,"Centro Gabre Gabric, Brescia (ITA)",14 JUN 2025,917,women_SP,2025,https://worldathletics.org/athletes/athlete=14849072
53,15.31,,Nanaka KORI,02 MAY 1997,JPN,1,,"Denka Big Swan Stadium, Niigata (JPN)",05 APR 2025,915,women_SP,2025,https://worldathletics.org/athletes/athlete=14649145
54,15.26,,Elham SADATHASHEMI,17 DEC 2001,IRI,1,,"Aftab Enghelab Sport Complex, Tehran (IRI)",13 AUG 2025,912,women_SP,2025,https://worldathletics.org/athletes/athlete=14880377
55,15.19,,Mengyao SUN,22 DEC 2009,CHN,3,,Cixi City (CHN),11 APR 2025,907,women_SP,2025,https://worldathletics.org/athletes/pr-of-china/mengyao-sun-15172586
55,15.19,,Yuzheng SUN,12 OCT 2006,CHN,7,,Taizhou (CHN),23 JUN 2025,907,women_SP,2025,https://worldathletics.org/athletes/pr-of-china/yuzheng-sun-15031113
