Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
1,9.94,+0.7,Puripol BOONSON,13 JAN 2006,THA,1h1,,"Supachalasai National Stadium, Bangkok (THA)",11 DEC 2025,1227,men_100m,2025,https://worldathletics.org/athletes/athlete=14992965
2,9.99,+1.5,Yoshihide KIRYU,15 DEC 1995,JPN,1h2,,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",03 AUG 2025,1210,men_100m,2025,https://worldathletics.org/athletes/athlete=14547456
3,10.00,+1.7,Sorato SHIMIZU,08 FEB 2009,JPN,1f3,,"Prefectural Stadium, Hiroshima (JPN)",26 JUL 2025,1206,men_100m,2025,https://worldathletics.org/athletes/japan/sorato-shimizu-15114247
3,10.00,+1.3,Yuhi MORI,14 DEC 2003,JPN,1h3,,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",03 AUG 2025,1206,men_100m,2025,https://worldathletics.org/athletes/athlete=14895907
3,10.00,+0.3,Hiroki YANAGITA,25 JUL 2003,JPN,1,,"Prefectural Stadium, Fukui (JPN)",16 AUG 2025,1206,men_100m,2025,https://worldathletics.org/athletes/athlete=14860572
6,10.06,+0.2,Xinrui DENG,20 DEC 2003,CHN,1,,"Sports Center, Quzhou (CHN)",03 AUG 2025,1186,men_100m,2025,https://worldathletics.org/athletes/pr-of-china/xinrui-deng-15074892
7,10.08,+0.3,Yuki KOIKE,15 MAY 1995,JPN,2,,"Prefectural Stadium, Fukui (JPN)",16 AUG 2025,1179,men_100m,2025,https://worldathletics.org/athletes/athlete=14547883
7,10.08,+0.9,Ryota YAMAGATA,10 JUN 1992,JPN,1h3,,"Prefectural Stadium, Fukui (JPN)",16 AUG 2025,1179,men_100m,2025,https://worldathletics.org/athletes/athlete=14369915
7,10.08,+1.7,Zheyang LI,22 JUL 2000,CHN,1h2,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",16 NOV 2025,1179,men_100m,2025,https://worldathletics.org/athletes/athlete=14885867
10,10.09,+0.5,Ali AL BALUSHI,09 FEB 2002,OMA,1,,"National Stadium, Beijing (CHN)",07 SEP 2025,1176,men_100m,2025,https://worldathletics.org/athletes/athlete=14844149
11,10.11,+1.1,Ryota SUZUKI,25 JUN 1999,JPN,2h1,,"Prefectural Stadium, Fukui (JPN)",16 AUG 2025,1169,men_100m,2025,https://worldathletics.org/athletes/athlete=14815014
11,10.11,+0.9,Shuhei TADA,24 JUN 1996,JPN,2h3,,"Prefectural Stadium, Fukui (JPN)",16 AUG 2025,1169,men_100m,2025,https://worldathletics.org/athletes/athlete=14707842
13,10.12,+0.4,Naoki INOUE,16 SEP 2003,JPN,1f1,,"Municipal Stadium, Hiroshima (JPN)",29 APR 2025,1165,men_100m,2025,https://worldathletics.org/athletes/athlete=14860460
13,10.12,+1.3,Rikuto HIGUCHI,19 AUG 1999,JPN,2h3,,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",03 AUG 2025,1165,men_100m,2025,https://worldathletics.org/athletes/athlete=14671554
15,10.13,+0.9,Abdulaziz Abdui ATAFI,02 DEC 2001,KSA,1,,"King Fahd Sports City Stadium, Taif (KSA)",16 MAY 2025,1162,men_100m,2025,https://worldathletics.org/athletes/saudi-arabia/abdulaziz-abdui-atafi-15017843
15,10.13,+1.7,Jinxian HE,13 NOV 2006,CHN,2h2,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",16 NOV 2025,1162,men_100m,2025,https://worldathletics.org/athletes/pr-of-china/jinxian-he-15096862
17,10.14,+1.8,Rai ATAGO,17 AUG 2003,JPN,2sf3,,"Lemon Gas Stadium, Hiratsuka (JPN)",25 APR 2025,1159,men_100m,2025,https://worldathletics.org/athletes/athlete=14860477
17,10.14,+1.1,Bruno DEDE,07 OCT 1999,JPN,3,,"Yanmar Stadium Nagai, Osaka (JPN)",11 MAY 2025,1159,men_100m,2025,https://worldathletics.org/athletes/athlete=14851861
17,10.14,+1.4,Tatsuro MIYAGI,07 NOV 1997,JPN,1f3,,"Athletic Stadium, Tottori (JPN)",01 JUN 2025,1159,men_100m,2025,https://worldathletics.org/athletes/athlete=14809398
17,10.14,+1.5,Shengjie WANG,31 MAR 2000,CHN,1h1,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",16 NOV 2025,1159,men_100m,2025,https://worldathletics.org/athletes/athlete=14857868
21,10.16,+0.4,Riku OISHI,15 AUG 2004,JPN,1sf2,,"Lemon Gas Stadium, Hiratsuka (JPN)",25 APR 2025,1152,men_100m,2025,https://worldathletics.org/athletes/japan/riku-oishi-14954481
21,10.16,+0.7,Jiapeng CHEN,05 JUL 2002,CHN,2,,"Sports Center, Yulin (CHN)",12 JUL 2025,1152,men_100m,2025,https://worldathletics.org/athletes/athlete=14885028
21,10.16,+0.4,Keli ZENG,28 SEP 2006,CHN,3,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",17 NOV 2025,1152,men_100m,2025,https://worldathletics.org/athletes/pr-of-china/keli-zeng-15043475
24,10.17,+0.5,Yugo HAITAMAHARA,29 JUN 2002,JPN,1h2,,"National Stadium, Tokyo (JPN)",18 MAY 2025,1148,men_100m,2025,https://worldathletics.org/athletes/japan/yugo-haitamahara-14946079
24,10.17,+1.4,Souta MIWA,26 SEP 2002,JPN,3f3,,"Athletic Stadium, Tottori (JPN)",01 JUN 2025,1148,men_100m,2025,https://worldathletics.org/athletes/athlete=14950018
24,10.17,+1.8,Kosuke KAWATA,22 MAR 2003,JPN,1,,"Municipal Mizuho Stadium, Nagoya (JPN)",13 JUL 2025,1148,men_100m,2025,https://worldathletics.org/athletes/athlete=14921716
24,10.17,+1.6,Yupun ABEYKOON,31 DEC 1994,SRI,1h1,,"Pista Atletica, Sestriere (ITA)",10 AUG 2025,1148,men_100m,2025,https://worldathletics.org/athletes/athlete=14715661
24,10.17,+0.9,Naoki OKAMI,17 JAN 2000,JPN,3h3,,"Prefectural Stadium, Fukui (JPN)",16 AUG 2025,1148,men_100m,2025,https://worldathletics.org/athletes/japan/naoki-okami-14946080
24,10.17,+0.3,Kaito KUROKI,09 AUG 2005,JPN,1,,"Athletic Stadium, Hikone (JPN)",06 OCT 2025,1148,men_100m,2025,https://worldathletics.org/athletes/japan/kaito-kuroki-14996702
30,10.18,+1.4,Weiyi LU,04 MAY 2000,CHN,1,,"Zhaoqing Sports Center, Zhaoqing (CHN)",12 APR 2025,1145,men_100m,2025,https://worldathletics.org/athletes/athlete=14819291
30,10.18,+1.6,Hikaru ITO,07 JUN 1999,JPN,1f2,,"Athletic Stadium, Tottori (JPN)",01 JUN 2025,1145,men_100m,2025,https://worldathletics.org/athletes/athlete=14915076
30,10.18,+0.5,Animesh KUJUR,02 JUN 2003,IND,1f2,,"Konstantinos Baglatzis Municipal Stadium, Vari (GRE)",05 JUL 2025,1145,men_100m,2025,https://worldathletics.org/athletes/india/animesh-kujur-14971002
30,10.18,+0.7,Zhijian DENG,05 MAR 2002,CHN,3,,"Sports Center, Yulin (CHN)",12 JUL 2025,1145,men_100m,2025,https://worldathletics.org/athletes/athlete=14857733
30,10.18,+0.4,Danish Iftikhar MUHAMMAD ROSLEE,25 MAR 2007,MAS,1h2,,"Supachalasai National Stadium, Bangkok (THA)",11 DEC 2025,1145,men_100m,2025,https://worldathletics.org/athletes/malaysia/danish-iftikhar-muhammad-roslee-15115798
35,10.19,+1.0,Naoki NISHIOKA,19 JUL 2006,JPN,1h1,,"Athletic Stadium, Tottori (JPN)",01 JUN 2025,1142,men_100m,2025,https://worldathletics.org/athletes/japan/naoki-nishioka-15030743
35,10.19,+1.6,Ryunosuke MIZUNO,22 APR 2005,JPN,1,,"Gion Stadium, Sagamihara (JPN)",27 SEP 2025,1142,men_100m,2025,https://worldathletics.org/athletes/japan/ryunosuke-mizuno-14998256
