Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
1,31:37.27,,Nanaka IZAWA,13 APR 1991,JPN,6f2,,"Aoba Park Athletic Field, Chitose (JPN)",05 JUL 2026,1159,women_10000m,2026,https://worldathletics.org/athletes/athlete=14335034
2,31:40.03,,Rika KASEDA,02 MAR 1999,JPN,2,,"Athletic Track, Abashiri (JPN)",08 JUL 2026,1157,women_10000m,2026,https://worldathletics.org/athletes/athlete=14719677
3,31:41.22,,Nozomi TANAKA,04 SEP 1999,JPN,1,,"Yanmar Stadium Nagai, Osaka (JPN)",10 MAY 2026,1156,women_10000m,2026,https://worldathletics.org/athletes/athlete=14632538
4,31:41.90,,Yuma YAMAMOTO,01 MAY 2000,JPN,3,,"Athletic Track, Abashiri (JPN)",08 JUL 2026,1155,women_10000m,2026,https://worldathletics.org/athletes/athlete=14899665
5,31:53.38,,Wuga HE,28 JUL 1998,CHN,1f1,,"Griswold Stadium, Portland, OR (USA)",20 JUN 2026,1145,women_10000m,2026,https://worldathletics.org/athletes/athlete=14862415
6,31:59.28,,Wakana KABASAWA,24 MAR 1999,JPN,7f2,,"Aoba Park Athletic Field, Chitose (JPN)",05 JUL 2026,1140,women_10000m,2026,https://worldathletics.org/athletes/athlete=14608139
7,32:02.43,,SEEMA,10 JAN 2001,IND,5f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",28 MAR 2026,1137,women_10000m,2026,https://worldathletics.org/athletes/athlete=14734780
8,32:05.74,,Kaho HORIO,31 JUL 1999,JPN,4,,"Athletic Track, Abashiri (JPN)",08 JUL 2026,1134,women_10000m,2026,https://worldathletics.org/athletes/athlete=14911744
9,32:06.62,,Mao KIMURA,02 APR 2007,JPN,5,,"Athletic Track, Abashiri (JPN)",08 JUL 2026,1133,women_10000m,2026,https://worldathletics.org/athletes/japan/mao-kimura-15168277
10,32:06.82,,Rina KUSU,16 DEC 1993,JPN,8f2,,"Aoba Park Athletic Field, Chitose (JPN)",05 JUL 2026,1133,women_10000m,2026,https://worldathletics.org/athletes/athlete=14520154
11,32:06.99,,Miu YAGI,22 SEP 2003,JPN,9f2,,"Aoba Park Athletic Field, Chitose (JPN)",05 JUL 2026,1133,women_10000m,2026,https://worldathletics.org/athletes/athlete=14895641
12,32:09.53,,Mao KOGURE,31 AUG 2002,JPN,10f2,,"Aoba Park Athletic Field, Chitose (JPN)",05 JUL 2026,1131,women_10000m,2026,https://worldathletics.org/athletes/athlete=14897026
13,32:12.64,,Risa YAMAZAKI,29 AUG 2002,JPN,3,,"Yanmar Stadium Nagai, Osaka (JPN)",10 MAY 2026,1128,women_10000m,2026,https://worldathletics.org/athletes/athlete=14895856
14,32:13.09,,Shiori YANO,11 FEB 1995,JPN,2,,"Honjo Athletic Stadium, Kitakyushu (JPN)",23 MAY 2026,1128,women_10000m,2026,https://worldathletics.org/athletes/athlete=14439394
