Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
1,77.60,,Jie ZHAO,13 OCT 2002,CHN,2,,"National Stadium, Tokyo (JPN)",15 SEP 2025,1216,women_HT,2025,https://worldathletics.org/athletes/athlete=14889043
2,77.24,,Jiale ZHANG,22 OCT 2006,CHN,1,,"Sports Center, Quzhou (CHN)",02 AUG 2025,1210,women_HT,2025,https://worldathletics.org/athletes/pr-of-china/jiale-zhang-15034977
3,75.07,,Jiangyan LI,22 MAY 1999,CHN,3,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",20 NOV 2025,1175,women_HT,2025,https://worldathletics.org/athletes/athlete=14750692
4,74.65,,Jinyao GAO,30 APR 2004,CHN,1,,"Sports Center, Yulin (CHN)",13 JUL 2025,1168,women_HT,2025,https://worldathletics.org/athletes/pr-of-china/jinyao-gao-14959060
5,73.08,,Li JI,14 DEC 2000,CHN,2f1,,"Sichuan Xipu Training Base, Chengdu (CHN)",29 MAR 2025,1143,women_HT,2025,https://worldathletics.org/athletes/athlete=14748833
6,71.34,,Axi ZHANG,06 MAR 2002,CHN,5f1,,"Sichuan Xipu Training Base, Chengdu (CHN)",02 APR 2025,1115,women_HT,2025,https://worldathletics.org/athletes/pr-of-china/axi-zhang-14975956
7,70.74,,Ling FANG,24 OCT 2005,CHN,6,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",20 NOV 2025,1105,women_HT,2025,https://worldathletics.org/athletes/pr-of-china/ling-fang-15083527
8,70.63,,Na LUO,08 OCT 1993,CHN,6f1,,"Sichuan Xipu Training Base, Chengdu (CHN)",29 MAR 2025,1103,women_HT,2025,https://worldathletics.org/athletes/athlete=14430153
9,69.82,,Zheng WANG,14 DEC 1987,CHN,7f1,,"Sichuan Xipu Training Base, Chengdu (CHN)",29 MAR 2025,1090,women_HT,2025,https://worldathletics.org/athletes/athlete=14264987
10,69.38,,Yuqian CHEN,05 APR 1999,CHN,3,,Chongqing (CHN),14 MAY 2025,1083,women_HT,2025,https://worldathletics.org/athletes/athlete=14701431
11,68.39,,Ya-Chien YU,20 APR 1999,TPE,1f2,,"Sichuan Xipu Training Base, Chengdu (CHN)",02 APR 2025,1067,women_HT,2025,https://worldathletics.org/athletes/athlete=14791200
12,68.19,,Xinying XU,17 FEB 1997,CHN,4,,Chongqing (CHN),14 MAY 2025,1064,women_HT,2025,https://worldathletics.org/athletes/athlete=14638605
13,67.37,,Joy MCARTHUR,05 JUL 1999,JPN,5,,"Hilmer Lodge Stadium, Walnut, CA (USA)",19 APR 2025,1051,women_HT,2025,https://worldathletics.org/athletes/athlete=14751695
