Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
1,3:57.61,,Nelly JEPKOSGEI,14 JUL 1991,BRN,6,,"Stade Charléty, Paris (FRA)",28 JUN 2026,1225,women_1500m,2026,https://worldathletics.org/athletes/athlete=14373314
2,4:03.00,,Nozomi TANAKA,04 SEP 1999,JPN,5,,"Stadio Quercia, Rovereto (ITA)",08 SEP 2026,1182,women_1500m,2026,https://worldathletics.org/athletes/athlete=14632538
3,4:06.75,,ANKITA,05 FEB 2002,IND,2,,"Lincoln HS, Portland, OR (USA)",15 AUG 2026,1152,women_1500m,2026,https://worldathletics.org/athletes/athlete=14818406
4,4:07.43,,Chunhui LI,29 MAR 2001,CHN,14,,"Egret Stadium, Xiamen (CHN)",23 MAY 2026,1147,women_1500m,2026,https://worldathletics.org/athletes/pr-of-china/chunhui-li-14803753
5,4:09.84,,. POOJA,17 JUN 2002,IND,3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",28 MAR 2026,1128,women_1500m,2026,https://worldathletics.org/athletes/athlete=14818407
6,4:10.48,,Mizuki MICHISHITA,01 AUG 2001,JPN,2,,"Okura Sports Park Athletics Field, Tokyo (JPN)",30 MAY 2026,1123,women_1500m,2026,https://worldathletics.org/athletes/athlete=14887755
7,4:11.00,,Hui XU,02 MAR 2003,CHN,2,,"Kuishan Sports Center, Rizhao (CHN)",27 JUN 2026,1119,women_1500m,2026,https://worldathletics.org/athletes/athlete=14884980
8,4:11.49,,Airi TAJIMA,09 AUG 2004,JPN,5f4,,"Stadion De Veen, Heusden-Zolder (BEL)",18 JUL 2026,1115,women_1500m,2026,https://worldathletics.org/athletes/japan/airi-tajima-14980474
9,4:13.78,,Yuan LI,03 MAR 2006,CHN,3,,"Kuishan Sports Center, Rizhao (CHN)",27 JUN 2026,1097,women_1500m,2026,https://worldathletics.org/athletes/pr-of-china/yuan-li-15072977
10,4:13.87,,Nayeon PARK,09 JAN 1998,KOR,1,,"Athletics Stadium, Shibetsu (JPN)",18 JUL 2026,1097,women_1500m,2026,https://worldathletics.org/athletes/athlete=14759683
11,4:13.90,,Miu SAITO,22 JUN 2002,JPN,1,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",25 APR 2026,1096,women_1500m,2026,https://worldathletics.org/athletes/athlete=14931241
12,4:13.92,,Mahiro HASEGAWA,17 APR 2003,JPN,3,,"Okura Sports Park Athletics Field, Tokyo (JPN)",30 MAY 2026,1096,women_1500m,2026,https://worldathletics.org/athletes/athlete=14904550
13,4:14.39,,Shuqi YE,26 DEC 2004,CHN,4,,"Kuishan Sports Center, Rizhao (CHN)",27 JUN 2026,1093,women_1500m,2026,https://worldathletics.org/athletes/pr-of-china/shuqi-ye-14977750
14,4:14.69,,Karin YASUMOTO,06 OCT 1996,JPN,3f2,,"Egao Kenko Stadium, Kumamoto (JPN)",11 APR 2026,1090,women_1500m,2026,https://worldathletics.org/athletes/athlete=14659419
15,4:14.98,,Ran URABE,16 JUN 1995,JPN,2,,"Municipal Stadium, Kitami (JPN)",11 JUL 2026,1088,women_1500m,2026,https://worldathletics.org/athletes/athlete=14444476
16,4:15.34,,Rong RONG,13 AUG 2007,CHN,5,,"Kuishan Sports Center, Rizhao (CHN)",27 JUN 2026,1085,women_1500m,2026,https://worldathletics.org/athletes/pr-of-china/rong-rong-15034343
17,4:15.49,,Wakana KABASAWA,24 MAR 1999,JPN,2f2,,"ND Soft Stadium, Tendo (JPN)",15 MAY 2026,1084,women_1500m,2026,https://worldathletics.org/athletes/athlete=14608139
18,4:15.51,,Iroha KODAMA,19 MAR 2008,JPN,2,,"Athletics Stadium, Shibetsu (JPN)",18 JUL 2026,1084,women_1500m,2026,https://worldathletics.org/athletes/japan/iroha-kodama-15164016
19,4:15.56,,Miori KIDA,30 NOV 2007,JPN,5h1,,"Hayward Field, Eugene, OR (USA)",06 AUG 2026,1084,women_1500m,2026,https://worldathletics.org/athletes/japan/miori-kida-15001397
20,4:15.82,,Yuua NAGAMORI,05 MAY 2009,JPN,3h2,,"Municipal Mizuho Stadium, Nagoya (JPN)",13 JUN 2026,1082,women_1500m,2026,https://worldathletics.org/athletes/japan/yuua-nagamori-15227879
21,4:15.86,,Jierushayuri MAYAKA,14 MAY 2001,JPN,4h2,,"Municipal Mizuho Stadium, Nagoya (JPN)",13 JUN 2026,1081,women_1500m,2026,https://worldathletics.org/athletes/athlete=14905248
22,4:16.13,,Ayu HENMI,31 AUG 2000,JPN,6h2,,"Municipal Mizuho Stadium, Nagoya (JPN)",13 JUN 2026,1079,women_1500m,2026,https://worldathletics.org/athletes/athlete=14858009
23,4:16.54,,Sherry DRURY,16 NOV 2007,JPN,7,,"Municipal Stadium, Hiroshima (JPN)",29 APR 2026,1076,women_1500m,2026,https://worldathletics.org/athletes/japan/sherry-drury-14997151
24,4:16.55,,Mana AIBA,21 NOV 2004,JPN,2f1,,"Egao Kenko Stadium, Kumamoto (JPN)",11 APR 2026,1076,women_1500m,2026,https://worldathletics.org/athletes/japan/mana-aiba-14956413
25,4:16.72,,Mao KOGURE,31 AUG 2002,JPN,2,,"Athletic Track, Abashiri (JPN)",08 JUL 2026,1075,women_1500m,2026,https://worldathletics.org/athletes/athlete=14897026
26,4:16.81,,Runa SHOJI,28 MAR 2004,JPN,5,,"Okura Sports Park Athletics Field, Tokyo (JPN)",30 MAY 2026,1074,women_1500m,2026,https://worldathletics.org/athletes/athlete=14895671
27,4:17.44,,Suzuna KINOSHITA,25 AUG 2003,JPN,3,,"Municipal Stadium, Kitami (JPN)",11 JUL 2026,1069,women_1500m,2026,https://worldathletics.org/athletes/athlete=14939252
28,4:17.61,,Koharu CHUGO,12 SEP 2005,JPN,3f2,,"ND Soft Stadium, Tendo (JPN)",15 MAY 2026,1068,women_1500m,2026,https://worldathletics.org/athletes/japan/koharu-chugo-15003912
29,4:17.85,,Rui QUAN,08 JAN 2005,CHN,4,,"Sports Center, Quzhou (CHN)",13 AUG 2026,1066,women_1500m,2026,https://worldathletics.org/athletes/pr-of-china/rui-quan-14974451
30,4:18.10,,Tomoka KIMURA,12 NOV 1994,JPN,9,,"Municipal Stadium, Hiroshima (JPN)",29 APR 2026,1064,women_1500m,2026,https://worldathletics.org/athletes/athlete=14423325
31,4:18.16,,Sora SHINOZAKURA,09 AUG 2001,JPN,10,,"Municipal Stadium, Hiroshima (JPN)",29 APR 2026,1064,women_1500m,2026,https://worldathletics.org/athletes/athlete=14821565
32,4:18.26,,Manami NISHIYAMA,09 DEC 1999,JPN,1,,"Athletics Stadium, Setagaya, Tokyo (JPN)",04 APR 2026,1063,women_1500m,2026,https://worldathletics.org/athletes/athlete=14733877
33,4:18.30,,Aika MURAI,05 DEC 2008,JPN,1,,"Athletic Stadium, Hikone (JPN)",19 JUN 2026,1063,women_1500m,2026,https://worldathletics.org/athletes/japan/aika-murai-15052450
34,4:18.32,,Lili DAS,18 MAR 1998,IND,2,,"Kalinga Stadium, Bhubaneshwar (IND)",22 AUG 2026,1063,women_1500m,2026,https://worldathletics.org/athletes/athlete=14643501
35,4:18.36,,Ayana BOLATBEKKYZY,05 NOV 2006,KAZ,1,,"Kazhymukan Munaitpasov Stadium, Shimkent (KAZ)",19 MAY 2026,1062,women_1500m,2026,https://worldathletics.org/athletes/kazakhstan/ayana-bolatbekkyzy-15038098
36,4:18.47,,Chikako MORI,25 NOV 1992,JPN,6h1,,"Municipal Mizuho Stadium, Nagoya (JPN)",13 JUN 2026,1062,women_1500m,2026,https://worldathletics.org/athletes/athlete=14427119
37,4:18.60,,Suzuka WATANABE,09 MAY 2002,JPN,5,,"Municipal Stadium, Kitami (JPN)",11 JUL 2026,1061,women_1500m,2026,https://worldathletics.org/athletes/athlete=14921602
38,4:18.76,,Yuka SAKAJIRI,17 AUG 1999,JPN,8h2,,"Municipal Mizuho Stadium, Nagoya (JPN)",13 JUN 2026,1059,women_1500m,2026,https://worldathletics.org/athletes/athlete=14719672
39,4:19.09,,Yume GOTO,25 FEB 2000,JPN,9h2,,"Municipal Mizuho Stadium, Nagoya (JPN)",13 JUN 2026,1057,women_1500m,2026,https://worldathletics.org/athletes/athlete=14733554
40,4:19.14,,Hae-jin PARK,12 APR 2003,KOR,3,,"Athletics Stadium, Shibetsu (JPN)",18 JUL 2026,1057,women_1500m,2026,https://worldathletics.org/athletes/athlete=14910461
