Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
1,44.62,,Yuki Joseph NAKAJIMA,30 MAR 2002,JPN,1,,"Letzigrund, Zürich (SUI)",27 AUG 2026,1206,men_400m,2026,https://worldathletics.org/athletes/athlete=14915400
2,44.71,,Ammar Ismail YAHIA IBRAHIM,18 SEP 1996,QAT,2f2,,"Luzhniki Stadion, Moskva (RUS)",05 JUN 2026,1200,men_400m,2026,https://worldathletics.org/athletes/athlete=14951608
3,44.85,,Suleiman ABDULRAHMAN,11 AUG 2007,UAE,1,,"Kai Tak Youth Sports Ground, Hong Kong (HKG)",29 MAY 2026,1190,men_400m,2026,https://worldathletics.org/athletes/united-arab-emirates/suleiman-abdulrahman-15122281
4,44.98,,Vishal THENNARASU KAYALVIZHI,17 DEC 2003,IND,1,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",23 MAY 2026,1181,men_400m,2026,https://worldathletics.org/athletes/india/vishal-thennarasu-kayalvizhi-15010693
4,44.98,,Shinya HAYASHI,15 APR 2004,JPN,1h1,,"Municipal Mizuho Stadium, Nagoya (JPN)",13 JUN 2026,1181,men_400m,2026,https://worldathletics.org/athletes/japan/shinya-hayashi-14957327
6,45.19,,Khala Ngare MAHAMAT,05 JUN 2007,QAT,2,,"Kai Tak Youth Sports Ground, Hong Kong (HKG)",29 MAY 2026,1167,men_400m,2026,https://worldathletics.org/athletes/qatar/khala-ngare-mahamat-15203982
7,45.26,,Rajesh RAMESH,28 MAR 1999,IND,1f1,,"LNCPE, Trivandrum (IND)",21 MAR 2026,1162,men_400m,2026,https://worldathletics.org/athletes/athlete=14840992
7,45.26,,Kalinga HEWA KUMARAGE,25 SEP 1992,SRI,1,,"Diyagama Stadium, Diyagama (SRI)",16 MAY 2026,1162,men_400m,2026,https://worldathletics.org/athletes/athlete=14550918
7,45.26,,Emmanuel BAMIDELE,06 JUL 1999,UAE,1f2,,"Putbosstadion, Oordegem (BEL)",01 AUG 2026,1162,men_400m,2026,https://worldathletics.org/athletes/athlete=14694441
10,45.27,,Ashraf Hussen OSMAN,02 DEC 2001,QAT,1f1,,"Province Naimette Arena, Liège (BEL)",15 JUL 2026,1161,men_400m,2026,https://worldathletics.org/athletes/athlete=14882924
10,45.27,,Kentaro SHIRAHATA,06 JAN 2006,JPN,1f1,,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",09 AUG 2026,1161,men_400m,2026,https://worldathletics.org/athletes/japan/kentaro-shirahata-14998726
12,45.28,,Fuga SATO,01 JUN 1996,JPN,2h1,,"Municipal Mizuho Stadium, Nagoya (JPN)",13 JUN 2026,1160,men_400m,2026,https://worldathletics.org/athletes/athlete=14766515
13,45.37,,Kira HIRAKAWA,25 AUG 2005,JPN,1,,"International Stadium, Yokohama (JPN)",06 SEP 2026,1154,men_400m,2026,https://worldathletics.org/athletes/japan/kira-hirakawa-14957502
14,45.38,,Tsuyoshi KOBATA,26 AUG 2005,JPN,2h3,,"Municipal Mizuho Stadium, Nagoya (JPN)",13 JUN 2026,1154,men_400m,2026,https://worldathletics.org/athletes/japan/tsuyoshi-kobata-15050925
15,45.47,,Jay KUMAR,10 JUN 2006,IND,2sf2,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",22 MAY 2026,1147,men_400m,2026,https://worldathletics.org/athletes/india/jay-kumar-15162076
16,45.50,,Kalhara Idupa KURUWITAGE,25 JUN 2006,SRI,1,,"Diyagama Stadium, Diyagama (SRI)",28 FEB 2026,1145,men_400m,2026,https://worldathletics.org/athletes/sri-lanka/kalhara-idupa-kuruwitage-15100654
16,45.50,,Ngoc Tuong TA,31 MAR 2005,VIE,2,,"Sport Development Center Stadium, Ordos (CHN)",11 JUL 2026,1145,men_400m,2026,https://worldathletics.org/athletes/vietnam/ngoc-tuong-ta-15083776
18,45.53,,Rajakaruna MUDIYANSELAGE,02 MAY 2007,SRI,2,,"Diyagama Stadium, Diyagama (SRI)",16 MAY 2026,1143,men_400m,2026,https://worldathletics.org/athletes/sri-lanka/rajakaruna-mudiyanselage-15157524
18,45.53,,Ismail Doudai ABAKAR,01 JAN 2004,QAT,3f1,,"Putbosstadion, Oordegem (BEL)",01 AUG 2026,1143,men_400m,2026,https://worldathletics.org/athletes/athlete=14973411
20,45.55,,Ailixier WUMAIER,25 MAY 2006,CHN,1h4,,"Kuishan Sports Center, Rizhao (CHN)",26 JUN 2026,1142,men_400m,2026,https://worldathletics.org/athletes/pr-of-china/ailixier-wumaier-15072998
21,45.57,,Manu THEKKINALIL SAJI,17 OCT 2001,IND,1sf1,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",22 MAY 2026,1141,men_400m,2026,https://worldathletics.org/athletes/india/manu-thekkinalil-saji-14971828
21,45.57,,Seinosuke IRIZUKI,06 JUN 2005,JPN,3h1,,"Municipal Mizuho Stadium, Nagoya (JPN)",13 JUN 2026,1141,men_400m,2026,https://worldathletics.org/athletes/japan/seinosuke-irizuki-15000059
23,45.58,,Youssouf Abdelaziz DJIBRINE,20 JUN 2007,QAT,3,,"Kai Tak Youth Sports Ground, Hong Kong (HKG)",29 MAY 2026,1140,men_400m,2026,https://worldathletics.org/athletes/qatar/youssouf-abdelaziz-djibrine-15076371
24,45.60,,Tomoki MATSUOKA,03 APR 2000,JPN,1,,"Prefectural Yamanokuchi Athletics Stadium, Miyakonojo (JPN)",04 JUL 2026,1138,men_400m,2026,https://worldathletics.org/athletes/athlete=14854697
25,45.64,,Hyung-gun SONG,04 OCT 2004,KOR,1,,"Iksan Sports Complex, Iksan (KOR)",04 JUL 2026,1136,men_400m,2026,https://worldathletics.org/athletes/korea/hyung-gun-song-15039509
26,45.65,,Kenki IMAIZUMI,26 SEP 2001,JPN,2h2,,"Municipal Mizuho Stadium, Nagoya (JPN)",13 JUN 2026,1135,men_400m,2026,https://worldathletics.org/athletes/athlete=14854752
26,45.65,,Joshua ATKINSON,25 MAY 2003,THA,4f1,,"Putbosstadion, Oordegem (BEL)",01 AUG 2026,1135,men_400m,2026,https://worldathletics.org/athletes/athlete=14829976
28,45.66,,Minkyu SHIN,09 MAR 2000,KOR,2,,"Iksan Sports Complex, Iksan (KOR)",04 JUL 2026,1134,men_400m,2026,https://worldathletics.org/athletes/athlete=14759657
29,45.67,,Kai LIU,10 MAY 2006,CHN,1,,"Sports Center, Quzhou (CHN)",15 AUG 2026,1134,men_400m,2026,https://worldathletics.org/athletes/pr-of-china/kai-liu-15054835
30,45.68,,Dharmveer CHOUDHARY,05 FEB 2001,IND,2sf3,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",22 MAY 2026,1133,men_400m,2026,https://worldathletics.org/athletes/india/dharmveer-choudhary-15023842
30,45.68,,Rikuya ITO,10 NOV 1998,JPN,3h2,,"Municipal Mizuho Stadium, Nagoya (JPN)",13 JUN 2026,1133,men_400m,2026,https://worldathletics.org/athletes/athlete=14766563
32,45.73,,Umar OSMAN,11 AUG 2003,MAS,1h2,,"Banqiao Stadium, New Taipei City (TPE)",06 JUN 2026,1130,men_400m,2026,https://worldathletics.org/athletes/malaysia/umar-osman-15024852
32,45.73,,Sho TANABE,30 SEP 2005,JPN,1sf1,,"International Stadium, Yokohama (JPN)",05 SEP 2026,1130,men_400m,2026,https://worldathletics.org/athletes/japan/sho-tanabe-15055036
