Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
1,12.92,+0.6,Rachid MURATAKE,06 FEB 2002,JPN,1,,"Prefectural Stadium, Fukui (JPN)",16 AUG 2025,1270,men_110h,2025,https://worldathletics.org/athletes/athlete=14854913
2,13.12,+0.6,Tatsuki ABE,03 AUG 2003,JPN,2,,"Prefectural Stadium, Fukui (JPN)",16 AUG 2025,1231,men_110h,2025,https://worldathletics.org/athletes/athlete=14955190
2,13.12,+1.7,Zhuoyi XU,21 AUG 2003,CHN,1,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",19 NOV 2025,1231,men_110h,2025,https://worldathletics.org/athletes/athlete=14885102
4,13.14,+1.7,Junxi LIU,11 DEC 2003,CHN,2,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",19 NOV 2025,1227,men_110h,2025,https://worldathletics.org/athletes/pr-of-china/junxi-liu-14977766
5,13.18,+0.2,Yuanjiang CHEN,27 JAN 2006,CHN,1,,"Sports Center, Quzhou (CHN)",04 AUG 2025,1219,men_110h,2025,https://worldathletics.org/athletes/pr-of-china/yuanjiang-chen-15034337
6,13.19,+0.3,Shunsuke IZUMIYA,26 JAN 2000,JPN,1h3,,"National Stadium, Tokyo (JPN)",04 JUL 2025,1218,men_110h,2025,https://worldathletics.org/athletes/athlete=14815041
7,13.21,+0.6,Shusei NOMOTO,25 OCT 1995,JPN,2sf2,,"National Stadium, Tokyo (JPN)",04 JUL 2025,1214,men_110h,2025,https://worldathletics.org/athletes/athlete=14547896
8,13.34,-0.2,Shenglong ZHU,25 JAN 2000,CHN,1sf2,,"Sports Center, Quzhou (CHN)",03 AUG 2025,1190,men_110h,2025,https://worldathletics.org/athletes/athlete=14805837
9,13.36,+1.0,Shunya TAKAYAMA,03 SEP 1994,JPN,1,,"Lemon Gas Stadium, Hiratsuka (JPN)",09 AUG 2025,1185,men_110h,2025,https://worldathletics.org/athletes/athlete=14444465
10,13.37,+0.6,Oumar Doudai ABAKAR,01 JAN 2005,QAT,3,,"Olympiastadion, Berlin (GER)",27 JUL 2025,1183,men_110h,2025,https://worldathletics.org/athletes/athlete=14953418
11,13.38,+0.1,Taiga YOKOCHI,01 OCT 2000,JPN,3,,"Yanmar Stadium Nagai, Osaka (JPN)",11 MAY 2025,1181,men_110h,2025,https://worldathletics.org/athletes/athlete=14825116
12,13.40,-0.6,Weibo QIN,29 DEC 2002,CHN,2sf3,,"Sports Center, Quzhou (CHN)",03 AUG 2025,1180,men_110h,2025,https://worldathletics.org/athletes/athlete=14839800
13,13.42,+1.3,Hayato HIGUCHI,30 JUL 2003,JPN,2,,"Lemon Gas Stadium, Hiratsuka (JPN)",26 APR 2025,1174,men_110h,2025,https://worldathletics.org/athletes/japan/hayato-higuchi-14961189
14,13.43,-0.1,Zijun ZHANG,18 JUL 2004,CHN,2sf1,,"Sports Center, Quzhou (CHN)",03 AUG 2025,1172,men_110h,2025,https://worldathletics.org/athletes/pr-of-china/zijun-zhang-15071574
15,13.44,+0.5,Guoxing SHI,06 OCT 2000,CHN,2,,"Guoxin Sports Center, Qingdao (CHN)",20 JUN 2025,1170,men_110h,2025,https://worldathletics.org/athletes/athlete=14819324
16,13.45,+0.1,Jeremy KOGA,21 MAY 2007,JPN,1,,"Kanseki Stadium, Utsunomiya (JPN)",16 JUN 2025,1168,men_110h,2025,https://worldathletics.org/athletes/japan/jeremy-koga-15052911
17,13.49,+0.4,Shuhei ISHIKAWA,29 MAY 1995,JPN,1f1,,"Ishin Me-Life Stadium, Yamaguchi (JPN)",28 SEP 2025,1160,men_110h,2025,https://worldathletics.org/athletes/athlete=14608097
18,13.51,+1.1,Tejas Ashok SHIRSE,04 JUN 2002,IND,2f1,,"AtletiekArena Gaston Roelants Kessel-Lo / Hal 5, Leuven (BEL)",16 AUG 2025,1156,men_110h,2025,https://worldathletics.org/athletes/athlete=14873420
19,13.52,+0.6,Ryota FUJII,29 JUL 1996,JPN,3sf2,,"National Stadium, Tokyo (JPN)",04 JUL 2025,1155,men_110h,2025,https://worldathletics.org/athletes/athlete=14707881
20,13.53,+0.8,Tetsuro NISHI,05 FEB 2004,JPN,1sf2,,"Lemon Gas Stadium, Hiratsuka (JPN)",25 APR 2025,1153,men_110h,2025,https://worldathletics.org/athletes/athlete=14931089
21,13.55,+0.9,Zhenjiang SUN,25 JAN 1999,CHN,2h4,,Chongqing (CHN),15 MAY 2025,1149,men_110h,2025,https://worldathletics.org/athletes/athlete=14745160
21,13.55,+0.3,Yaqoub ALYOUHA,31 JAN 1993,KUW,1,,"Ahmed Al Rashdan Stadium, Al-Kuwait (KUW)",01 DEC 2025,1149,men_110h,2025,https://worldathletics.org/athletes/athlete=14532923
23,13.56,+0.5,Quanlei YANG,26 OCT 1999,CHN,4,,"Guoxin Sports Center, Qingdao (CHN)",20 JUN 2025,1147,men_110h,2025,https://worldathletics.org/athletes/athlete=14839802
