Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
1,2.31,,Sarvesh Anil KUSHARE,17 JUN 1995,IND,1,,"Kalinga Stadium, Bhubaneshwar (IND)",27 JUN 2026,1188,men_HJ,2026,https://worldathletics.org/athletes/athlete=14675319
2,2.30,,Naoto HASEGAWA,15 NOV 1996,JPN,2,,"Městská sportovní hala, Hustopeče (CZE) (i)",07 FEB 2026,1179,men_HJ,2026,https://worldathletics.org/athletes/athlete=14722758
2,2.30,,Tomohiro SHINNO,17 AUG 1996,JPN,2,,"Športová hala Dukla, Banská Bystrica (SVK) (i)",24 FEB 2026,1179,men_HJ,2026,https://worldathletics.org/athletes/athlete=14671473
2,2.30,,Sanghyeok WOO,23 APR 1996,KOR,3,,"Športová hala Dukla, Banská Bystrica (SVK) (i)",24 FEB 2026,1179,men_HJ,2026,https://worldathletics.org/athletes/athlete=14532326
5,2.27,,Aadarsh Ram JOTHI SHANKAR,27 SEP 1997,IND,1,,"Jawaharlal Nehru Stadium, Chennai (IND)",10 MAY 2026,1152,men_HJ,2026,https://worldathletics.org/athletes/athlete=14768579
5,2.27,,Mutaz Essa BARSHIM,24 JUN 1991,QAT,2,,"Suhaim bin Hamad Stadium, Doha (QAT)",19 JUN 2026,1152,men_HJ,2026,https://worldathletics.org/athletes/athlete=14377312
5,2.27,,Ziang DONG,03 JAN 2005,CHN,1,,"Kuishan Sports Center, Rizhao (CHN)",28 JUN 2026,1152,men_HJ,2026,https://worldathletics.org/athletes/pr-of-china/ziang-dong-15019906
8,2.26,,Tejaswin SHANKAR,21 DEC 1998,IND,1,,"Cliff Rovelto Indoor Track, Manhattan, KS (USA) (i)",30 JAN 2026,1143,men_HJ,2026,https://worldathletics.org/athletes/athlete=14714481
9,2.25,,Hirokazu SAKAI,05 NOV 2001,JPN,1,,"Universiade Commemorative Stadium, Kobe (JPN)",19 APR 2026,1135,men_HJ,2026,https://worldathletics.org/athletes/athlete=14855082
9,2.25,,Chao-Hsuan FU,14 DEC 2002,TPE,1,,"Banqiao Stadium, New Taipei City (TPE)",07 JUN 2026,1135,men_HJ,2026,https://worldathletics.org/athletes/athlete=14845645
11,2.24,,Hao ZHANG,26 MAR 1999,CHN,1f1,,"Xipu Training Base Indoor Athletics Stadium, Chengdu (CHN) (i)",11 MAR 2026,1126,men_HJ,2026,https://worldathletics.org/athletes/athlete=14800513
11,2.24,,Zhen WANG,07 OCT 2001,CHN,2f1,,"Xipu Training Base Indoor Athletics Stadium, Chengdu (CHN) (i)",11 MAR 2026,1126,men_HJ,2026,https://worldathletics.org/athletes/athlete=14811595
11,2.24,,Yuhang DUAN,16 NOV 2000,CHN,1,,"Guoxin Sports Center, Qingdao (CHN)",16 MAY 2026,1126,men_HJ,2026,https://worldathletics.org/athletes/athlete=14843213
11,2.24,,Sou SHIBUYA,30 JUN 1998,JPN,1,,"National Stadium, Tokyo (JPN)",17 MAY 2026,1126,men_HJ,2026,https://worldathletics.org/athletes/athlete=14907817
11,2.24,,Long CHEN,13 NOV 2002,CHN,1,,"the plaza adjacent to National Stadium, Beijing (CHN)",08 AUG 2026,1126,men_HJ,2026,https://worldathletics.org/athletes/athlete=14850888
11,2.24,,Yuto SEKO,16 MAR 1998,JPN,6,,"Stadio Comunale, Bellinzona (SUI)",30 AUG 2026,1126,men_HJ,2026,https://worldathletics.org/athletes/athlete=14766775
17,2.23,,Tharusha Dinushan AGAMPODI,24 MAR 2008,SRI,1,,"Diyagama Stadium, Diyagama (SRI)",28 FEB 2026,1117,men_HJ,2026,https://worldathletics.org/athletes/sri-lanka/tharusha-dinushan-agampodi-15150887
17,2.23,,Leonard GROSPE,02 JUL 2001,PHI,1,,"New Clark City Stadium, New Clark City (PHI)",12 JUN 2026,1117,men_HJ,2026,https://worldathletics.org/athletes/athlete=14914460
19,2.22,,Tharindu Dasun SAMARAWEERA,05 SEP 1999,SRI,,,"Stadium UPM, Selangor (MAS)",21 JUN 2026,1108,men_HJ,2026,https://worldathletics.org/athletes/athlete=14816166
20,2.21,,. BASANT,07 JAN 2007,IND,1,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",26 APR 2026,1099,men_HJ,2026,https://worldathletics.org/athletes/india/basant-15116980
20,2.21,,Kazuhiro OTA,11 JUN 1995,JPN,1,,"Seibu Ryokuchi Park Athletics Stadium, Kanazawa (JPN)",19 JUL 2026,1099,men_HJ,2026,https://worldathletics.org/athletes/athlete=14663937
20,2.21,,Teng-Jen CHANG,22 NOV 2002,TPE,1,,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",09 AUG 2026,1099,men_HJ,2026,https://worldathletics.org/athletes/chinese-taipei/teng-jen-chang-14954177
23,2.20,,Chuxuan SHI,19 AUG 2001,CHN,1f1,,"Shanxi Athletics Administrative Center, Xi'an (CHN) (i)",08 MAR 2026,1090,men_HJ,2026,https://worldathletics.org/athletes/athlete=14857787
23,2.20,,Guobiao WU,07 AUG 2002,CHN,3f1,,"Xipu Training Base Indoor Athletics Stadium, Chengdu (CHN) (i)",11 MAR 2026,1090,men_HJ,2026,https://worldathletics.org/athletes/athlete=14857785
23,2.20,,Chen HU,20 NOV 2005,CHN,1,,"Sports Center, Jiaxing (CHN)",10 MAY 2026,1090,men_HJ,2026,https://worldathletics.org/athletes/pr-of-china/chen-hu-15073118
23,2.20,,Weijie ZHENG,22 DEC 2005,CHN,2,,"Sports Center, Jiaxing (CHN)",10 MAY 2026,1090,men_HJ,2026,https://worldathletics.org/athletes/pr-of-china/weijie-zheng-15127388
23,2.20,,Tianci LI,02 JUL 2008,CHN,1,,"Taizhou Yuhuan Olympic Sports Center Stadium, Taizhou (CHN)",25 MAY 2026,1090,men_HJ,2026,https://worldathletics.org/athletes/pr-of-china/tianci-li-15246065
23,2.20,,Yifan HE,23 JAN 2002,CHN,2,,"the plaza adjacent to National Stadium, Beijing (CHN)",08 AUG 2026,1090,men_HJ,2026,https://worldathletics.org/athletes/pr-of-china/yifan-he-15117421
29,2.19,,Sota HARAGUCHI,11 OCT 2004,JPN,1,,"Lemon Gas Stadium, Hiratsuka (JPN)",26 APR 2026,1081,men_HJ,2026,https://worldathletics.org/athletes/japan/sota-haraguchi-14976030
29,2.19,,Yudai SECHI,12 JUL 2007,JPN,1,,"Kanseki Stadium, Utsunomiya (JPN)",24 MAY 2026,1081,men_HJ,2026,https://worldathletics.org/athletes/japan/yudai-sechi-15054504
29,2.19,,Jun-un KIM,14 JUL 2000,KOR,1,,"Yecheon Stadium, Yecheon (KOR)",19 JUN 2026,1081,men_HJ,2026,https://worldathletics.org/athletes/athlete=14815797
29,2.19,,Jesse SANDESH,22 OCT 1995,IND,3,,"Kalinga Stadium, Bhubaneshwar (IND)",27 JUN 2026,1081,men_HJ,2026,https://worldathletics.org/athletes/athlete=14538348
29,2.19,,Fatik Yakoob ABDULGHAFOOR,03 DEC 1999,OMA,2,,"Kalinga Stadium, Bhubaneshwar (IND)",22 AUG 2026,1081,men_HJ,2026,https://worldathletics.org/athletes/athlete=14791054
34,2.18,,Kampton KAM,06 MAR 2001,SGP,1f1,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",30 JAN 2026,1072,men_HJ,2026,https://worldathletics.org/athletes/athlete=14840450
34,2.18,,Swadhin KUMAR MAJHI,04 OCT 2000,IND,1,,"Kalinga Indoor Stadium, Bhubaneshwar (IND) (i)",25 MAR 2026,1072,men_HJ,2026,https://worldathletics.org/athletes/athlete=14917733
34,2.18,,Keyvan GHANBAR ZADEH,26 MAY 1990,IRI,1,,"Stadion am Schwanenteich, Mittweida (GER)",21 JUN 2026,1072,men_HJ,2026,https://worldathletics.org/athletes/athlete=14198596
37,2.17,,Takumi SATO,02 MAY 2005,JPN,2,,"Prefectural Stadium, Fukui (JPN)",14 AUG 2026,1064,men_HJ,2026,https://worldathletics.org/athletes/japan/takumi-sato-14982556
37,2.17,,Tawan KAEWKAM,30 SEP 1999,THA,1,,"AFU Athletics Stadium, Tashkent (UZB)",24 AUG 2026,1064,men_HJ,2026,https://worldathletics.org/athletes/athlete=14845644
39,2.16,,Po-Ting YEH,15 DEC 2003,TPE,2,,"Banqiao Stadium, New Taipei City (TPE)",28 MAR 2026,1055,men_HJ,2026,https://worldathletics.org/athletes/athlete=14902596
39,2.16,,Kouki SASAHARA,10 SEP 2006,JPN,1,,"Nihon University Stadium, Tokyo (JPN)",19 APR 2026,1055,men_HJ,2026,https://worldathletics.org/athletes/japan/kouki-sasahara-15005892
39,2.16,,Hamdi ALI,15 APR 1997,QAT,1f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",08 MAY 2026,1055,men_HJ,2026,https://worldathletics.org/athletes/athlete=14595052
