Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
1,12.71,+0.7,Hitomi NAKAJIMA,13 JUL 1995,JPN,1,,"Ratinan Stadion, Tampere (FIN)",23 JUL 2025,1189,women_100h,2025,https://worldathletics.org/athletes/athlete=14444487
2,12.73,+1.4,Mako FUKUBE,28 OCT 1995,JPN,1,,"Prefectural Stadium, Fukui (JPN)",16 AUG 2025,1187,women_100h,2025,https://worldathletics.org/athletes/athlete=14521635
3,12.77,-0.1,Chisato KIYOYAMA,24 JUL 1991,JPN,1f2,,"International Stadium, Yokohama (JPN)",20 AUG 2025,1181,women_100h,2025,https://worldathletics.org/athletes/athlete=14334529
4,12.80,-0.1,Yumi TANAKA,15 DEC 1998,JPN,1sf2,,"National Stadium, Tokyo (JPN)",05 JUL 2025,1177,women_100h,2025,https://worldathletics.org/athletes/athlete=14712879
5,12.81,+1.2,Jingyang LIU,12 AUG 1997,CHN,1,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",19 NOV 2025,1176,women_100h,2025,https://worldathletics.org/athletes/athlete=14635021
6,12.85,+1.2,Yanni WU,28 JUL 1997,CHN,2,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",19 NOV 2025,1170,women_100h,2025,https://worldathletics.org/athletes/athlete=14585472
7,12.91,+1.4,Rei HONDA,25 NOV 2001,JPN,3,,"Prefectural Stadium, Fukui (JPN)",16 AUG 2025,1162,women_100h,2025,https://worldathletics.org/athletes/athlete=14899565
8,12.94,+0.3,Asuka TERADA,14 JAN 1990,JPN,1h4,,"National Stadium, Tokyo (JPN)",05 JUL 2025,1158,women_100h,2025,https://worldathletics.org/athletes/athlete=14288172
8,12.94,+1.2,Yuwei LIN,02 MAY 1999,CHN,3,,"Guangdong Ersha Sports Training Center, Guangzhou (CHN)",19 NOV 2025,1158,women_100h,2025,https://worldathletics.org/athletes/athlete=14702465
10,12.95,+1.4,Yuki OMATSU,15 MAY 1996,JPN,4,,"Prefectural Stadium, Fukui (JPN)",16 AUG 2025,1156,women_100h,2025,https://worldathletics.org/athletes/athlete=14809498
11,12.96,-0.1,Jyothi YARRAJI,28 AUG 1999,IND,1,,"Gumi Civic Stadium, Gumi (KOR)",29 MAY 2025,1155,women_100h,2025,https://worldathletics.org/athletes/athlete=14734731
12,12.97,+1.4,Mao SHIMANO,02 OCT 2001,JPN,5,,"Prefectural Stadium, Fukui (JPN)",16 AUG 2025,1154,women_100h,2025,https://worldathletics.org/athletes/athlete=14855647
13,12.99,-0.1,Masumi AOKI,16 APR 1994,JPN,1f1,,"Ishin Me-Life Stadium, Yamaguchi (JPN)",28 SEP 2025,1151,women_100h,2025,https://worldathletics.org/athletes/athlete=14444469
14,13.05,+1.1,Bo-Ya ZHANG,03 APR 2003,TPE,1h4,,Yunlin (TPE),19 OCT 2025,1143,women_100h,2025,https://worldathletics.org/athletes/athlete=14902578
