Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
1,12:48.67,,Birhanu BALEW,27 FEB 1996,BRN,2,,"Stade Charléty, Paris (FRA)",20 JUN 2025,1252,men_5000m,2025,https://worldathletics.org/athletes/athlete=14695983
2,12:59.77,,Gulveer SINGH,01 JUN 1998,IND,4,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",21 FEB 2025,1264,men_5000m,2025,https://worldathletics.org/athletes/india/gulveer-singh-15023839
3,13:13.59,,Kazuya SHIOJIRI,08 NOV 1996,JPN,7f2,,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2025,1160,men_5000m,2025,https://worldathletics.org/athletes/athlete=14648834
4,13:14.58,,Ryuto IGAWA,05 SEP 2000,JPN,6f2,,"Putbosstadion, Oordegem (BEL)",09 AUG 2025,1157,men_5000m,2025,https://worldathletics.org/athletes/athlete=14854888
5,13:15.07,,Nagiya MORI,03 JUL 1999,JPN,1f3,,"Egao Kenko Stadium, Kumamoto (JPN)",12 APR 2025,1155,men_5000m,2025,https://worldathletics.org/athletes/athlete=14841940
6,13:16.29,,Keita SATOH,22 JAN 2004,JPN,2f3,,"Egao Kenko Stadium, Kumamoto (JPN)",12 APR 2025,1151,men_5000m,2025,https://worldathletics.org/athletes/athlete=14954502
7,13:16.43,,Mebuki SUZUKI,03 JUN 2001,JPN,22f1,,"Putbosstadion, Oordegem (BEL)",09 AUG 2025,1150,men_5000m,2025,https://worldathletics.org/athletes/athlete=14854889
8,13:16.56,,Tomonori YAMAGUCHI,13 APR 2003,JPN,1f1,,"Aoba Park Athletic Field, Chitose (JPN)",12 JUL 2025,1150,men_5000m,2025,https://worldathletics.org/athletes/japan/tomonori-yamaguchi-14962831
9,13:17.64,,Masaya TSURUKAWA,02 JUN 2002,JPN,3f3,,"Egao Kenko Stadium, Kumamoto (JPN)",12 APR 2025,1146,men_5000m,2025,https://worldathletics.org/athletes/athlete=14854860
10,13:18.88,,Kieran TUNTIVATE,16 FEB 1997,THA,9,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",21 FEB 2025,1192,men_5000m,2025,https://worldathletics.org/athletes/athlete=14647807
11,13:23.64,,Hiroki MATSUEDA,20 MAY 1993,JPN,4f2,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",01 JUN 2025,1124,men_5000m,2025,https://worldathletics.org/athletes/athlete=14557258
12,13:25.00,,Tomoya OGIKUBO,11 DEC 1997,JPN,5f2,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",01 JUN 2025,1120,men_5000m,2025,https://worldathletics.org/athletes/athlete=14813995
13,13:25.11,,Itta TAMEIKE,23 SEP 2003,JPN,6f10,,"LAZ Wien, Wien (AUT)",14 JUN 2025,1119,men_5000m,2025,https://worldathletics.org/athletes/athlete=14921572
14,13:25.30,,Kotaro SHINOHARA,03 SEP 2002,JPN,4f3,,"Egao Kenko Stadium, Kumamoto (JPN)",12 APR 2025,1119,men_5000m,2025,https://worldathletics.org/athletes/athlete=14895798
15,13:25.43,,Hazuma HATTORI,07 FEB 1995,JPN,7f2,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",01 JUN 2025,1118,men_5000m,2025,https://worldathletics.org/athletes/athlete=14520155
16,13:25.59,,Rui SUZUKI,19 APR 2006,JPN,6,,"Lakeside Stadium, Melbourne (AUS)",29 MAR 2025,1118,men_5000m,2025,https://worldathletics.org/athletes/japan/rui-suzuki-15005772
17,13:25.65,,Taishi ITO,02 FEB 2003,JPN,5f3,,"Egao Kenko Stadium, Kumamoto (JPN)",12 APR 2025,1117,men_5000m,2025,https://worldathletics.org/athletes/athlete=14860545
18,13:25.97,,Shunya KIKUCHI,26 JUL 1998,JPN,8f2,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",01 JUN 2025,1116,men_5000m,2025,https://worldathletics.org/athletes/athlete=14516710
19,13:26.31,,Shunsuke YOSHII,08 APR 2003,JPN,1f2,,"Municipal Stadium, Hiroshima (JPN)",29 APR 2025,1115,men_5000m,2025,https://worldathletics.org/athletes/athlete=14900218
20,13:27.26,,Yota MASHIKO,03 AUG 2007,JPN,4,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",16 NOV 2025,1112,men_5000m,2025,https://worldathletics.org/athletes/japan/yota-mashiko-15050329
21,13:28.28,,Ryuji MIURA,11 FEB 2002,JPN,2f2,,"Athletic Track, Abashiri (JPN)",19 JUL 2025,1108,men_5000m,2025,https://worldathletics.org/athletes/athlete=14860379
22,13:28.42,,Nanami ARAI,26 DEC 1994,JPN,3f1,,"Athletic Track, Abashiri (JPN)",19 JUL 2025,1108,men_5000m,2025,https://worldathletics.org/athletes/athlete=14610362
23,13:28.43,,Yamato YOSHII,14 FEB 2002,JPN,4f1,,"Athletics Stadium, Fukagawa (JPN)",11 JUN 2025,1108,men_5000m,2025,https://worldathletics.org/athletes/athlete=14851972
24,13:28.75,,Hyuga ENDO,05 AUG 1998,JPN,3f2,,"Municipal Stadium, Hiroshima (JPN)",29 APR 2025,1106,men_5000m,2025,https://worldathletics.org/athletes/athlete=14671549
25,13:29.19,,Yuki ISHII,03 DEC 1997,JPN,4f2,,"Municipal Stadium, Hiroshima (JPN)",29 APR 2025,1105,men_5000m,2025,https://worldathletics.org/athletes/athlete=14780870
26,13:29.41,,Ryo GODA,08 AUG 1999,JPN,3,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",30 NOV 2025,1104,men_5000m,2025,https://worldathletics.org/athletes/japan/ryo-goda-14962756
27,13:29.93,,Yuya YOSHIDA,23 APR 1997,JPN,10f2,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",01 JUN 2025,1102,men_5000m,2025,https://worldathletics.org/athletes/athlete=14767720
28,13:29.99,,Keisuke MORITA,19 OCT 1995,JPN,6,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",16 NOV 2025,1102,men_5000m,2025,https://worldathletics.org/athletes/athlete=14803091
29,13:30.42,,Rui AOKI,31 MAR 2004,JPN,2f2,,"Athletics Stadium, Fukagawa (JPN)",11 JUN 2025,1101,men_5000m,2025,https://worldathletics.org/athletes/athlete=14921563
30,13:31.32,,Yuichiro NISHIKAWA,10 OCT 1997,JPN,1f1,,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2025,1097,men_5000m,2025,https://worldathletics.org/athletes/athlete=14733494
31,13:31.34,,Sakito MATSUZAKI,18 AUG 2000,JPN,5f1,,"Athletics Stadium, Fukagawa (JPN)",11 JUN 2025,1097,men_5000m,2025,https://worldathletics.org/athletes/athlete=14833825
32,13:31.73,,Yuta YOSHINAKA,30 OCT 2003,JPN,1f4,,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2025,1096,men_5000m,2025,https://worldathletics.org/athletes/athlete=14921556
33,13:32.09,,Naoki OTA,13 OCT 1999,JPN,2f4,,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2025,1095,men_5000m,2025,https://worldathletics.org/athletes/athlete=14862257
