Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
1,20.03,+0.2,Puripol BOONSON,13 JAN 2006,THA,1f3,,"Banqiao Stadium, New Taipei City (TPE)",07 JUN 2026,1215,men_200m,2026,https://worldathletics.org/athletes/athlete=14992965
2,20.07,+0.5,Soshi MIZUKUBO,01 MAR 1999,JPN,1h3,,"Municipal Mizuho Stadium, Nagoya (JPN)",13 JUN 2026,1209,men_200m,2026,https://worldathletics.org/athletes/athlete=14766547
3,20.15,-0.8,Youwen HUANG,21 JUN 2005,CHN,1,,"Kuishan Sports Center, Rizhao (CHN)",28 JUN 2026,1200,men_200m,2026,https://worldathletics.org/athletes/pr-of-china/youwen-huang-15210377
4,20.26,-0.3,Ke LIU,22 OCT 2000,CHN,1,,"Sports Center, Quzhou (CHN)",15 AUG 2026,1180,men_200m,2026,https://worldathletics.org/athletes/athlete=14753200
5,20.33,-1.3,Towa UZAWA,25 NOV 2002,JPN,3,,"National Stadium, Tokyo (JPN)",17 MAY 2026,1176,men_200m,2026,https://worldathletics.org/athletes/athlete=14860469
6,20.36,+0.5,Akira HAYASHI,09 MAY 2004,JPN,2h3,,"Municipal Mizuho Stadium, Nagoya (JPN)",13 JUN 2026,1164,men_200m,2026,https://worldathletics.org/athletes/japan/akira-hayashi-14980747
7,20.39,+0.5,Tomoru FUNAKI,22 JUN 2004,JPN,3h3,,"Municipal Mizuho Stadium, Nagoya (JPN)",13 JUN 2026,1159,men_200m,2026,https://worldathletics.org/athletes/japan/tomoru-funaki-15047530
8,20.40,+0.4,Ali AL BALUSHI,09 FEB 2002,OMA,1f1,,"Atatürk Stadyumu, Izmir (TUR)",01 AUG 2026,1158,men_200m,2026,https://worldathletics.org/athletes/athlete=14844149
9,20.43,+1.3,Jinfeng CHEN,08 AUG 2004,CHN,1,,"Sports Center, Yulin (CHN)",19 JUL 2026,1153,men_200m,2026,https://worldathletics.org/athletes/pr-of-china/jinfeng-chen-15071508
10,20.46,+1.4,Animesh KUJUR,02 JUN 2003,IND,1h4,,"Scotstoun Stadium, Glasgow (GBR)",29 JUL 2026,1149,men_200m,2026,https://worldathletics.org/athletes/india/animesh-kujur-14971002
11,20.47,-0.2,Yujimaikeru ORISA,14 DEC 2002,JPN,1h4,,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",09 AUG 2026,1148,men_200m,2026,https://worldathletics.org/athletes/athlete=14896729
11,20.47,-0.2,Ouma ASAI,30 JUN 2006,JPN,2h4,,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",09 AUG 2026,1148,men_200m,2026,https://worldathletics.org/athletes/japan/ouma-asai-15036483
13,20.49,+1.7,Reishin YAMAMOTO,16 JUL 2004,JPN,1h2,,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",09 AUG 2026,1144,men_200m,2026,https://worldathletics.org/athletes/japan/reishin-yamamoto-14950198
14,20.50,+1.6,Joeljin NWAMADI,06 FEB 2006,KOR,1sf2,,"Jeongseon Sports Complex, Jeongseon (KOR)",13 MAY 2026,1143,men_200m,2026,https://worldathletics.org/athletes/korea/joeljin-nwamadi-15029892
14,20.50,+1.7,Seunghwan KO,14 NOV 1997,KOR,1f1,,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",09 AUG 2026,1143,men_200m,2026,https://worldathletics.org/athletes/athlete=14760264
14,20.50,+0.3,Junhao SHI,27 OCT 2005,CHN,1sf1,,"Sports Center, Quzhou (CHN)",14 AUG 2026,1143,men_200m,2026,https://worldathletics.org/athletes/pr-of-china/junhao-shi-15043948
14,20.50,+0.1,Shingo SUZUKI,29 NOV 2005,JPN,1,,"International Stadium, Yokohama (JPN)",07 SEP 2026,1143,men_200m,2026,https://worldathletics.org/athletes/japan/shingo-suzuki-14958693
18,20.53,+0.5,Tomoro IDE,09 FEB 2009,JPN,1h3,,"Hayward Field, Eugene, OR (USA)",07 AUG 2026,1138,men_200m,2026,https://worldathletics.org/athletes/japan/tomoro-ide-15055170
19,20.54,-0.8,Zongwen YANG,03 JUN 2004,CHN,2,,"Kuishan Sports Center, Rizhao (CHN)",28 JUN 2026,1140,men_200m,2026,https://worldathletics.org/athletes/pr-of-china/zongwen-yang-15183404
19,20.54,+1.6,Fuga SATO,01 JUN 1996,JPN,1,,"Prefectural Stadium, Fukui (JPN)",15 AUG 2026,1136,men_200m,2026,https://worldathletics.org/athletes/athlete=14766515
21,20.59,-0.3,Ji CHANG,06 MAR 2003,CHN,3,,"Sports Center, Quzhou (CHN)",15 AUG 2026,1130,men_200m,2026,https://worldathletics.org/athletes/athlete=14885023
22,20.61,+0.5,Takuma HAYASHI,18 NOV 1999,JPN,1,,"Athletic Stadium, Hikone (JPN)",12 JUL 2026,1126,men_200m,2026,https://worldathletics.org/athletes/athlete=14912314
22,20.61,+1.6,Yamato IIDA,27 FEB 2007,JPN,2,,"Prefectural Stadium, Fukui (JPN)",15 AUG 2026,1126,men_200m,2026,https://worldathletics.org/athletes/japan/yamato-iida-15048337
24,20.62,+1.2,Naoki UEMOTO,20 DEC 1998,JPN,1f1,,"Konoike Athletics Stadium, Nara (JPN)",19 APR 2026,1124,men_200m,2026,https://worldathletics.org/athletes/athlete=14856163
24,20.62,+0.2,Hiroki SHIGETANI,01 SEP 2002,JPN,1,,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",03 MAY 2026,1124,men_200m,2026,https://worldathletics.org/athletes/athlete=14854687
24,20.62,+0.5,Souta MIWA,26 SEP 2002,JPN,4h3,,"Municipal Mizuho Stadium, Nagoya (JPN)",13 JUN 2026,1124,men_200m,2026,https://worldathletics.org/athletes/athlete=14950018
27,20.63,+0.1,Shunki TATENO,21 AUG 2003,JPN,2,,"International Stadium, Yokohama (JPN)",07 SEP 2026,1123,men_200m,2026,https://worldathletics.org/athletes/athlete=14921576
27,20.63,+0.6,Jishnu PRASAD,18 OCT 1998,IND,2,,"Jawaharlal Nehru Stadium, New Delhi (IND)",10 SEP 2026,1123,men_200m,2026,https://worldathletics.org/athletes/india/jishnu-prasad-15081841
29,20.64,-1.0,Jaeseong LEE,18 JUN 2001,KOR,1,,"Jeongseon Sports Complex, Jeongseon (KOR)",14 MAY 2026,1127,men_200m,2026,https://worldathletics.org/athletes/athlete=14815786
29,20.64,+1.0,Yoshihiro SOMEYA,14 JUL 1998,JPN,2h1,,"Municipal Mizuho Stadium, Nagoya (JPN)",13 JUN 2026,1121,men_200m,2026,https://worldathletics.org/athletes/athlete=14671548
31,20.65,+1.6,Minjun SEO,15 JAN 2004,KOR,2sf2,,"Jeongseon Sports Complex, Jeongseon (KOR)",13 MAY 2026,1120,men_200m,2026,https://worldathletics.org/athletes/athlete=14852449
31,20.65,+0.4,Wu-Yen-Ming KE,10 DEC 1999,TPE,2f1,,"Banqiao Stadium, New Taipei City (TPE)",07 JUN 2026,1120,men_200m,2026,https://worldathletics.org/athletes/athlete=14831887
33,20.66,+1.7,Takeru SHIMIZU,17 APR 2004,JPN,2sf1,,"Lemon Gas Stadium, Hiratsuka (JPN)",26 APR 2026,1118,men_200m,2026,https://worldathletics.org/athletes/japan/takeru-shimizu-14962046
33,20.66,+1.7,King Wai YIP,03 MAR 2005,HKG,1sf2,,"Wan Chai Sports Ground, Hong Kong (HKG)",09 MAY 2026,1118,men_200m,2026,https://worldathletics.org/athletes/hong-kong-china/king-wai-yip-15041239
33,20.66,-0.2,Aoto SUZUKI,30 MAY 2001,JPN,3h4,,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",09 AUG 2026,1119,men_200m,2026,https://worldathletics.org/athletes/athlete=14897045
36,20.67,+1.1,Suleiman ABDULRAHMAN,11 AUG 2007,UAE,1f2,,"Pilditch Stadium, Pretoria (RSA)",28 FEB 2026,1117,men_200m,2026,https://worldathletics.org/athletes/united-arab-emirates/suleiman-abdulrahman-15122281
37,20.68,-0.2,Ryoutaro HAMA,30 JUN 2006,JPN,1h1,,"Municipal Mizuho Stadium, Nagoya (JPN)",13 JUN 2026,1116,men_200m,2026,https://worldathletics.org/athletes/japan/ryoutaro-hama-15114762
38,20.69,-0.4,Kota UEMATSU,10 FEB 2006,JPN,1h1,,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",03 MAY 2026,1116,men_200m,2026,https://worldathletics.org/athletes/japan/kota-uematsu-14963512
38,20.69,-0.2,Mitsuhiro NUMATA,22 FEB 2001,JPN,2h1,,"Municipal Mizuho Stadium, Nagoya (JPN)",13 JUN 2026,1115,men_200m,2026,https://worldathletics.org/athletes/japan/mitsuhiro-numata-14951326
38,20.69,+1.1,Shoma YAMAMOTO,20 JUN 2002,JPN,1,,"Yanmar Stadium Nagai, Osaka (JPN)",21 JUN 2026,1114,men_200m,2026,https://worldathletics.org/athletes/japan/shoma-yamamoto-15004822
41,20.70,+0.4,Malham AL BALUSHI,02 SEP 2000,OMA,2f1,,"Atatürk Stadyumu, Izmir (TUR)",01 AUG 2026,1112,men_200m,2026,https://worldathletics.org/athletes/oman/malham-al-balushi-15229516
42,20.73,0.0,Ailixier WUMAIER,25 MAY 2006,CHN,1h31,,"Olympic Sports Center, Chongqing (CHN)",15 MAY 2026,1108,men_200m,2026,https://worldathletics.org/athletes/pr-of-china/ailixier-wumaier-15072998
42,20.73,+0.5,Kirato MASUYAMA,15 JUN 2006,JPN,2,,"Athletic Stadium, Hikone (JPN)",12 JUL 2026,1108,men_200m,2026,https://worldathletics.org/athletes/japan/kirato-masuyama-15045335
44,20.74,+1.5,Abdul Quddus AHMED,21 DEC 2008,UAE,1,,"Stadion Radés, Radés (TUN)",30 APR 2026,1106,men_200m,2026,https://worldathletics.org/athletes/united-arab-emirates/abdul-quddus-ahmed-15231942
44,20.74,+0.5,Koki UEYAMA,15 MAY 1999,JPN,6h3,,"Municipal Mizuho Stadium, Nagoya (JPN)",13 JUN 2026,1106,men_200m,2026,https://worldathletics.org/athletes/athlete=14849011
44,20.74,+0.1,Asahi SATO,13 JUL 2005,JPN,1sf3,,"Yanmar Stadium Nagai, Osaka (JPN)",21 JUN 2026,1106,men_200m,2026,https://worldathletics.org/athletes/japan/asahi-sato-14995294
44,20.74,+0.3,Aiki TANIGUCHI,04 APR 2008,JPN,1sf3,,"Athletic Stadium, Hikone (JPN)",02 AUG 2026,1106,men_200m,2026,https://worldathletics.org/athletes/japan/aiki-taniguchi-15184889
44,20.74,+1.7,Keisyuu SAITO,03 NOV 2004,JPN,1,,"Azuma Stadium, Fukushima (JPN)",23 AUG 2026,1106,men_200m,2026,https://worldathletics.org/athletes/japan/keisyuu-saito-14958066
49,20.75,+1.1,Taira MATSUMOTO,01 DEC 2004,JPN,2,,"Yanmar Stadium Nagai, Osaka (JPN)",21 JUN 2026,1105,men_200m,2026,https://worldathletics.org/athletes/japan/taira-matsumoto-14962197
49,20.75,-0.3,Jun YANG,23 OCT 2003,CHN,2sf2,,"Sports Center, Quzhou (CHN)",14 AUG 2026,1106,men_200m,2026,https://worldathletics.org/athletes/athlete=14885119
51,20.76,+1.1,Hibiki SUGIYAMA,22 MAY 2001,JPN,1h3,,"Takebishi Stadium, Kyoto (JPN)",23 MAY 2026,1103,men_200m,2026,https://worldathletics.org/athletes/japan/hibiki-sugiyama-14952134
51,20.76,+0.4,Rashid AL AASMI,03 JUN 1997,OMA,3f1,,"Atatürk Stadyumu, Izmir (TUR)",01 AUG 2026,1103,men_200m,2026,https://worldathletics.org/athletes/athlete=14796250
53,20.77,+0.8,Hikari Osinachi ABRAHAM,14 FEB 2007,JPN,1,,"Takebishi Stadium, Kyoto (JPN)",23 MAY 2026,1102,men_200m,2026,https://worldathletics.org/athletes/japan/hikari-osinachi-abraham-15049674
