Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
1,22.77,-0.8,Viktoriya ZYABKINA,04 SEP 1992,KAZ,1,,"Main Stadium, Gwangju (KOR)",10 JUL 2015,1162,women_200m,2015,https://worldathletics.org/athletes/athlete=14375464
2,23.03,+0.2,Salwa Eid NASER,23 MAY 1998,BRN,2f3,,Plovdiv (BUL),28 JUN 2015,1131,women_200m,2015,https://worldathletics.org/athletes/athlete=14643442
3,23.11,+1.0,Chisato FUKUSHIMA,27 JUN 1988,JPN,4,,"Todoroki Stadium, Kawasaki (JPN)",10 MAY 2015,1123,women_200m,2015,https://worldathletics.org/athletes/athlete=14286217
4,23.28,+0.4,Olga SAFRONOVA,05 NOV 1991,KAZ,5h7,,"National Stadium, Beijing (CHN)",26 AUG 2015,1106,women_200m,2015,https://worldathletics.org/athletes/athlete=14288586
5,23.39,+0.7,Yongli WEI,11 OCT 1991,CHN,1,,Suzhou (CHN),24 SEP 2015,1096,women_200m,2015,https://worldathletics.org/athletes/athlete=14423021
6,23.50,+0.2,Huijun LIN,01 FEB 1993,CHN,5,,"National Stadium, Beijing (CHN)",20 MAY 2015,1085,women_200m,2015,https://worldathletics.org/athletes/athlete=14369318
7,23.54,+0.4,Srabani NANDA,07 MAY 1991,IND,3,,Wuhan (CHN),07 JUN 2015,1081,women_200m,2015,https://worldathletics.org/athletes/athlete=14334453
8,23.56,-0.9,Edidiong ODIONG,13 MAR 1997,BRN,2h3,,Mungyeong (KOR),07 OCT 2015,1084,women_200m,2015,https://worldathletics.org/athletes/athlete=14541241
9,23.57,+0.1,Xiaojing LIANG,07 APR 1997,CHN,7h5,,"National Stadium, Beijing (CHN)",26 AUG 2015,1078,women_200m,2015,https://worldathletics.org/athletes/athlete=14583567
10,23.60,+0.3,Veronica Shanti PEREIRA,20 SEP 1996,SGP,1,,Singapore (SGP),10 JUN 2015,1075,women_200m,2015,https://worldathletics.org/athletes/athlete=14472153
11,23.67,+0.3,Kayla Anise RICHARDSON,17 APR 1998,PHI,1h2,,Singapore (SGP),10 JUN 2015,1068,women_200m,2015,https://worldathletics.org/athletes/athlete=14521761
12,23.69,0.0,Dutee CHAND,03 FEB 1996,IND,1,,Kolkata (IND),19 SEP 2015,1066,women_200m,2015,https://worldathletics.org/athletes/athlete=14381878
12,23.69,-0.3,Ching-Hsien LIAO,22 JUN 1994,TPE,1,,Kaohsiung (TPE),21 OCT 2015,1067,women_200m,2015,https://worldathletics.org/athletes/athlete=14383868
14,23.70,+0.8,Yulia RAKHMANOVA,25 OCT 1991,KAZ,2,,Almaty (KAZ),15 JUN 2015,1065,women_200m,2015,https://worldathletics.org/athletes/athlete=14427003
15,23.71,-0.2,Lingwei KONG,28 JUL 1995,CHN,2,,Beijing (CHN),29 JUN 2015,1065,women_200m,2015,https://worldathletics.org/athletes/athlete=14502061
16,23.74,+0.4,Kana ICHIKAWA,14 JAN 1991,JPN,5,,Wuhan (CHN),07 JUN 2015,1061,women_200m,2015,https://worldathletics.org/athletes/athlete=14374551
17,23.77,-1.6,Anastasiya KUDINOVA,27 FEB 1988,KAZ,1h1,,Almaty (KAZ),13 MAY 2015,1067,women_200m,2015,https://worldathletics.org/athletes/athlete=14288642
18,23.81,+0.1,Sayaka FUJISAWA,11 MAR 1991,JPN,2,,Nagoya (JPN),27 JUN 2015,1054,women_200m,2015,https://worldathletics.org/athletes/athlete=14528786
18,23.81,-0.2,Seika AOYAMA,01 MAY 1996,JPN,1,,Osaka (JPN),13 SEP 2015,1055,women_200m,2015,https://worldathletics.org/athletes/athlete=14547929
20,23.82,+0.5,Manqi GE,13 OCT 1997,CHN,1h1,,Taiyuan (CHN),12 MAY 2015,1053,women_200m,2015,https://worldathletics.org/athletes/athlete=14576460
21,23.84,+0.9,Yung-Chieh HSU,07 OCT 1992,TPE,1,,Taipei City (TPE),16 MAY 2015,1051,women_200m,2015,https://worldathletics.org/athletes/athlete=14497928
22,23.86,+0.8,Svetlana GOLENDOVA,25 JUL 1993,KAZ,4,,Almaty (KAZ),15 JUN 2015,1049,women_200m,2015,https://worldathletics.org/athletes/athlete=14446399
23,23.92,+0.3,Thi Oanh NGUYEN,22 FEB 1996,VIE,3,,Singapore (SGP),10 JUN 2015,1044,women_200m,2015,https://worldathletics.org/athletes/athlete=14434122
24,23.95,+0.4,Maryam TOOSI,05 DEC 1988,IRI,6,,Wuhan (CHN),07 JUN 2015,1041,women_200m,2015,https://worldathletics.org/athletes/athlete=14283125
24,23.95,-0.2,Xuan WANG,16 JUL 1998,CHN,4,,Beijing (CHN),29 JUN 2015,1042,women_200m,2015,https://worldathletics.org/athletes/athlete=14579669
26,23.96,-0.4,Danah HUSSEIN,03 JAN 1986,IRQ,2h2,,Wuhan (CHN),06 JUN 2015,1042,women_200m,2015,https://worldathletics.org/athletes/athlete=14283410
27,23.97,0.0,Chong CHENG,22 SEP 1992,CHN,1h1,,Beijing (CHN),28 JUN 2015,1039,women_200m,2015,https://worldathletics.org/athletes/athlete=14430026
28,23.98,+0.3,Thi Lan QUACH,18 OCT 1995,VIE,4,,Singapore (SGP),10 JUN 2015,1038,women_200m,2015,https://worldathletics.org/athletes/athlete=14483951
29,23.99,+0.3,Tassaporn WANNAKIT,23 NOV 1989,THA,5,,Singapore (SGP),10 JUN 2015,1037,women_200m,2015,https://worldathletics.org/athletes/athlete=14302735
29,23.99,+1.5,Mitsugi NAKAMURA,22 MAR 1996,JPN,1,,Hiratsuka (JPN),13 JUN 2015,1037,women_200m,2015,https://worldathletics.org/athletes/japan/mitsugi-nakamura-14664047
31,24.00,-0.4,Anna DOI,24 AUG 1995,JPN,1h2,,Hiroshima (JPN),18 APR 2015,1038,women_200m,2015,https://worldathletics.org/athletes/athlete=14433386
31,24.00,+0.7,Xinrui DENG,26 AUG 1993,CHN,4,,Suzhou (CHN),24 SEP 2015,1036,women_200m,2015,https://worldathletics.org/athletes/athlete=14482258
33,24.03,+0.5,Huizhen YANG,13 AUG 1992,CHN,2h1,,Taiyuan (CHN),12 MAY 2015,1033,women_200m,2015,https://worldathletics.org/athletes/athlete=14635020
34,24.06,-0.2,Kotomi EGUCHI,08 MAR 1997,JPN,3,,Osaka (JPN),13 SEP 2015,1031,women_200m,2015,https://worldathletics.org/athletes/athlete=14671501
35,24.11,-0.4,Santhini V.,10 JUN 1989,IND,1,,Thiruvanthapuram (IND),13 FEB 2015,1027,women_200m,2015,https://worldathletics.org/athletes/india/santhini-v-14383467
36,24.12,+0.8,Rumeshika RATHNAYAKA,27 JUN 1996,SRI,1,,Diyagama (SRI),19 DEC 2015,1024,women_200m,2015,https://worldathletics.org/athletes/athlete=14606743
37,24.13,+0.4,Zaidatul Husniah ZULKIFLI,20 AUG 1993,MAS,1,,Kuala Lumpur (MAS),29 MAR 2015,1023,women_200m,2015,https://worldathletics.org/athletes/athlete=14427002
37,24.13,+1.3,Min-ji KIM,27 SEP 1995,KOR,1,,Mungyeong (KOR),28 JUN 2015,1023,women_200m,2015,https://worldathletics.org/athletes/athlete=14421984
37,24.13,+0.7,Wen TIAN,02 MAY 1995,CHN,5,,Suzhou (CHN),24 SEP 2015,1023,women_200m,2015,https://worldathletics.org/athletes/athlete=14482257
40,24.15,+1.1,Qingqing ZHAN,28 AUG 1996,CHN,1h6,,Beijing (CHN),28 JUN 2015,1021,women_200m,2015,https://worldathletics.org/athletes/athlete=14596304
40,24.15,+0.8,Chandrika Subashini RASNAYAKE,20 JUN 1987,SRI,2,,Diyagama (SRI),19 DEC 2015,1021,women_200m,2015,https://worldathletics.org/athletes/athlete=14300468
42,24.17,,Guifen HUANG,20 AUG 1997,CHN,1h8,,Beijing (CHN) (i),16 MAR 2015,1067,women_200m,2015,https://worldathletics.org/athletes/athlete=14583568
42,24.17,-0.2,Akira KOYAMA,12 NOV 1994,JPN,4,,Osaka (JPN),13 SEP 2015,1021,women_200m,2015,https://worldathletics.org/athletes/japan/akira-koyama-14445012
44,24.21,-0.2,Saya KITAZAWA,08 JAN 1996,JPN,5,,Osaka (JPN),13 SEP 2015,1017,women_200m,2015,https://worldathletics.org/athletes/japan/saya-kitazawa-14547912
45,24.23,-0.2,Maki WADA,18 NOV 1986,JPN,2,,Gifu (JPN),26 SEP 2015,1015,women_200m,2015,https://worldathletics.org/athletes/athlete=14288312
46,24.24,+0.4,Elina MIKHINA,16 JUL 1994,KAZ,1,,Almaty (KAZ),18 JUL 2015,1013,women_200m,2015,https://worldathletics.org/athletes/athlete=14424019
47,24.26,+0.2,Haruka ABE,27 AUG 1994,JPN,1,,Fukushima (JPN),19 JUL 2015,1011,women_200m,2015,https://worldathletics.org/athletes/japan/haruka-abe-14664076
48,24.27,-0.4,Anilda THOMAS,06 MAY 1993,IND,2,,Thiruvanthapuram (IND),13 FEB 2015,1012,women_200m,2015,https://worldathletics.org/athletes/athlete=14583858
48,24.27,+1.3,Makoto NAKANO,20 SEP 1997,JPN,3h2,,Nagoya (JPN),26 JUN 2015,1010,women_200m,2015,https://worldathletics.org/athletes/japan/makoto-nakano-14712877
50,24.29,+0.1,Jiaxin HUANG,24 NOV 1998,CHN,4sf2,,"Pascual Guerrero Stadium, Cali (COL)",18 JUL 2015,1008,women_200m,2015,https://worldathletics.org/athletes/athlete=14663875
51,24.30,+0.8,Mei YAMAMOTO,07 JUN 1993,JPN,2sf3,,Osaka (JPN),13 SEP 2015,1007,women_200m,2015,https://worldathletics.org/athletes/athlete=14445178
51,24.30,+0.7,Meiling XU,04 FEB 1989,CHN,6,,Suzhou (CHN),24 SEP 2015,1007,women_200m,2015,https://worldathletics.org/athletes/pr-of-china/meiling-xu-14264789
53,24.33,+1.7,Saori BANNO,13 AUG 1990,JPN,2h3,,Nagoya (JPN),26 JUN 2015,1004,women_200m,2015,https://worldathletics.org/athletes/japan/saori-banno-14480618
53,24.33,+0.4,Qiqi YUAN,26 OCT 1995,CHN,3h3,,Suzhou (CHN),23 SEP 2015,1004,women_200m,2015,https://worldathletics.org/athletes/athlete=14482253
55,24.34,+0.1,Zion CORRALES-NELSON,11 OCT 1998,PHI,2,,Surrey (CAN),30 MAY 2015,1003,women_200m,2015,https://worldathletics.org/athletes/athlete=14581580
56,24.35,-0.7,Siti Nur AFIQAH ABDUL RAZAK,21 MAR 1998,MAS,4f1,,Brisbane (AUS),08 MAR 2015,1006,women_200m,2015,https://worldathletics.org/athletes/athlete=14596084
