Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
1,14:54.71,,Mimi BELETE,09 JUN 1988,BRN,1,,Heusden-Zolder (BEL),18 JUL 2015,1173,women_5000m,2015,https://worldathletics.org/athletes/athlete=14270503
2,15:08.29,,Ayuko SUZUKI,08 OCT 1991,JPN,9,,"National Stadium, Beijing (CHN)",30 AUG 2015,1147,women_5000m,2015,https://worldathletics.org/athletes/athlete=14428635
3,15:16.43,,Yuka MIYAZAKI,21 AUG 1992,JPN,2,,Kitakyushu (JPN),29 NOV 2015,1131,women_5000m,2015,https://worldathletics.org/athletes/athlete=14504804
4,15:16.82,,Misaki ONISHI,24 FEB 1985,JPN,10f1,,"Palo Alto, CA (USA)",02 MAY 2015,1131,women_5000m,2015,https://worldathletics.org/athletes/athlete=14287598
5,15:17.62,,Azusa SUMI,12 AUG 1996,JPN,1f1,,Kitami (JPN),12 JUL 2015,1129,women_5000m,2015,https://worldathletics.org/athletes/athlete=14524081
6,15:20.20,,Kasumi NISHIHARA,01 MAR 1989,JPN,6,,Heusden-Zolder (BEL),18 JUL 2015,1124,women_5000m,2015,https://worldathletics.org/athletes/athlete=14287422
7,15:20.21,,Yuika MORI,25 JAN 1988,JPN,16f1,,"Palo Alto, CA (USA)",02 MAY 2015,1124,women_5000m,2015,https://worldathletics.org/athletes/athlete=14287201
8,15:21.40,,Miyuki UEHARA,22 NOV 1995,JPN,2f1,,Kitami (JPN),12 JUL 2015,1122,women_5000m,2015,https://worldathletics.org/athletes/athlete=14483458
9,15:25.54,,Riko MATSUZAKI,24 DEC 1992,JPN,4,,Nagoya (JPN),28 JUN 2015,1114,women_5000m,2015,https://worldathletics.org/athletes/athlete=14375867
10,15:28.32,,Natsuki OMORI,22 JUN 1994,JPN,6,,Nagoya (JPN),28 JUN 2015,1109,women_5000m,2015,https://worldathletics.org/athletes/athlete=14441904
11,15:28.74,,Alia SAEED MOHAMMED,18 MAY 1991,UAE,1,,Wuhan (CHN),04 JUN 2015,1108,women_5000m,2015,https://worldathletics.org/athletes/athlete=14418938
12,15:31.37,,Jaisha ORCHATTERI,23 MAY 1983,IND,1,,Thiruvanthapuram (IND),09 FEB 2015,1103,women_5000m,2015,https://worldathletics.org/athletes/athlete=14282858
13,15:31.92,,Yuka MUKAI,10 DEC 1998,JPN,1f2,,Oita (JPN),17 OCT 2015,1102,women_5000m,2015,https://worldathletics.org/athletes/athlete=14702246
14,15:32.67,,Yuka ANDO,16 MAR 1994,JPN,2,,Tajimi (JPN),12 OCT 2015,1101,women_5000m,2015,https://worldathletics.org/athletes/athlete=14419637
