Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
1,11.19,+0.9,Viktoriya ZYABKINA,04 SEP 1992,KAZ,6sf2,,"National Stadium, Beijing (CHN)",24 AUG 2015,1159,women_100m,2015,https://worldathletics.org/athletes/athlete=14375464
2,11.20,0.0,Olga SAFRONOVA,05 NOV 1991,KAZ,1h2,,Almaty (KAZ),25 JUL 2015,1157,women_100m,2015,https://worldathletics.org/athletes/athlete=14288586
3,11.23,-0.5,Chisato FUKUSHIMA,27 JUN 1988,JPN,3h7,,"National Stadium, Beijing (CHN)",23 AUG 2015,1153,women_100m,2015,https://worldathletics.org/athletes/athlete=14286217
4,11.27,+0.5,Yongli WEI,11 OCT 1991,CHN,8sf1,,"National Stadium, Beijing (CHN)",24 AUG 2015,1142,women_100m,2015,https://worldathletics.org/athletes/athlete=14423021
5,11.50,-0.7,Qiqi YUAN,26 OCT 1995,CHN,1h2,,Suzhou (CHN),22 SEP 2015,1097,women_100m,2015,https://worldathletics.org/athletes/athlete=14482253
6,11.52,+0.9,Xiaojing LIANG,07 APR 1997,CHN,2f1,,Bangkok (THA),22 JUN 2015,1089,women_100m,2015,https://worldathletics.org/athletes/athlete=14583567
7,11.56,+1.8,Yuki MIYAZAWA,29 AUG 1990,JPN,3,,Sapporo (JPN),12 JUL 2015,1081,women_100m,2015,https://worldathletics.org/athletes/athlete=14547858
7,11.56,-0.2,Anna DOI,24 AUG 1995,JPN,1sf1,,Wakayama (JPN),03 OCT 2015,1082,women_100m,2015,https://worldathletics.org/athletes/athlete=14433386
9,11.58,+0.9,Srabani NANDA,07 MAY 1991,IND,3f1,,Bangkok (THA),22 JUN 2015,1077,women_100m,2015,https://worldathletics.org/athletes/athlete=14334453
10,11.60,+1.8,Saori KITAKAZE,03 APR 1985,JPN,4,,Sapporo (JPN),12 JUL 2015,1072,women_100m,2015,https://worldathletics.org/athletes/athlete=14286826
10,11.60,+0.4,Nodoka SEKO,28 JUL 1991,JPN,1,,Gifu (JPN),27 SEP 2015,1072,women_100m,2015,https://worldathletics.org/athletes/athlete=14334510
12,11.61,+0.9,Manqi GE,13 OCT 1997,CHN,4f1,,Bangkok (THA),22 JUN 2015,1070,women_100m,2015,https://worldathletics.org/athletes/athlete=14576460
13,11.62,-0.1,Ching-Hsien LIAO,22 JUN 1994,TPE,1,,Kaohsiung (TPE),19 OCT 2015,1068,women_100m,2015,https://worldathletics.org/athletes/athlete=14383868
14,11.63,+0.2,Yujia TAO,16 FEB 1987,CHN,8,,"National Stadium, Beijing (CHN)",20 MAY 2015,1066,women_100m,2015,https://worldathletics.org/athletes/athlete=14265201
15,11.64,+1.6,Svetlana GOLENDOVA,25 JUL 1993,KAZ,3sf2,,"Main Stadium, Gwangju (KOR)",09 JUL 2015,1064,women_100m,2015,https://worldathletics.org/athletes/athlete=14446399
16,11.66,+1.7,Iyoba EDOBA,18 MAY 1997,JPN,1,,Wakayama (JPN),02 OCT 2015,1060,women_100m,2015,https://worldathletics.org/athletes/athlete=14635040
16,11.66,+1.7,Ichiko IKI,07 MAY 1997,JPN,2,,Wakayama (JPN),02 OCT 2015,1060,women_100m,2015,https://worldathletics.org/athletes/athlete=14671502
18,11.68,0.0,Tassaporn WANNAKIT,23 NOV 1989,THA,1h2,,Singapore (SGP),09 JUN 2015,1056,women_100m,2015,https://worldathletics.org/athletes/athlete=14302735
18,11.68,-0.1,Dutee CHAND,03 FEB 1996,IND,1sf2,,Kolkata (IND),16 SEP 2015,1056,women_100m,2015,https://worldathletics.org/athletes/athlete=14381878
18,11.68,+1.6,Iman Essa JASIM,09 JUL 1997,BRN,6,,Mungyeong (KOR),06 OCT 2015,1056,women_100m,2015,https://worldathletics.org/athletes/athlete=14701080
21,11.69,0.0,Zaidatul Husniah ZULKIFLI,20 AUG 1993,MAS,1h1,,Singapore (SGP),09 JUN 2015,1054,women_100m,2015,https://worldathletics.org/athletes/athlete=14427002
22,11.70,+0.9,Sheragar RASHMI PRAKASH,13 APR 1998,IND,1sf3,,Thiruvanthapuram (IND),10 FEB 2015,1052,women_100m,2015,https://worldathletics.org/athletes/athlete=14721114
22,11.70,0.0,Kayla Anise RICHARDSON,17 APR 1998,PHI,2h1,,Singapore (SGP),09 JUN 2015,1052,women_100m,2015,https://worldathletics.org/athletes/athlete=14521761
22,11.70,-1.7,Salwa Eid NASER,23 MAY 1998,BRN,2f4,,Plovdiv (BUL),28 JUN 2015,1062,women_100m,2015,https://worldathletics.org/athletes/athlete=14643442
22,11.70,+0.1,Stuti SINGH,17 JUL 1996,IND,1,,Hyderabad (IND),07 AUG 2015,1052,women_100m,2015,https://worldathletics.org/athletes/athlete=14670491
22,11.70,+0.8,Rumeshika RATHNAYAKA,27 JUN 1996,SRI,1,,Diyagama (SRI),03 DEC 2015,1052,women_100m,2015,https://worldathletics.org/athletes/athlete=14606743
27,11.71,+2.0,Princess Joy GRIFFEY,11 MAR 1987,PHI,6f3,,"Walnut, CA (USA)",17 APR 2015,1050,women_100m,2015,https://worldathletics.org/athletes/athlete=14311458
28,11.72,+1.4,Min-ji KIM,27 SEP 1995,KOR,4sf2,,Wuhan (CHN),03 JUN 2015,1048,women_100m,2015,https://worldathletics.org/athletes/athlete=14421984
29,11.73,+0.8,Mayumi WATANABE,06 JUN 1983,JPN,2h1,,Hiroshima (JPN),19 APR 2015,1046,women_100m,2015,https://worldathletics.org/athletes/athlete=14288343
29,11.73,0.0,Kim Phung LUU,01 SEP 1996,VIE,3h1,,Singapore (SGP),09 JUN 2015,1046,women_100m,2015,https://worldathletics.org/athletes/athlete=14553357
29,11.73,-0.2,Yulia RAKHMANOVA,25 OCT 1991,KAZ,3,,Almaty (KAZ),25 JUL 2015,1047,women_100m,2015,https://worldathletics.org/athletes/athlete=14427003
32,11.74,-0.7,Meiling XU,04 FEB 1989,CHN,3h2,,Suzhou (CHN),22 SEP 2015,1048,women_100m,2015,https://worldathletics.org/athletes/pr-of-china/meiling-xu-14264789
33,11.75,+0.8,N.C.D. PRIYADHARSHANI,15 SEP 1979,SRI,2,,Diyagama (SRI),03 DEC 2015,1042,women_100m,2015,https://worldathletics.org/athletes/athlete=14300529
34,11.76,+0.8,Tri Setyo UTAMI,08 SEP 1991,INA,1,,Singapore (SGP),04 APR 2015,1040,women_100m,2015,https://worldathletics.org/athletes/athlete=14381428
34,11.76,+0.3,Kana ICHIKAWA,14 JAN 1991,JPN,2sf3,,Wakayama (JPN),03 OCT 2015,1040,women_100m,2015,https://worldathletics.org/athletes/athlete=14374551
36,11.77,+0.9,Merlin K. JOSEPH,01 JUL 1989,IND,1sf2,,Thiruvanthapuram (IND),10 FEB 2015,1038,women_100m,2015,https://worldathletics.org/athletes/athlete=14446845
