Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
1,13.36,+0.4,Wenjun XIE,11 JUL 1990,CHN,6,,"Shanghai Stadium, Shanghai (CHN)",17 MAY 2015,1185,men_110h,2015,https://worldathletics.org/athletes/athlete=14171016
2,13.53,+0.9,Byoungjun KIM,15 AUG 1991,KOR,1f1,,"Gainesville, FL (USA)",24 APR 2015,1153,men_110h,2015,https://worldathletics.org/athletes/athlete=14382037
2,13.53,+1.1,Honglin ZHANG,12 JAN 1994,CHN,1,,Shanghai (CHN),15 JUL 2015,1153,men_110h,2015,https://worldathletics.org/athletes/athlete=14521500
4,13.54,+0.2,Hideki OMURO,25 JUL 1990,JPN,1,,Kitakyushu (JPN),03 NOV 2015,1151,men_110h,2015,https://worldathletics.org/athletes/athlete=14335078
5,13.61,-0.8,Abdulaziz AL MANDEEL,22 MAY 1989,KUW,1,,Qatif (KSA),09 APR 2015,1142,men_110h,2015,https://worldathletics.org/athletes/athlete=14365803
5,13.61,-0.8,Yaqoub ALYOUHA,31 JAN 1993,KUW,2,,Qatif (KSA),09 APR 2015,1142,men_110h,2015,https://worldathletics.org/athletes/athlete=14532923
5,13.61,+0.8,Fan JIANG,16 SEP 1989,CHN,1,,Beijing (CHN),29 JUN 2015,1138,men_110h,2015,https://worldathletics.org/athletes/athlete=14172688
8,13.64,+1.0,Genta MASUNO,24 MAY 1993,JPN,1,,Yokohama (JPN),15 MAY 2015,1132,men_110h,2015,https://worldathletics.org/athletes/athlete=14521632
9,13.68,-0.1,Kuei-Ru CHEN,22 SEP 1993,TPE,1,,Kaohsiung (TPE),19 OCT 2015,1125,men_110h,2015,https://worldathletics.org/athletes/athlete=14547045
10,13.69,+0.2,Jumrut RITTIDET,01 FEB 1989,THA,1,,Singapore (SGP),11 JUN 2015,1123,men_110h,2015,https://worldathletics.org/athletes/athlete=14228560
11,13.74,+1.0,Yuta NOTOYA,08 JUL 1989,JPN,1,,Osaka (JPN),10 MAY 2015,1114,men_110h,2015,https://worldathletics.org/athletes/athlete=14444766
12,13.75,+1.4,Tatsuya WADO,04 OCT 1990,JPN,1,,Wakayama (JPN),05 OCT 2015,1112,men_110h,2015,https://worldathletics.org/athletes/athlete=14335055
13,13.76,-0.3,Shunya TAKAYAMA,03 SEP 1994,JPN,1h3,,Nagoya (JPN),27 JUN 2015,1111,men_110h,2015,https://worldathletics.org/athletes/athlete=14444465
14,13.78,+0.5,Wei-Ting YANG,22 SEP 1994,TPE,1h2,,Kaohsiung (TPE),18 OCT 2015,1106,men_110h,2015,https://worldathletics.org/athletes/athlete=14483691
15,13.79,+1.5,Wataru YAZAWA,02 JUL 1991,JPN,,,Brisbane (AUS),29 MAR 2015,1104,men_110h,2015,https://worldathletics.org/athletes/athlete=14335079
15,13.79,+0.4,Takumu FURUYA,12 MAR 1997,JPN,1h2,,Nagoya (JPN),27 JUN 2015,1104,men_110h,2015,https://worldathletics.org/athletes/athlete=14594886
15,13.79,+0.2,Wei JI,05 FEB 1984,CHN,1h2,,Beijing (CHN),28 JUN 2015,1104,men_110h,2015,https://worldathletics.org/athletes/athlete=14172380
18,13.81,+0.8,Yang LU,09 JAN 1996,CHN,1h1,,Jinan (CHN),30 APR 2015,1101,men_110h,2015,https://worldathletics.org/athletes/athlete=14514458
18,13.81,-0.2,Haibao ZHU,06 JAN 1990,CHN,1,,Taiyuan (CHN),13 MAY 2015,1102,men_110h,2015,https://worldathletics.org/athletes/athlete=14170360
18,13.81,+1.0,Hiroki FUDABA,04 FEB 1994,JPN,2,,Yokohama (JPN),15 MAY 2015,1101,men_110h,2015,https://worldathletics.org/athletes/athlete=14663923
21,13.82,+0.6,Lei MA,29 JUN 1989,CHN,1h3,,Jinan (CHN),30 APR 2015,1099,men_110h,2015,https://worldathletics.org/athletes/athlete=14420953
22,13.83,-0.7,Siddhanth THINGALAYA,01 MAR 1991,IND,1,,Thiruvanthapuram (IND),12 FEB 2015,1101,men_110h,2015,https://worldathletics.org/athletes/athlete=14383437
22,13.83,+1.4,Masanori NISHIZAWA,16 JUL 1987,JPN,3,,Wakayama (JPN),05 OCT 2015,1097,men_110h,2015,https://worldathletics.org/athletes/athlete=14205032
24,13.84,+1.1,Jung-joon LEE,26 MAR 1984,KOR,1f1,,"Fullerton, CA (USA)",14 MAR 2015,1095,men_110h,2015,https://worldathletics.org/athletes/athlete=14608390
25,13.85,-0.7,Hiroyuki SATO,06 AUG 1990,JPN,3,,Gifu (JPN),27 SEP 2015,1097,men_110h,2015,https://worldathletics.org/athletes/athlete=14996954
26,13.86,-0.7,Yutaro FURUKAWA,03 JUN 1985,JPN,4,,Gifu (JPN),27 SEP 2015,1096,men_110h,2015,https://worldathletics.org/athletes/athlete=14202824
27,13.88,+1.1,Ameer Shakir ANEED,08 OCT 1989,IRQ,2h1,,Göteborg (SWE),05 JUL 2015,1088,men_110h,2015,https://worldathletics.org/athletes/athlete=14228045
27,13.88,-0.1,Fumihito KOBAYASHI,31 DEC 1994,JPN,2sf2,,Osaka (JPN),13 SEP 2015,1088,men_110h,2015,https://worldathletics.org/athletes/japan/fumihito-kobayashi-14663928
27,13.88,-0.4,Norihiro KIRIYAMA,29 OCT 1992,JPN,2sf1,,Gifu (JPN),27 SEP 2015,1090,men_110h,2015,https://worldathletics.org/athletes/athlete=14649153
27,13.88,+1.4,Takihiro OGATA,08 JUN 1993,JPN,4,,Wakayama (JPN),05 OCT 2015,1088,men_110h,2015,https://worldathletics.org/athletes/athlete=14649150
31,13.89,+0.8,Pengfei CHU,28 DEC 1993,CHN,3,,Beijing (CHN),29 JUN 2015,1086,men_110h,2015,https://worldathletics.org/athletes/athlete=14367965
31,13.89,-0.1,Shinya TANAKA,23 JUN 1993,JPN,3sf2,,Osaka (JPN),13 SEP 2015,1086,men_110h,2015,https://worldathletics.org/athletes/athlete=14707884
33,13.92,+1.2,Taio KANAI,28 SEP 1995,JPN,1sf2,,Hiratsuka (JPN),12 JUN 2015,1081,men_110h,2015,https://worldathletics.org/athletes/athlete=14547895
34,13.93,-0.2,Huang HAO,07 OCT 1987,CHN,3,,Taiyuan (CHN),13 MAY 2015,1080,men_110h,2015,https://worldathletics.org/athletes/athlete=14172515
35,13.94,+1.3,Han-Wei WU,11 FEB 1993,TPE,2,,Taipei City (TPE),04 MAY 2015,1077,men_110h,2015,https://worldathletics.org/athletes/chinese-taipei/han-wei-wu-14422389
35,13.94,-0.8,Wen-Ting KO,17 APR 1989,TPE,3,,Taipei City (TPE),15 MAY 2015,1081,men_110h,2015,https://worldathletics.org/athletes/athlete=14370855
35,13.94,+1.4,Masahiro KAGIMOTO,29 SEP 1995,JPN,1,,Hiratsuka (JPN),12 JUN 2015,1077,men_110h,2015,https://worldathletics.org/athletes/athlete=14578591
38,13.95,-0.4,Toru KOKUBU,25 AUG 1984,JPN,3sf1,,Gifu (JPN),27 SEP 2015,1077,men_110h,2015,https://worldathletics.org/athletes/athlete=14204060
38,13.95,+1.4,Gen YADA,02 APR 1994,JPN,5,,Wakayama (JPN),05 OCT 2015,1075,men_110h,2015,https://worldathletics.org/athletes/athlete=14444463
