Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
1,27:25.02,,El Hassan EL ABBASSI,13 APR 1984,BRN,7,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1186,men_10000m,2015,https://worldathletics.org/athletes/athlete=14389214
2,27:29.69,,Kota MURAYAMA,23 FEB 1993,JPN,3f7,,Hachioji (JPN),28 NOV 2015,1179,men_10000m,2015,https://worldathletics.org/athletes/athlete=14439660
3,27:29.74,,Tetsuya YOROIZAKA,20 MAR 1990,JPN,4f7,,Hachioji (JPN),28 NOV 2015,1179,men_10000m,2015,https://worldathletics.org/athletes/athlete=14327538
4,27:39.95,,Kenta MURAYAMA,23 FEB 1993,JPN,1,,Nobeoka (JPN),09 MAY 2015,1163,men_10000m,2015,https://worldathletics.org/athletes/athlete=14388862
5,27:42.71,,Yuta SHITARA,18 DEC 1991,JPN,2,,Nobeoka (JPN),09 MAY 2015,1159,men_10000m,2015,https://worldathletics.org/athletes/athlete=14580914
6,27:45.24,,Suguru OSAKO,23 MAY 1991,JPN,16,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1155,men_10000m,2015,https://worldathletics.org/athletes/athlete=14335060
7,27:46.55,,Shuho DAIROKUNO,23 DEC 1992,JPN,9f7,,Hachioji (JPN),28 NOV 2015,1153,men_10000m,2015,https://worldathletics.org/athletes/athlete=14498811
8,27:55.02,,Tsuyoshi UGACHI,27 APR 1987,JPN,15f7,,Hachioji (JPN),28 NOV 2015,1139,men_10000m,2015,https://worldathletics.org/athletes/athlete=14206599
9,27:55.40,,Hiroyuki YAMAMOTO,30 APR 1986,JPN,16f7,,Hachioji (JPN),28 NOV 2015,1139,men_10000m,2015,https://worldathletics.org/athletes/athlete=14206843
10,27:57.13,,Yuki SATO,26 NOV 1986,JPN,13f1,,"Palo Alto, CA (USA)",02 MAY 2015,1136,men_10000m,2015,https://worldathletics.org/athletes/athlete=14205661
11,27:57.85,,Hiroyuki ONO,03 OCT 1986,JPN,2f1,,Abashiri (JPN),16 JUL 2015,1135,men_10000m,2015,https://worldathletics.org/athletes/athlete=14205303
12,27:58.40,,Ken YOKOTE,27 APR 1993,JPN,3f1,,Abashiri (JPN),16 JUL 2015,1134,men_10000m,2015,https://worldathletics.org/athletes/athlete=14388947
